"","atletas.nome","atletas.slug","atletas.apelido","atletas.foto","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.clube.id.full.name","CA","CV","FC","FF","FS","PE","RB","SG","FD","I","DD","DP","GS","A","G","FT","PP","GC"
"81","Elicarlos Souza Santos","elicarlos","Elicarlos","https://s.glbimg.com/es/sde/f/2018/05/24/3e401f24a4a1c1988cafbd700ba6e5c5_FORMATO.png",50313,17,315,"mei","Nulo",0,5.19,0,1.52,"Chapecoense",1,NA,9,5,4,11,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","Guilherme Milhomem Gusmão","guilherme","Guilherme","https://s.glbimg.com/es/sde/f/2019/05/04/999c57638fe8815a7060966d05a4be93_FORMATO.png",50294,17,266,"mei","Nulo",0,3.06,0,-1.1,"Fluminense",2,NA,3,NA,2,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","Marcelo Oliveira Ferreira","marcelo-oliveira","Marcelo Oliveira","https://s.glbimg.com/es/sde/f/2018/05/21/cd9984e989967919e3ef170f9dab23b7_FORMATO.png",50328,17,284,"zag","Contundido",0,5,0,0,"Grêmio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","Everton Cardoso da Silva","everton","Everton","https://s.glbimg.com/es/sde/f/2019/04/01/f6dbb421ca616441bbb6ab053b0bbd90_FORMATO.png",50301,17,276,"mei","Provável",0.1,6.91,-0.1,1.36,"São Paulo",3,NA,28,2,12,24,12,NA,3,7,NA,NA,NA,2,1,NA,NA,NA
"85","Maicon Marques Bitencourt","maicon","Maicon","https://s.glbimg.com/es/sde/f/2019/03/29/32816f651b7a79f953bfbe551d47c80e_FORMATO.png",62968,17,282,"ata","Nulo",0,6.05,0,2.52,"Atlético-MG",1,NA,4,1,3,4,4,NA,NA,1,NA,NA,NA,2,NA,NA,NA,NA
"86","David Braz de Oliveira Filho","david-braz","David Braz","https://s.glbimg.com/es/sde/f/2019/07/12/5f154e14178b2e22a7884dd5b6c9ab84_FORMATO.png",50317,17,284,"zag","Nulo",5.1,7.33,0.78,3.32,"Grêmio",NA,NA,3,2,1,8,5,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA
"87","Hudson Rodrigues dos Santos","hudson","Hudson","https://s.glbimg.com/es/sde/f/2019/04/01/9e5f146e4b4c3975e459435a5ebde804_FORMATO.png",50324,17,276,"mei","Dúvida",0,10.36,0,3.07,"São Paulo",2,NA,21,1,9,14,20,NA,4,1,NA,NA,NA,1,1,NA,NA,NA
"88","Werley Ananias da Silva","werley","Werley","https://s.glbimg.com/es/sde/f/2018/09/27/100cf375e588a977ea2906da9ed2694f_FORMATO.png",62974,17,267,"zag","Nulo",0,0.75,0,-1.08,"Vasco",NA,NA,4,NA,1,5,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,1
"89","Enderson Alves Moreira","enderson-moreira","Enderson Moreira","https://s.glbimg.com/es/sde/f/2019/08/16/9d0715fe38cb5c9bb0f4b71ba53c7040_FORMATO.png",62137,17,354,"tec","Provável",1.42,10.64,-0.21,3.45,"Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","Marco Antonio de Mattos Filho","marquinho","Marquinho","https://s.glbimg.com/es/sde/f/2019/06/21/54d9293ab4a308b17cb43dd66c62533a_FORMATO.png",50407,17,267,"mei","Nulo",0,4.67,0,0.9,"Vasco",NA,NA,8,1,2,5,5,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"91","Kayke Moreno de Andrade Rodrigues","kayke","Kayke","https://s.glbimg.com/es/sde/f/2019/04/10/21bd813c25a65fc141baa5756eda6a41_FORMATO.png",50402,17,290,"ata","Provável",-0.1,7.44,-0.64,4.31,"Goiás",3,NA,16,15,6,28,3,NA,6,5,NA,NA,NA,3,6,NA,NA,NA
"92","Marcos Luis Rocha Aquino","marcos-rocha","Marcos Rocha","https://s.glbimg.com/es/sde/f/2019/01/14/7f464fdea223af04dca8d52a2ac4d9d7_FORMATO.jpeg",63013,17,275,"lat","Provável",6.9,16.19,0.85,5.87,"Palmeiras",1,NA,18,3,12,29,28,3,NA,NA,NA,NA,NA,1,1,NA,NA,NA
"93","Willian Roberto Farias","willian-farias","Willian Farias","https://s.glbimg.com/es/sde/f/2019/04/01/92b08d76fca5665f16a0fee09fbc07d2_FORMATO.png",63058,17,276,"mei","Nulo",0,3,0,0,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","Paulo Henrique Chagas de Lima","ganso","Ganso","https://s.glbimg.com/es/sde/f/2019/02/04/c331ee1720c436a925256baca5841194_FORMATO.png",62977,17,266,"mei","Provável",1.3,7.8,-0.4,2.19,"Fluminense",4,NA,10,10,14,37,12,NA,6,NA,NA,NA,NA,NA,1,NA,NA,NA
"95","Cícero dos Santos Bezerra","didira","Didira","https://s.glbimg.com/es/sde/f/2019/03/23/53d76a1f4b80cf6193e40d704877fbab_FORMATO.png",63178,17,341,"mei","Provável",1.5,5.3,0.4,1.39,"CSA",3,NA,14,3,14,21,17,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","Alan Luciano Ruschel","alan-ruschel","Alan Ruschel","https://s.glbimg.com/es/sde/f/2019/08/27/52414dcf5cfe27cb0571cb0f29c845c6_FORMATO.png",63110,17,290,"lat","Nulo",0,4.44,0,0.8,"Goiás",3,NA,16,1,14,8,4,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","Carlos Emiliano Pereira","carlinhos","Carlinhos","https://s.glbimg.com/es/sde/f/2019/03/22/7da6584b8edbee8649acb25931c97e1e_FORMATO.png",63194,17,356,"lat","Provável",0,6.38,0,3.42,"Fortaleza",3,1,24,6,9,28,27,1,3,1,NA,NA,NA,2,1,NA,NA,NA
"98","Rodolfo Alves de Melo","rodolfo","Rodolfo","https://s.glbimg.com/es/sde/f/2018/05/18/5f872890e2cb0764d6ab01fa87c80a2b_FORMATO.png",63082,17,266,"gol","Suspenso",0,2.22,0,-0.67,"Fluminense",NA,NA,NA,NA,1,5,NA,NA,NA,NA,7,NA,12,NA,NA,NA,NA,NA
"99","Douglas Silva Bacelar","douglas","Douglas","https://s.glbimg.com/es/sde/f/2018/05/24/4db663cbb6a8ecaa23942948844e63ac_FORMATO.png",63128,17,315,"zag","Contundido",0,3.12,0,0.3,"Chapecoense",5,NA,15,4,2,9,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","Jucilei da Silva","jucilei","Jucilei","https://s.glbimg.com/es/sde/f/2019/04/01/3e050c01c28897f628b2b5b275392576_FORMATO.png",63422,17,276,"mei","Nulo",0,8,0,0,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","Rodrigo Modesto da Silva Moledo","rodrigo-moledo","Rodrigo Moledo","https://s.glbimg.com/es/sde/f/2018/03/20/e5bb6257009bf74098a367b4c1b9e53d_FORMATO.png",63354,17,285,"zag","Provável",2.2,6.55,-0.6,4.47,"Internacional",1,NA,2,1,1,4,10,2,1,NA,NA,NA,NA,NA,1,NA,NA,NA
"102","Bergson Gustavo Silveira da Silva","bergson","Bergson","https://s.glbimg.com/es/sde/f/2019/05/13/8694db2e75af48647f99b643845dac13_FORMATO.png",68696,17,354,"ata","Nulo",0.5,4.16,-0.32,1.3,"Ceará",1,NA,10,9,9,10,4,NA,5,4,NA,NA,NA,NA,NA,NA,NA,NA
"103","Edenílson Andrade Dos Santos","edenilson","Edenílson","https://s.glbimg.com/es/sde/f/2018/04/08/b8c17a1d807dace07b81afcb28a3438d_FORMATO.png",63289,17,285,"mei","Provável",9.8,9.85,0.84,3.82,"Internacional",3,NA,10,1,10,27,9,NA,4,NA,NA,NA,NA,1,4,NA,NA,NA
"104","Bruno César Pereira da Silva","bruno-silva","Bruno Silva","https://s.glbimg.com/es/sde/f/2019/08/13/20926f65de350a35d2b3122e69b68821_FORMATO.png",68698,17,285,"mei","Nulo",0,8.09,0,3.62,"Internacional",2,NA,12,2,11,16,18,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","José Rodolfo Pires Ribeiro","dodo","Dodô","https://s.glbimg.com/es/sde/f/2019/02/04/ee21ad2d06f9472ebeac2c604d782d83_FORMATO.png",68727,17,283,"lat","Dúvida",0,6.48,0,3.33,"Cruzeiro",1,NA,13,2,5,27,14,4,2,1,NA,NA,NA,NA,NA,1,NA,NA
"106","Luan Madson Gedeão De Paiva","luan","Luan","https://s.glbimg.com/es/sde/f/2018/05/07/c8cafabc87bc7ef4d50c8f18eafa05ce_FORMATO.png",63219,17,282,"mei","Nulo",0,8.38,0,3.43,"Atlético-MG",2,NA,17,8,25,36,25,NA,3,NA,NA,NA,NA,1,NA,NA,1,NA
"107","Wellington Alves da Silva","wellington-silva","Wellington Silva","https://s.glbimg.com/es/sde/f/2018/04/08/37fba0582d79360263206da6e9868169_FORMATO.png",68895,17,285,"ata","Nulo",-2,5.13,-1.45,3.09,"Internacional",1,NA,2,5,18,16,4,NA,3,NA,NA,NA,NA,1,1,NA,NA,NA
"108","Jonathan Doin","paulo-miranda","Paulo Miranda","https://s.glbimg.com/es/sde/f/2018/05/21/62fa3dde13de597371870ee9b721b5d7_FORMATO.png",68817,17,284,"zag","Nulo",4.6,4.61,0.7,1.48,"Grêmio",1,NA,8,NA,3,7,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"109","Rafael Galhardo de Souza","rafael-galhardo","Rafael Galhardo","https://s.glbimg.com/es/sde/f/2019/03/30/c914f02dc858484095b4c076f9ee33f9_FORMATO.png",68821,17,284,"lat","Nulo",8.4,4.76,0.44,5.54,"Grêmio",NA,NA,2,1,3,11,4,2,1,1,NA,NA,NA,1,1,NA,NA,NA
"110","Bruno César Zanaki","bruno-cesar","Bruno César","https://s.glbimg.com/es/sde/f/2019/03/31/3b9db9e833f13f65a65d1546e2608e81_FORMATO.jpeg",52558,17,267,"mei","Nulo",0,6.11,0,1.37,"Vasco",1,NA,5,1,12,10,1,NA,NA,1,NA,NA,NA,NA,2,NA,1,NA
"111","André Felipe Ribeiro de Souza","andre","André","https://s.glbimg.com/es/sde/f/2018/05/18/0ca56cb5450f85a99dc8b875b05f9c86_FORMATO.png",68690,17,284,"ata","Provável",0,8.69,0,2.27,"Grêmio",1,NA,10,4,11,11,6,NA,4,3,NA,NA,NA,1,1,1,1,NA
"112","Henrique Almeida Caixeta Nascentes","henrique-almeida","Henrique Almeida","https://s.glbimg.com/es/sde/f/2019/07/25/828af9fc6a19344c0716c18dd2ca67d2_FORMATO.png",68773,17,315,"ata","Nulo",4,4.19,0.21,2.93,"Chapecoense",1,NA,1,3,4,1,4,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","Guilherme de Aguiar Camacho","camacho","Camacho","https://s.glbimg.com/es/sde/f/2019/03/30/81d88455f0c9a28fc1bf58482da871c1_FORMATO.png",68770,17,293,"mei","Suspenso",0,4.3,0,1.2,"Athlético-PR",NA,NA,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","Francisco Rithely da Silva Sousa","rithely","Rithely","https://s.glbimg.com/es/sde/f/2018/09/04/b0fdf1d79ae70c573a8741d9b5226056_FORMATO.png",68834,17,285,"mei","Contundido",0,5.3,0,3.53,"Internacional",NA,NA,10,2,6,12,15,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA
"115","Rodrigo Júnior Paula Silva","digao","Digão","https://s.glbimg.com/es/sde/f/2018/07/05/108a277374dbf9d6964a4440bd9ef43e_FORMATO.png",68886,17,266,"zag","Provável",3.5,5.63,0.18,1.4,"Fluminense",1,1,8,1,6,6,11,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"116","Paulo Victor Mileo Vidotti","paulo-victor","Paulo Victor","https://s.glbimg.com/es/sde/f/2018/05/21/6022690f57c54343611ba7c2008603ce_FORMATO.png",68873,17,284,"gol","Provável",0,4.63,0,3.37,"Grêmio",NA,NA,NA,NA,1,9,NA,4,NA,NA,12,NA,10,NA,NA,NA,NA,NA
"117","Mário Sérgio Santos Costa","marinho","Marinho","https://s.glbimg.com/es/sde/f/2019/05/30/cd8a7f9b0744e105efa0a0c572d37d6f_FORMATO.png",68952,17,277,"ata","Provável",0,9.95,0,4.7,"Santos",3,NA,14,7,19,17,12,NA,11,1,NA,NA,NA,1,2,1,NA,NA
"118","Marcelo Lomba do Nascimento","marcelo-lomba","Marcelo Lomba","https://s.glbimg.com/es/sde/f/2019/08/16/0978fb4a6b4e2c7cc691e71d77c74a9c_FORMATO.png",68872,17,285,"gol","Provável",1.7,10.78,0.35,4.38,"Internacional",NA,NA,NA,NA,4,1,NA,5,NA,NA,23,NA,15,NA,NA,NA,NA,NA
"119","Diego Souza de Andrade","diego-souza","Diego Souza","https://s.glbimg.com/es/sde/f/2019/05/28/e0cc239d7bd9a209bfdc1fecccf39567_FORMATO.png",68911,17,263,"ata","Provável",6,6.73,0.59,2.92,"Botafogo",1,NA,18,9,22,34,4,NA,6,7,NA,NA,NA,1,4,1,NA,NA
"120","Carlos Gilberto do Nascimento Silva","gil","Gil","https://s.glbimg.com/es/sde/f/2019/07/12/d236ac59751ccacea17719995b9cd8ba_FORMATO.png",68923,17,264,"zag","Provável",5.8,10.11,0.98,2.78,"Corinthians",2,NA,4,4,1,5,5,4,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
"121","Ramon de Morais Motta ","ramon","Ramon","https://s.glbimg.com/es/sde/f/2018/09/27/7b0ec92bd9cd8803ca0b44dec6637586_FORMATO.png",68896,17,267,"lat","Nulo",0,5,0,0,"Vasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","Rodrigo Pimpão Viana","rodrigo-pimpao","Rodrigo Pimpão","https://s.glbimg.com/es/sde/f/2019/03/22/fb5c74a8057f05313adc6f9c2a6a4783_FORMATO.png",68901,17,263,"ata","Nulo",0,1.69,0,0.72,"Botafogo",5,NA,18,7,4,32,11,NA,4,2,NA,NA,NA,2,NA,NA,NA,NA
"123","Eduardo Pereira Rodrigues","dudu","Dudu","https://s.glbimg.com/es/sde/f/2019/01/14/819c40f79c6d36a3a715ac4cc0e6ddba_FORMATO.jpeg",68920,17,275,"ata","Provável",1.4,18.62,-2.33,7.17,"Palmeiras",1,NA,8,15,46,25,7,NA,7,3,NA,NA,NA,NA,5,NA,NA,NA
"124","Leonardo Fabiano da Silva e Silva","leonardo-silva","Leonardo Silva","https://s.glbimg.com/es/sde/f/2018/05/07/76bcd627f9b56262f6ad6cce8983b430_FORMATO.png",68925,17,282,"zag","Nulo",0,4.02,0,0.46,"Atlético-MG",2,NA,4,NA,4,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","Rafael Pires Monteiro","rafael","Rafael","https://s.glbimg.com/es/sde/f/2018/05/07/950b9601003125498cffc38c229783f4_FORMATO.png",68928,17,283,"gol","Nulo",0,3.99,0,2.73,"Cruzeiro",NA,NA,NA,NA,1,1,NA,1,NA,NA,5,NA,6,NA,NA,NA,NA,NA
"126","Giovanni Augusto Oliveira Cardoso","giovanni-augusto","Giovanni Augusto","https://s.glbimg.com/es/sde/f/2019/03/27/9bfae7e4b63cac57b0bc415f46d1ab65_FORMATO.png",68938,17,290,"mei","Contundido",0,4.32,0,1.76,"Goiás",1,1,16,8,15,37,14,NA,6,NA,NA,NA,NA,1,NA,NA,NA,NA
"127","Welker Marçal de Almeida","kieza","Kieza","https://s.glbimg.com/es/sde/f/2019/04/22/a6f002f3b99c385acbafd311e4b3da81_FORMATO.png",68930,17,356,"ata","Nulo",0,3.56,0,0.97,"Fortaleza",NA,NA,9,5,13,2,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA,NA
"128","Welington Pereira Rodrigues","gum","Gum","https://s.glbimg.com/es/sde/f/2019/06/20/61b536c18d17747b369b6037b3390866_FORMATO.png",68887,17,315,"zag","Provável",-4.3,6.07,-2.1,2.21,"Chapecoense",NA,NA,8,6,12,36,10,4,4,2,NA,NA,NA,NA,1,NA,NA,1
"129","Marcos Gabriel do Nascimento","marquinhos-gabriel","Marquinhos Gabriel","https://s.glbimg.com/es/sde/f/2019/02/04/f910b4ed58ff035220b338cff4ea9f5b_FORMATO.png",68954,17,283,"mei","Provável",-1.2,3.3,-0.52,1.07,"Cruzeiro",1,NA,6,3,10,13,6,NA,4,1,NA,NA,NA,NA,NA,NA,NA,NA
"130","Luciano Castán da Silva","luciano-castan","Luciano Castán","https://s.glbimg.com/es/sde/f/2019/03/23/d6ed12c79b94b3fe8318cbe26edff531_FORMATO.png",68942,17,341,"zag","Provável",0,5.41,0,2.37,"CSA",6,NA,12,1,3,27,18,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","Ronaldo Luiz Alves","ronaldo-alves","Ronaldo Alves","https://s.glbimg.com/es/sde/f/2019/03/23/3bc2e1eb0ea72584d6300404b6ae37b1_FORMATO.png",68950,17,341,"zag","Nulo",-1.5,3.9,-0.59,-1,"CSA",NA,NA,6,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","Rodolfo Vicente Gamarra Varela","gamarra","Gamarra","https://s.glbimg.com/es/sde/f/2019/07/08/d5b3fba549a4fd01075274610e2c1fe0_FORMATO.png",69288,17,341,"ata","Nulo",-0.5,5.34,-1.01,0.2,"CSA",NA,NA,2,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","João Vitor Lima Gomes","joao-vitor","João Vitor","https://s.glbimg.com/es/sde/f/2019/07/29/05d3f4bb70d3e41d93b9f96017999f20_FORMATO.png",68987,17,341,"mei","Provável",0,4.37,0,1.5,"CSA",3,NA,13,NA,2,10,15,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"134","Maycon Vinícius Ferreira da Cruz","nikao","Nikão","https://s.glbimg.com/es/sde/f/2019/03/30/e389d21dd5909e815633dfb6c0fffca7_FORMATO.png",69705,17,293,"mei","Provável",6.9,16.23,0.75,3.7,"Athlético-PR",2,NA,9,11,10,13,5,NA,9,NA,NA,NA,NA,1,2,NA,NA,NA
"135","Romulo Borges Monteiro","romulo","Romulo","https://s.glbimg.com/es/sde/f/2019/03/30/b06f6bb3a42e7565fe15d4abdbbbe956_FORMATO.png",70009,17,284,"mei","Dúvida",0,4.74,0,1.64,"Grêmio",3,NA,18,3,9,15,11,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA
"136","Fellipe Ramos Ignez Bastos","fellipe-bastos","Fellipe Bastos","https://s.glbimg.com/es/sde/f/2019/03/26/c1b84ba942df91f5064aabec2e10f1de_FORMATO.png",70116,17,267,"mei","Dúvida",0,4.08,-0.86,2.76,"Vasco",2,NA,5,6,2,5,9,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"137","Alan Santos da Silva","alan-santos","Alan Santos","https://s.glbimg.com/es/sde/f/2019/03/22/1276ddf39afc2fbbc816f01fd6d4afb2_FORMATO.png",70132,17,263,"mei","Nulo",0,3.28,0,1.2,"Botafogo",NA,NA,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","Victor Ferraz Macedo","victor-ferraz","Victor Ferraz","https://s.glbimg.com/es/sde/f/2018/05/23/229fbb519d2bbf0c8b2c2b77992e15ed_FORMATO.png",70046,17,277,"lat","Suspenso",3.4,10.4,0.18,4.45,"Santos",3,NA,7,3,10,41,22,8,3,1,NA,NA,NA,1,NA,NA,NA,NA
"139","Leonardo Moreira Morais","leo","Léo","https://s.glbimg.com/es/sde/f/2019/08/23/69269a509e22002208076d8511c9258a_FORMATO.png",69177,17,314,"lat","Nulo",0,4.97,0,2.72,"Avaí",2,1,13,3,13,12,11,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
"140","João Carlos Heidemann","joao-carlos","João Carlos","https://s.glbimg.com/es/sde/f/2019/03/23/b148048ebdcdc02c79c893ae63f6e80d_FORMATO.png",69010,17,341,"gol","Nulo",0,1.19,0,-0.65,"CSA",NA,1,1,NA,1,1,NA,1,NA,NA,1,NA,2,NA,NA,NA,NA,NA
"141","Fábio Luiz Carille de Araújo","fabio-carille","Fábio Carille","https://s.glbimg.com/es/sde/f/2018/03/20/3e7bfa01fec16848b569ba9368ea13ef_FORMATO.png",70696,17,264,"tec","Provável",6.24,12.05,0.9,4.44,"Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","Sidney Aparecido Ramos da Silva","sidao","Sidão","https://s.glbimg.com/es/sde/f/2019/05/18/e5e9391eacbbef7a8d684162729df4d4_FORMATO.png",70222,17,267,"gol","Nulo",0,3.74,0,1.03,"Vasco",NA,NA,NA,NA,NA,6,NA,NA,NA,NA,8,NA,8,NA,NA,NA,NA,NA
"143","Hélio Hermito Zampier Neto","neto","Neto","https://s.glbimg.com/es/sde/f/2018/08/01/51a34fdddb000e59403320c7aa8b8db4_FORMATO.png",69008,17,315,"zag","Contundido",0,2,0,0,"Chapecoense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","Eduardo Colcenti Antunes","eduardo-sasha","Eduardo Sasha","https://s.glbimg.com/es/sde/f/2018/05/23/a1e5220c82575c4f297c1173ec07d58a_FORMATO.png",70360,17,277,"ata","Provável",4.8,18.23,-1.53,7.1,"Santos",1,NA,12,12,12,29,19,NA,10,2,NA,NA,NA,1,8,2,NA,NA
"145","Joao Robin Rojas Mendoza","joao-rojas","Joao Rojas","https://s.glbimg.com/es/sde/f/2018/08/22/4263f96a54ea57b00b989a04f50f6ec3_FORMATO.png",70784,17,276,"ata","Contundido",0,7,0,0,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","Aderbar Melo dos Santos Neto","santos","Santos","https://s.glbimg.com/es/sde/f/2019/03/30/e7ce05ddde9ec166606e95d579a152ba_FORMATO.png",69012,17,293,"gol","Provável",7.7,8.31,0.07,4.48,"Athlético-PR",1,NA,1,NA,2,14,NA,6,NA,NA,17,1,12,NA,NA,NA,NA,NA
"147","Vladimir Orlando Cardoso de Araújo Filho","vladimir","Vladimir","https://s.glbimg.com/es/sde/f/2019/03/25/4bc2171f8c51b2c85199265874ecd26c_FORMATO.png",69040,17,314,"gol","Provável",22.7,9.66,3.25,4.24,"Avaí",2,NA,NA,NA,1,2,NA,4,NA,NA,30,NA,19,NA,NA,NA,NA,NA
"148","Marllon Gonçalves Jerônimo Borges","marllon","Marllon","https://s.glbimg.com/es/sde/f/2019/07/10/934cc112b2335f8847ca462a6b0a87d8_FORMATO.png",70666,17,265,"zag","Nulo",0,5.51,0,5.05,"Bahia",1,NA,1,1,7,4,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","Manoel Messias Silva Carvalho","manoel","Manoel","https://s.glbimg.com/es/sde/f/2019/05/23/8ef54147edc589e8e177c09584065867_FORMATO.png",69014,17,264,"zag","Provável",6,11.93,0.86,4.78,"Corinthians",1,NA,11,4,5,18,20,8,1,NA,NA,NA,NA,NA,1,NA,NA,1
"150","Diogo Barbosa Mendanha","diogo-barbosa","Diogo Barbosa","https://s.glbimg.com/es/sde/f/2019/07/17/7b62744c1b953b4b9efd8b0e0fb8d099_FORMATO.png",70916,17,275,"lat","Provável",1.9,13.18,-0.41,6.28,"Palmeiras",2,NA,15,2,8,10,32,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","Marcelo Cirino da Silva","marcelo-cirino","Marcelo Cirino","https://s.glbimg.com/es/sde/f/2019/03/30/c8469dc064bfee30f2576ca3d65fc15b_FORMATO.png",69022,17,293,"ata","Provável",1.5,7.85,-0.83,4.24,"Athlético-PR",NA,NA,8,8,13,19,6,NA,6,4,NA,NA,NA,2,4,NA,NA,NA
"152","Jorge Sampaoli","jorge-sampaoli","Jorge Sampaoli","https://s.glbimg.com/es/sde/f/2019/04/02/cbfe46eed15abdc67d75bd4170d5e6a1_FORMATO.png",70800,17,277,"tec","Provável",3.75,12.84,-0.31,5.06,"Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","Muriel Gustavo Becker","muriel","Muriel","https://s.glbimg.com/es/sde/f/2019/07/08/b55d0e8a8f26380aedc02448bac387cb_FORMATO.png",69041,17,266,"gol","Provável",-2,2.61,-0.31,0.7,"Fluminense",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,6,NA,7,NA,NA,NA,NA,NA
"154","Paulo Roberto da Silva","paulo-roberto","Paulo Roberto","https://s.glbimg.com/es/sde/f/2019/03/22/98a0ece4c6b60ee9652ec2c1e371f056_FORMATO.png",69047,17,356,"mei","Nulo",0,3.66,0,0.68,"Fortaleza",NA,NA,5,1,7,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","Wescley Gomes dos Santos","wescley","Wescley","https://s.glbimg.com/es/sde/f/2019/03/28/0323fda54c2149f1f78b04bb3c9dcb1f_FORMATO.png",70925,17,354,"mei","Nulo",2,3.78,0.39,-0.2,"Ceará",1,NA,2,NA,5,9,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"156","Pablo Felipe Teixeira","pablo","Pablo","https://s.glbimg.com/es/sde/f/2019/04/01/2183894813bb5543356e56f459ac6b03_FORMATO.png",69138,17,276,"ata","Provável",0,15.1,0,10.2,"São Paulo",NA,NA,NA,NA,2,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"157","Leonardo Cittadini","leo-cittadini","Léo Cittadini","https://s.glbimg.com/es/sde/f/2019/03/30/475167cdad7e826c64f4a0a999f8aef9_FORMATO.png",70986,17,293,"mei","Nulo",3.7,6.26,0.08,3.46,"Athlético-PR",1,NA,10,6,13,13,12,NA,4,NA,NA,NA,NA,NA,1,NA,NA,NA
"158","Danilo Fernandes Batista","danilo-fernandes","Danilo Fernandes","https://s.glbimg.com/es/sde/f/2019/04/26/ff9a95bc3d5696feb8d8d55b5b47f12b_FORMATO.png",69051,17,285,"gol","Nulo",0,8.12,0,8.85,"Internacional",NA,NA,NA,NA,NA,1,NA,1,NA,NA,5,NA,1,NA,NA,NA,NA,NA
"159","Bruno Henrique Corsini","bruno-henrique","Bruno Henrique","https://s.glbimg.com/es/sde/f/2019/01/14/57fb81b73c89620d18f66384c4d61108_FORMATO.jpeg",70944,17,275,"mei","Provável",-4.6,8.78,-1.33,1.13,"Palmeiras",1,NA,22,3,11,21,9,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA
"160","Jackson de Souza","jackson","Jackson","https://s.glbimg.com/es/sde/f/2019/08/22/e9f15056631f4d5c0c2046b0e623bdc2_FORMATO.png",70934,17,356,"zag","Provável",4.5,4.99,0.52,2.13,"Fortaleza",NA,NA,1,1,1,7,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","Ricardo Bueno da Silva","ricardo-bueno","Ricardo Bueno","https://s.glbimg.com/es/sde/f/2019/07/08/1f73cdfaf6d211abebbace364f7e2da6_FORMATO.png",69141,17,341,"ata","Nulo",0,14.69,0,3.23,"CSA",2,NA,18,6,8,14,8,NA,5,8,NA,NA,NA,2,3,NA,1,NA
