"","atletas.nome","atletas.slug","atletas.apelido","atletas.foto","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.clube.id.full.name","A","FC","FD","FF","FS","I","PE","RB","CA","SG","G","DD","GS","CV","FT","GC","PP","DP"
"79","Guilherme Bitencourt da Silva","guilherme-biteco","Guilherme Biteco","https://s.glbimg.com/es/sde/f/2018/03/21/99b739570272c9b1d4c9ce878c22407c_FORMATO.png",79064,7,"PAR","mei","Nulo",-0.6,4.34,-1.66,-0.6,"Paraná",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","Tiago Pagnussat","tiago","Tiago ","https://s.glbimg.com/es/sde/f/2018/03/21/d0b3cd897f4a410323886fb6d92bd822_FORMATO.png",79042,7,"BAH","zag","Provável",7.1,7.79,0.26,4.87,"Bahia",NA,8,2,3,2,1,4,3,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"81","Víctor Leandro Cuesta","victor-cuesta","Víctor Cuesta","https://s.glbimg.com/es/sde/f/2018/04/08/b6cd86f9590fd3e82cb545ac74dc8c41_FORMATO.png",79113,7,"INT","zag","Provável",0,16.32,0,6.82,"Internacional",NA,12,NA,NA,4,NA,12,23,3,4,NA,NA,NA,NA,NA,NA,NA,NA
"82","Nery Rubén Bareiro Zorrilla","nery-bareiro","Nery Bareiro","https://s.glbimg.com/es/sde/f/2018/05/24/0c06a4174eedc3d6995146e7fc6bd3b2_FORMATO.png",79276,7,"CHA","zag","Nulo",0,5,0,0,"Chapecoense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","Odair Souza ","nenen","Nenén","https://s.glbimg.com/es/sde/f/2018/05/24/42f440f0883376df8bb747b658bbc47d_FORMATO.png",79892,7,"CHA","mei","Nulo",0,2.08,0,0.1,"Chapecoense",NA,1,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","Luiz Ricardo Alves","sassa","Sassá","https://s.glbimg.com/es/sde/f/2018/05/07/89b8e9b3d830ff681500c63572397636_FORMATO.png",79578,7,"CRU","ata","Provável",3.8,2.05,1.03,-0.37,"Cruzeiro",NA,14,NA,4,11,4,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","Romário Marques Rodrigues","romario-rodrigues","Romário Rodrigues","https://s.glbimg.com/es/sde/f/2018/05/25/9437477289ccd352c97a67ca86f16f82_FORMATO.png",79336,7,"CEA","ata","Nulo",0,2,0,0,"Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","Ricardo César Dantas da Silva","ricardo-silva","Ricardo Silva","https://s.glbimg.com/es/sde/f/2018/04/20/295c4ab26ba72d42690b414ec721c2ea_FORMATO.png",79334,7,"AME","zag","Nulo",0,3,0,0,"América-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","Antônio Carlos Cunha Capocasali Júnior","antonio-carlos","Antônio Carlos ","https://s.glbimg.com/es/sde/f/2017/04/18/5b3fcb4c6c1625d8e38d933619f9e42a_FORMATO.png",79702,7,"PAL","zag","Provável",7.9,10.47,0.24,5.16,"Palmeiras",NA,4,1,1,3,1,13,8,1,3,1,NA,NA,NA,2,NA,NA,NA
"88","Lucas Silva Borges","lucas-silva","Lucas Silva","https://s.glbimg.com/es/sde/f/2018/05/07/ca0ef33e042d0136838dfb74844f22a7_FORMATO.png",79701,7,"CRU","mei","Provável",2.9,5.73,-0.31,4.35,"Cruzeiro",NA,6,NA,5,7,NA,7,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","Joeliton Lima Santos","mansur","Mansur","https://s.glbimg.com/es/sde/f/2018/03/21/58740180fa39ea528e64aa42ba67215c_FORMATO.png",79553,7,"PAR","lat","Provável",5.9,5.65,0.77,2.9,"Paraná",NA,10,2,1,4,NA,9,6,NA,2,NA,NA,NA,1,1,NA,NA,NA
"90","Fabiano Leissmann","fabiano","Fabiano","https://s.glbimg.com/es/sde/f/2018/03/21/80a060ad2737a4abce46a048d853c93e_FORMATO.png",79887,7,"INT","lat","Nulo",0,9.59,0,5.55,"Internacional",NA,4,NA,1,1,NA,12,9,1,3,NA,NA,NA,NA,NA,NA,NA,NA
"91","Brenner Marlos Varanda de Oliveira","brenner","Brenner","https://s.glbimg.com/es/sde/f/2018/05/17/76f9aa43f58c549a5956db25ad0804f3_FORMATO.png",80080,7,"BOT","ata","Nulo",0,6.36,0,3.2,"Botafogo",NA,4,3,4,13,2,7,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"92","Jadson Alves dos Santos","jadson","Jadson","https://s.glbimg.com/es/sde/f/2018/01/21/0c060ebb8aea4462398eb955f393f2b5_FORMATO.png",80129,7,"FLU","mei","Provável",3.7,8.97,-0.55,3.27,"Fluminense",1,16,3,4,9,NA,18,16,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","Marcos Junio Lima dos Santos","marcos-junior","Marcos Junior","https://s.glbimg.com/es/sde/f/2018/01/21/9e2b3f7cad84245a7922f06c4731bcc0_FORMATO.png",80188,7,"FLU","ata","Dúvida",8.8,8.06,0.87,4.75,"Fluminense",1,4,2,4,12,5,8,5,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"94","Rafael Bruno Cajueiro da Silva","rafael-carioca","Rafael Carioca","https://s.glbimg.com/es/sde/f/2018/05/25/ede3d06d6801141cea8d5924de3b85ba_FORMATO.png",79967,7,"CEA","lat","Nulo",0,4.87,0,2.72,"Ceará",NA,8,3,3,4,1,13,10,3,1,NA,NA,NA,NA,NA,NA,NA,NA
"95","Norberto Pereira Marinho Neto","norberto","Norberto ","https://s.glbimg.com/es/sde/f/2018/05/07/f4e6cde34ab5662df2e3a0a657c5c30b_FORMATO.png",80374,7,"AME","lat","Provável",4.9,11.89,-0.12,5.5,"América-MG",1,9,1,NA,8,NA,9,16,2,2,NA,NA,NA,NA,NA,NA,NA,NA
"96","Matheus Mancini","matheus-mancini","Matheus Mancini","https://s.glbimg.com/es/sde/f/2018/05/07/6f7e5971bc24d9767f330971e875d599_FORMATO.png",80124,7,"ATL","zag","Nulo",0,3,0,0,"Atlético-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","Glaybson Yago Souza Lisboa","yago-pikachu","Yago Pikachu","https://s.glbimg.com/es/sde/f/2018/04/09/abd9b0f5946442941bcc7ff393a5eee9_FORMATO.png",80196,7,"VAS","lat","Provável",3.6,14.82,-0.08,6.72,"Vasco",NA,4,7,5,19,2,17,5,NA,NA,2,NA,NA,NA,1,NA,NA,NA
"98","Nadson da Silva Almeida","nadson","Nadson","https://s.glbimg.com/es/sde/f/2017/04/25/9c0263cf980f89da4cca8b6bc120585f_FORMATO.png",80140,7,"CHA","mei","Nulo",0.6,1.61,-0.23,0.07,"Chapecoense",NA,2,NA,NA,3,NA,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","Gabriel Santana Pinto","gabriel","Gabriel","https://s.glbimg.com/es/sde/f/2018/05/24/ba83d05d6577dcd62dcb5af3bb7ca5e1_FORMATO.png",73515,7,"SPO","mei","Provável",0.2,4.62,-0.66,1.75,"Sport",NA,4,4,2,12,NA,8,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","Lucas Fonseca da Silva","lucas-fonseca","Lucas Fonseca","https://s.glbimg.com/es/sde/f/2018/03/21/5c1c52f3afc41a4404dd7b1c888f2124_FORMATO.png",80189,7,"BAH","zag","Provável",6.6,7.86,1.27,3.15,"Bahia",NA,4,1,NA,6,NA,11,4,2,3,NA,NA,NA,NA,1,NA,NA,NA
"101","Rildo de Andrade Felicissimo","rildo","Rildo","https://s.glbimg.com/es/sde/f/2018/04/09/a194ce2c097d00d462468c507706916a_FORMATO.png",73635,7,"VAS","ata","Contundido",0,2.99,0,0.1,"Vasco",NA,1,NA,2,8,1,8,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","Ricardo Dias Acosta","ricardinho","Ricardinho","https://s.glbimg.com/es/sde/f/2018/05/25/d1aa684a9cd6db81f6b731e89f9ae993_FORMATO.png",78577,7,"CEA","mei","Provável",-1.7,4.43,-1.21,2.28,"Ceará",NA,6,1,1,6,1,12,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","Matheus Caldeira Vidotto de Oliveira","matheus-vidotto","Matheus Vidotto","https://s.glbimg.com/es/sde/f/2017/04/23/0469f80ea84703c3178371ab0fa1dd2f_FORMATO.png",80286,7,"COR","gol","Nulo",0,2,0,0,"Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","Bruno Fabiano Alves","bruno-alves","Bruno Alves","https://s.glbimg.com/es/sde/f/2017/08/23/21ca677e7d6a57d1dfb2b66e74d782f4_FORMATO.png",73620,7,"SAO","zag","Dúvida",-3.8,9.75,-2.31,3.73,"São Paulo",NA,6,NA,NA,3,NA,7,6,2,2,1,NA,NA,NA,1,NA,NA,NA
"105","Ronald Sant'anna Rodrigues","ronald","Ronald","https://s.glbimg.com/es/sde/f/2018/04/09/d8829876bb546c5fdeb9d31081f228cf_FORMATO.png",98593,7,"INT","ata","Nulo",0,1,0,0,"Internacional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","José Rogério de Oliveira","rogerio","Rogério","https://s.glbimg.com/es/sde/f/2018/05/24/949f9e1967150f934c921bedf13a0bba_FORMATO.png",73540,7,"SPO","ata","Provável",0.2,8.5,-0.93,4.67,"Sport",1,4,6,3,13,3,7,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"107","Marcos Vinícius de Jesus Araújo","marcos-vinicius","Marcos Vinícius","https://s.glbimg.com/es/sde/f/2018/05/17/d29916588c79c99dd0a20debd0ea12bd_FORMATO.png",73721,7,"BOT","mei","Dúvida",0,4.24,0,1.9,"Botafogo",NA,NA,NA,1,3,NA,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","Arthur Caíke do Nascimento Cruz","arthur","Arthur ","https://s.glbimg.com/es/sde/f/2017/04/24/56939ae4c18f332e1a3bb20305de4f33_FORMATO.png",80337,7,"CHA","ata","Provável",12.3,10.1,2.23,4.91,"Chapecoense",NA,10,1,10,15,NA,16,7,1,NA,2,NA,NA,NA,1,NA,NA,NA
"109","Ezequiel Jacinto de Biasi","ezequiel","Ezequiel ","https://s.glbimg.com/es/sde/f/2018/05/18/579600b8688378c79b2d26c49843ed6e_FORMATO.png",80318,7,"CRU","lat","Nulo",0,4.41,0,4.1,"Cruzeiro",NA,4,NA,NA,3,NA,6,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"110","Diego Vicente Aguirre Camblor","diego-aguirre","Diego Aguirre","https://s.glbimg.com/es/sde/f/2018/05/26/dcbc37c3f6682ed7f7fe61f97e02ff48_FORMATO.png",73766,7,"SAO","tec","Provável",3.55,11.41,-0.15,4.82,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","Jorge Daniel González Marquet","torito-gonzalez","Torito González","https://s.glbimg.com/es/sde/f/2018/03/21/4a53af8bd51b42f968f3b584e1581274_FORMATO.png",73703,7,"PAR","mei","Provável",3.5,5.07,-0.6,5.25,"Paraná",NA,4,NA,3,11,NA,3,12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","Gilsivan Soares da Silva ","ivan","Ivan","https://s.glbimg.com/es/sde/f/2018/05/24/1c2dd303026c2e02bbed35cfb1595918_FORMATO.png",80326,7,"CHA","gol","Nulo",0,2,0,0,"Chapecoense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","Rodrigo Caio Roquette Russo","rodrigo-caio","Rodrigo Caio","https://s.glbimg.com/es/sde/f/2016/05/01/76c4acf534a1a01c922cb927acebb6e7_FORMATO.png",73800,7,"SAO","zag","Contundido",0,12.76,0,6.55,"São Paulo",NA,2,NA,NA,1,NA,3,3,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"114","Gabriel Barbosa Almeida","gabriel","Gabriel","https://s.glbimg.com/es/sde/f/2018/05/23/867503e41e09367e5f12e0f5e8a10322_FORMATO.png",83257,7,"SAN","ata","Provável",2.9,12.1,0.28,3.9,"Santos",NA,11,2,9,11,4,19,5,1,NA,2,NA,NA,NA,NA,NA,NA,NA
"115","Edson Felipe da Cruz","edson","Edson","https://s.glbimg.com/es/sde/f/2018/03/21/4e079be2718f82735191cef518c39bb2_FORMATO.png",80370,7,"BAH","mei","Nulo",0,7.14,0,8.2,"Bahia",NA,1,NA,NA,3,NA,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","Alejandro Ariel Cabral","ariel-cabral","Ariel Cabral","https://s.glbimg.com/es/sde/f/2018/05/18/f33acc95e50fe26abc27ac1d525bb4a4_FORMATO.png",80363,7,"CRU","mei","Nulo",0,5.81,0,3.03,"Cruzeiro",NA,4,NA,1,3,NA,4,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","Héctor Canteros","canteros","Canteros","https://s.glbimg.com/es/sde/f/2018/05/24/fa9bf16f27c3383ff060fdf3c9113559_FORMATO.png",73918,7,"CHA","mei","Provável",5.2,8.31,0.65,3.53,"Chapecoense",1,8,1,1,7,NA,36,12,NA,NA,1,NA,NA,NA,1,NA,NA,NA
"118","Geuvânio Santos Silva","geuvanio","Geuvânio","https://s.glbimg.com/es/sde/f/2018/05/04/9268b435089ca4758bd26ab119d49db1_FORMATO.png",73896,7,"FLA","ata","Contundido",0,5.03,0,1.5,"Flamengo",1,6,1,1,1,1,5,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","Luis Leandro Desábato","desabato","Desábato","https://s.glbimg.com/es/sde/f/2018/04/09/849b6dffedf69d16c97188a32027f6a9_FORMATO.png",73936,7,"VAS","mei","Suspenso",0.9,7.6,0.1,3.57,"Vasco",1,7,NA,1,5,NA,13,17,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
"120","Rayan Poltronieri Pereira","rayan","Rayan","https://s.glbimg.com/es/sde/f/2018/03/21/eafcee785dc021fd8811059271578111_FORMATO.png",73923,7,"PAR","zag","Nulo",0,2.05,0,0.32,"Paraná",NA,2,1,2,1,2,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","Rodinei Marcelo de Almeida","rodinei","Rodinei","https://s.glbimg.com/es/sde/f/2018/05/04/5049d8a52c5a5f82e57248ab2ff94218_FORMATO.png",73992,7,"FLA","lat","Provável",6,12.29,1.21,5.89,"Flamengo",1,2,2,3,13,1,12,8,1,4,NA,NA,NA,NA,NA,NA,NA,NA
"122","Luiz Antonio de Souza Soares","luiz-antonio","Luiz Antonio ","https://s.glbimg.com/es/sde/f/2018/05/24/edf4dd094110043e058966b3cc9cc4c5_FORMATO.png",74060,7,"CHA","mei","Nulo",0,6.4,0,3.5,"Chapecoense",NA,1,NA,1,1,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","Gilberto Moraes Júnior","gilberto","Gilberto ","https://s.glbimg.com/es/sde/f/2018/01/21/d231b19c8df41a4d02546bee8dad040b_FORMATO.png",80313,7,"FLU","lat","Provável",13.8,9.25,1.42,6.8,"Fluminense",2,7,1,3,10,1,16,12,NA,2,1,NA,NA,1,NA,NA,NA,NA
"124","Walisson Moreira Farias Maia","walisson-maia","Walisson Maia","https://s.glbimg.com/es/sde/f/2018/03/21/24015c9080aa3347098cfb88e90348e8_FORMATO.png",73991,7,"VIT","zag","Contundido",0,5.06,0,3.25,"Vitória",NA,2,NA,NA,1,NA,5,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","Alison Lopes Ferreira","alison","Alison","https://s.glbimg.com/es/sde/f/2018/05/23/3ee08dfe1559a120f4dcd89514b80775_FORMATO.png",73974,7,"SAN","mei","Contundido",0,9,0,4.02,"Santos",NA,9,NA,1,6,NA,9,17,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","Guilherme Costa Machado Silveira","guilherme-costa","Guilherme Costa","https://s.glbimg.com/es/sde/f/2018/03/21/4f92ef0e30740bc3960607bec48d3c00_FORMATO.png",74081,7,"VIT","mei","Nulo",0,2.25,0,0.7,"Vitória",NA,2,NA,NA,8,NA,4,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","Alejandro Abraham Guerra Morales","guerra","Guerra","https://s.glbimg.com/es/sde/f/2017/02/19/fa873321a36da270244cf230ac534a50_FORMATO.png",74213,7,"PAL","mei","Contundido",0.9,7.89,-0.14,2.23,"Palmeiras",NA,5,1,1,1,NA,7,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"128","José Élber Pimentel da Silva","elber","Élber","https://s.glbimg.com/es/sde/f/2018/03/21/1b00098477bad4e60d3bc520dc464ab7_FORMATO.png",74140,7,"BAH","mei","Provável",8.1,6.4,1.25,4.02,"Bahia",1,3,4,NA,9,NA,14,5,2,NA,1,NA,NA,NA,NA,NA,NA,NA
"129","Osmar Loss","osmar-loss","Osmar Loss","https://s.glbimg.com/es/sde/f/2018/05/23/01c6dae8fee10d4a5a525a2c245e55a7_FORMATO.png",77552,7,"COR","tec","Provável",4.05,11.5,-1.47,4.05,"Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","Edigar Junio Teixeira Lima ","edigar-junio","Edigar Junio","https://s.glbimg.com/es/sde/f/2018/03/21/9c46c9f1269d97acf20157efb70009cc_FORMATO.png",74271,7,"BAH","ata","Contundido",0,9.88,0,5.06,"Bahia",NA,7,3,1,7,1,7,3,NA,NA,2,NA,NA,NA,1,NA,NA,NA
"131","Jonathan Copete Valencia","copete","Copete","https://s.glbimg.com/es/sde/f/2018/05/23/c1e09ae588439e79293d33881309f392_FORMATO.png",77959,7,"SAN","ata","Nulo",0,5.93,0,0.2,"Santos",NA,2,NA,NA,1,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","José Paolo Guerrero Gonzales","paolo-guerrero","Paolo Guerrero","https://s.glbimg.com/es/sde/f/2018/05/04/852acf0c7f6c125a0e08c2d187f7d3de_FORMATO.png",75295,7,"FLA","ata","Suspenso",0,13.78,0,8.05,"Flamengo",1,2,NA,4,4,1,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"133","César Bernardo Dutra","cesar","César","https://s.glbimg.com/es/sde/f/2018/05/04/f71b2fc3dc540b79567e4897bc155101_FORMATO.png",78086,7,"FLA","gol","Nulo",0,3.35,0,-6.6,"Flamengo",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"134","William de Oliveira Pottker","william-pottker","William Pottker","https://s.glbimg.com/es/sde/f/2018/04/08/06ddb3ee2ae6d52b98811b532e854970_FORMATO.png",77809,7,"INT","ata","Provável",1.5,2.47,-0.11,0.82,"Internacional",NA,7,3,5,12,3,14,5,1,NA,NA,NA,NA,1,NA,NA,NA,NA
"135","Eugenio Esteban Mena Reveco","mena","Mena","https://s.glbimg.com/es/sde/f/2018/03/21/9fbac764cee8990a10c184a750c868cd_FORMATO.png",77967,7,"BAH","lat","Provável",7.3,8.4,1.3,3.35,"Bahia",NA,NA,NA,NA,1,NA,6,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"136","Gustavo Henrique Vernes","gustavo-henrique","Gustavo Henrique","https://s.glbimg.com/es/sde/f/2018/05/23/600ec8ed7ab3b2e4b459743279ec4d6a_FORMATO.png",78248,7,"SAN","zag","Provável",-0.5,3.5,-0.52,0.5,"Santos",NA,3,NA,1,1,NA,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","Madson Ferreira dos Santos","madson","Madson","https://s.glbimg.com/es/sde/f/2018/05/21/59123042289044af192df7b66ec997d5_FORMATO.png",78077,7,"GRE","lat","Dúvida",0,7.06,0,3.63,"Grêmio",NA,1,1,2,3,NA,3,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"138","Douglas Ricardo Grolli","douglas-grolli","Douglas Grolli","https://s.glbimg.com/es/sde/f/2018/03/21/ea4ba4bd9ed18698a6dad571dfdddbf9_FORMATO.png",78407,7,"BAH","zag","Nulo",0,2.89,0,0.2,"Bahia",NA,2,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","Renato Vieira Rodrigues","renatinho","Renatinho","https://s.glbimg.com/es/sde/f/2018/03/20/612e75f9bc41ddd0a161e522aaee90ef_FORMATO.png",80395,7,"BOT","mei","Contundido",0,5.23,0,3.45,"Botafogo",NA,3,3,2,5,NA,8,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","Luiz Gustavo Tavares Conde","luiz-gustavo","Luiz Gustavo","https://s.glbimg.com/es/sde/f/2018/04/09/e1b71699a8daa2fdedb0782cd158c58b_FORMATO.png",80573,7,"VAS","zag","Nulo",0,4,0,0,"Vasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","Lucas Rafael Araujo Lima","lucas-lima","Lucas Lima","https://s.glbimg.com/es/sde/f/2018/03/01/8596087ee3b876941e59b282b29cfcb2_FORMATO.png",80583,7,"PAL","mei","Dúvida",-1.7,6.35,-1.51,1.5,"Palmeiras",1,15,NA,3,7,NA,13,8,2,NA,NA,NA,NA,NA,1,NA,NA,NA
"142","Jonas Gomes de Sousa","jonas","Jonas","https://s.glbimg.com/es/sde/f/2018/05/04/42ff13d11b2dca9fdffebaeff56b75ed_FORMATO.png",85586,7,"FLA","mei","Dúvida",13.5,8.49,2.03,6,"Flamengo",NA,5,1,2,1,NA,6,18,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","Fábio Gonçalves","fabinho","Fabinho","https://s.glbimg.com/es/sde/f/2018/03/21/566752c7bbc5fc02c0219ba0e1eb7fe3_FORMATO.png",80393,7,"INT","mei","Nulo",0,3.52,0,0,"Internacional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","Johnath Marlone Azevedo da Silva","marlone","Marlone","https://s.glbimg.com/es/sde/f/2018/05/24/5d4936df04558a01a5eb71077e02edd5_FORMATO.png",80944,7,"SPO","mei","Provável",10.6,10.46,1.86,5.3,"Sport",2,2,7,3,10,1,20,5,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"145","Mayke Rocha de Oliveira","mayke","Mayke","https://s.glbimg.com/es/sde/f/2017/05/19/0c4040195eb2210f37198e62876f4dc1_FORMATO.png",81150,7,"PAL","lat","Nulo",0,7,0,0,"Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","Maximiliano Lélis Rodrigues","max","Max","https://s.glbimg.com/es/sde/f/2018/04/12/1bea2ecbf982db610ebf063ccfac89ff_FORMATO.png",80895,7,"SPO","zag","Contundido",0,2,0,0,"Sport",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","Pedro Tonon Geromel","pedro-geromel","Pedro Geromel","https://s.glbimg.com/es/sde/f/2018/05/21/afc76ea4e9c31e2977ea5e9a90c802b3_FORMATO.png",80853,7,"GRE","zag","Nulo",0,17.65,0,8.57,"Grêmio",NA,1,NA,1,NA,NA,2,12,1,2,NA,NA,NA,NA,NA,NA,NA,NA
"148","Luan Garcia Teixeira","luan","Luan","https://s.glbimg.com/es/sde/f/2017/04/23/21b43228acd34549ca343f42576f7632_FORMATO.png",80692,7,"PAL","zag","Nulo",0,5,0,0,"Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","Romário Guilherme dos Santos","romario","Romário ","https://s.glbimg.com/es/sde/f/2018/04/17/8ccd6c73e107d6537fe357bb0a4d139c_FORMATO.png",80975,7,"CEA","lat","Provável",0,2.01,0.06,-0.47,"Ceará",NA,5,NA,NA,2,2,13,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","Frickson Rafael  Erazo Vivero","erazo","Erazo","https://s.glbimg.com/es/sde/f/2018/04/09/6224d348a24d663144fee2d636489370_FORMATO.png",81223,7,"VAS","zag","Nulo",-1.7,4.83,-2.17,-1.7,"Vasco",NA,2,NA,NA,1,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","Oswaldo José Henríquez Bocanegra","oswaldo-henriquez","Oswaldo Henríquez","https://s.glbimg.com/es/sde/f/2018/05/24/cf0f688853055030bf7df2789a845555_FORMATO.png",81241,7,"SPO","zag","Nulo",0,6,0,0,"Sport",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","Vinícius Freitas Ribeiro","vinicius-freitas","Vinícius Freitas","https://s.glbimg.com/es/sde/f/2018/03/02/3a7c7444601af167011a0fbe974ab8d6_FORMATO.png",81537,7,"CHA","lat","Provável",0,4.26,0,5.1,"Chapecoense",1,NA,NA,NA,NA,NA,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","Juan Ramón Cazares Sevillano","cazares","Cazares","https://s.glbimg.com/es/sde/f/2018/05/07/2952d9583a363deaf38934dd9c4cd382_FORMATO.png",81682,7,"ATL","mei","Provável",3.1,10.18,0.4,4.12,"Atlético-MG",2,5,6,7,1,NA,14,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","Clayton Silveira da Silva","clayton","Clayton","https://s.glbimg.com/es/sde/f/2018/05/07/8fe76994aa87ac2d5c935c8683104cb4_FORMATO.png",81770,7,"ATL","ata","Contundido",0,6,0,0,"Atlético-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","Josué de Oliveira Almeida","josue","Josué","https://s.glbimg.com/es/sde/f/2018/05/02/e08455fd7336e190c23092bc3f442699_FORMATO.png",81543,7,"VIT","zag","Nulo",0,2,0,0,"Vitória",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","Andrés Lorenzo Ríos","andres-rios","Andrés Ríos","https://s.glbimg.com/es/sde/f/2018/04/09/a213504115cbd52377112523e461faa7_FORMATO.png",81684,7,"VAS","ata","Provável",0,7.09,0,4.82,"Vasco",1,16,4,2,9,1,6,1,3,NA,3,NA,NA,NA,1,NA,1,NA
"157","Alisson Euler de Freitas Castro","alisson","Alisson","https://s.glbimg.com/es/sde/f/2018/05/18/eeeced6e37969b2b8161eb83c56d069e_FORMATO.png",81845,7,"GRE","mei","Contundido",0,7.73,0,4.3,"Grêmio",NA,NA,3,4,5,NA,8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","Osman de Menezes Venâncio Junior","osman","Osman","https://s.glbimg.com/es/sde/f/2018/05/24/3d7f1fd9657bef546dec60dda0555868_FORMATO.png",81898,7,"CHA","ata","Nulo",0,4,0,0,"Chapecoense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
