"","atletas.nome","atletas.slug","atletas.apelido","atletas.foto","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.jogos_num","atletas.clube.id.full.name","athletes$atletas$scout"
"450","Matheus Nascimento de Paula","matheus-nascimento","Matheus Nascimento","https://s.glbimg.com/es/sde/f/2020/08/31/21f8af047c8476ce2fe45bfe2b91e4ea_FORMATO.png",109114,37,263,"ata","Nulo",0,0.87,-0.1,1.6,7,"263",NA
"451","Weverson Moreira da Costa","weverson","Weverson","https://s.glbimg.com/es/sde/f/2020/08/07/b2b35810b693ede75833b9de607b5ffd_FORMATO.png",109426,37,280,"lat","Nulo",0,0.89,0,0.18,15,"280",NA
"452","Rafael Forster","rafael-forster","Rafael Forster","https://s.glbimg.com/es/sde/f/2020/07/25/45f0a542e4a96e80e8787fdca06ccec8_FORMATO.png",82764,37,263,"zag","Contundido",0,2.76,0,0.92,18,"263",NA
"453","Matheus Bahia Santos","matheus-bahia","Matheus Bahia","https://s.glbimg.com/es/sde/f/2020/02/28/1a8f6f07fe040d69022f28f7575ba0a3_FORMATO.png",97899,37,265,"lat","Provável",0,1.74,0.15,3.37,11,"265",NA
"454","Jair Diego Alves de Brito","jaja","Jajá","https://s.glbimg.com/es/sde/f/2020/02/28/d7b228fb1f0473cd8f5e68c71f5f2a95_FORMATO.png",107195,37,293,"ata","Nulo",0,1,0,0,0,"293",NA
"455","Leonardo Borges da Silva","leonardo-borges","Leonardo Borges","https://s.glbimg.com/es/sde/f/2020/07/26/c3a222558472978d707d1cf23e5f8139_FORMATO.png",105839,37,285,"lat","Nulo",0,0.78,0,-0.5,1,"285",NA
"456","César Coelho Campos Júnior","cesinha","Cesinha","https://s.glbimg.com/es/sde/f/2020/11/05/e2a81a7381cac3a02c6d73e7ba2e403c_FORMATO.png",107746,37,263,"mei","Provável",0,1.06,0.03,1.97,4,"263",NA
"457","Ramon Rodrigo de Carvalho","ramon","Ramon","https://s.glbimg.com/es/sde/f/2020/03/01/96275404d7db5a1ad2bda2053ea034fd_FORMATO.png",103515,37,265,"mei","Nulo",0,0.78,0,-0.37,11,"265",NA
"458","Gonzalo Rodrigo Carneiro Méndez","gonzalo-carneiro","Gonzalo Carneiro","https://s.glbimg.com/es/sde/f/2019/04/01/504b1e2a808ffe49b9679b8e86de83b8_FORMATO.png",101796,37,276,"ata","Nulo",0,2.74,0,1.69,9,"276",NA
"459","Roni Medeiros de Moura","roni","Roni","https://s.glbimg.com/es/sde/f/2020/03/02/0d00667bccf8242613bacd6efe6acf18_FORMATO.png",105585,37,264,"mei","Nulo",0,0.78,0,-2,4,"264",NA
"460","Danilo Gomes Magalhães","danilo-gomes","Danilo Gomes","https://s.glbimg.com/es/sde/f/2020/11/19/873fa1fcb351fcd70fb14f5d8cac13de_FORMATO.png",106826,37,373,"ata","Provável",0,1.26,0,1.55,12,"373",NA
"461","Thiago Eduardo de Andrade","thiago-andrade","Thiago Andrade","https://s.glbimg.com/es/sde/f/2021/01/04/088106b3bde8cb0db9be7889fd3c61fe_FORMATO.png",109404,37,265,"ata","Nulo",0,0.96,-0.43,3,7,"265",NA
"462","João Vitor Xavier de Almeida","xavier","Xavier","https://s.glbimg.com/es/sde/f/2020/11/03/e415b179b0e3eb537290404e84501353_FORMATO.png",102067,37,264,"mei","Nulo",0,1.69,0,1.36,11,"264",NA
"463","Brenno Oliveira Fraga Costa","brenno","Brenno","https://s.glbimg.com/es/sde/f/2020/07/19/1748daa635dc775b9136f10307a95ab1_FORMATO.png",100830,37,284,"gol","Dúvida",0,1,0,0,0,"284",NA
"464","Pedro Henrique Nunes Silva","pedrao","Pedrão","https://s.glbimg.com/es/sde/f/2020/08/03/ab4d9a5eefa053f8078426da8a7517ee_FORMATO.png",107541,37,292,"zag","Nulo",0,0.79,-0.21,0,1,"292",NA
"465","Ygor de Oliveira Ferreira","ygor-catatau","Ygor Catatau","https://s.glbimg.com/es/sde/f/2020/08/17/fd7a0d6eccfebe7256b429fbca413830_FORMATO.png",100977,37,267,"ata","Nulo",0,2.13,-0.05,1.36,14,"267",NA
"466","Marcos Vinícius Sousa Natividade","marquinhos","Marquinhos","https://s.glbimg.com/es/sde/f/2020/02/27/636794bd55317612f53a95fc4663618f_FORMATO.png",102292,37,292,"ata","Provável",0,7.02,0.17,2.94,30,"292",NA
"467","Luan Cândido de Almeida","luan-candido","Luan Cândido","https://s.glbimg.com/es/sde/f/2020/07/28/6e72b464ec47e25ee0d33c043677901a_FORMATO.png",100848,37,280,"lat","Nulo",0,3.3,0.22,3.53,10,"280",NA
"468","André Trindade da Costa Neto","andre","André","https://s.glbimg.com/es/sde/f/2020/08/11/8470af121134d1416824bede8711b287_FORMATO.png",107498,37,266,"mei","Nulo",0,0.79,0.01,0.22,10,"266",NA
"469","Francisco Vítor Silva Costa","victor-jacare","Victor Jacaré","https://s.glbimg.com/es/sde/f/2020/08/25/682aea868615c09c3571352b835cc394_FORMATO.png",101201,37,354,"ata","Nulo",0,5.39,0,1.42,9,"354",NA
"470","Francisco Hyun Sol Kim","chico","Chico","https://s.glbimg.com/es/sde/f/2020/08/04/13893a6365a1a9dc6fc1d57912718f8d_FORMATO.png",82407,37,373,"ata","Provável",0,4.8,0,2.57,30,"373",NA
"471","Helber Ítalo dos Santos","italo","Ítalo","https://s.glbimg.com/es/sde/f/2020/08/03/e97b986421d4e4f78f7277bb663147fc_FORMATO.png",109395,37,292,"mei","Nulo",0,1,0,0,0,"292",NA
"472","Ruan de Oliveira Ferreira","ruan","Ruan","https://s.glbimg.com/es/sde/f/2020/08/18/46767ddb19cde394d78839a4e9182e63_FORMATO.png",104153,37,264,"mei","Contundido",0,1.22,0,0.77,4,"264",NA
"473","Guilherme Alecsander Guedes","guilherme-guedes","Guilherme Guedes","https://s.glbimg.com/es/sde/f/2020/07/19/3e492b4747eacc5d7e87267e97310fad_FORMATO.png",100741,37,284,"lat","Nulo",0,3,0,0,0,"284",NA
"474","Henrique Vermudt","henrique-vermudt","Henrique Vermudt","https://s.glbimg.com/es/sde/f/2020/03/03/935e5497d5d03ac1eefea34e909731cf_FORMATO.png",104504,37,294,"mei","Provável",0,1.58,0.13,0.51,8,"Coritiba",NA
"475","Marcelo Alves Santos","marcelo-alves","Marcelo Alves","https://s.glbimg.com/es/sde/f/2020/08/17/eb3ae31017de7743d4838a3e8d4412be_FORMATO.png",104050,37,267,"zag","Nulo",0,2.04,0,2.62,11,"267",NA
"476","Marthã Fernando Gonçalves Pimenta","martha","Marthã","https://s.glbimg.com/es/sde/f/2020/01/16/9b5adea073467ee84f68436f0d462a6f_FORMATO.png",107400,37,354,"mei","Nulo",0,0.83,0,-0.47,3,"354",NA
"477","Natanael Moreira Milouski","natanael","Natanael","https://s.glbimg.com/es/sde/f/2020/03/03/2c9e5951bc7a8dfb8ed3c7f7759e59f6_FORMATO.png",107554,37,294,"lat","Nulo",0,2.69,0,3.3,17,"Coritiba",NA
"478","Mariano Ferreira Filho","mariano","Mariano","https://s.glbimg.com/es/sde/f/2020/08/31/50061e6cc612276277686e788cb0ac4c_FORMATO.png",38877,37,282,"lat","Nulo",0,6.79,0,2.12,8,"282",NA
"479","Matheus Bueno Batista","matheus-bueno","Matheus Bueno","https://s.glbimg.com/es/sde/f/2020/03/03/a159f5ccd62c81f4ada32db91977a6be_FORMATO.png",101832,37,294,"mei","Nulo",0,1.78,-0.42,0.97,25,"Coritiba",NA
"480","Alan Steven Franco Palma","franco","Franco","https://s.glbimg.com/es/sde/f/2020/08/31/b9998b0398f68bde01652c40392cd3be_FORMATO.png",39656,37,282,"mei","Nulo",0,4.66,-0.12,1.69,26,"282",NA
"481","Walter Kannemann","kannemann","Kannemann","https://s.glbimg.com/es/sde/f/2018/05/21/7a4b8f949ed4d8b668d8c40a33e50edb_FORMATO.png",87342,37,284,"zag","Nulo",0,10.79,1.74,3.56,14,"284",NA
"482","Mateus Eduardo Claus","mateus-claus","Mateus Claus","https://s.glbimg.com/es/sde/f/2020/07/20/20b5a80823c74d5c1a1dfcae3aca571b_FORMATO.png",90590,37,265,"gol","Nulo",0,3.76,0,7.2,3,"265",NA
"483","Shaylon Kallyson Cardoso","shaylon","Shaylon","https://s.glbimg.com/es/sde/f/2020/10/09/595b0f8687c68ff0296dd3fc19261801_FORMATO.png",97520,37,290,"mei","Provável",0,3.58,-1.22,2.63,21,"290",NA
"484","Fagner Conserva Lemos","fagner","Fagner","https://s.glbimg.com/es/sde/f/2020/07/21/86994a3b5f98e1f43ef23a09d56aa65c_FORMATO.png",42500,37,264,"lat","Contundido",0,11.18,0.78,3.62,24,"264",NA
"485","Jean Pyerre Casagrande Silveira Correa","jean-pyerre","Jean Pyerre","https://s.glbimg.com/es/sde/f/2019/07/09/c0831db56540c4e253fdd6affa63d176_FORMATO.png",98832,37,284,"mei","Nulo",0,11.08,0.22,4.38,17,"284",NA
"486","Matheus Purcelo Blecha de Moraes","matheus-moraes","Matheus Moraes","https://s.glbimg.com/es/sde/f/2020/08/03/a6f8905ccb70a6ebf11ac94c30c32c6a_FORMATO.png",109560,37,277,"mei","Nulo",0,1,0,0,0,"Santos",NA
"487","Lucas Estella Perri","lucas-perri","Lucas Perri","https://s.glbimg.com/es/sde/f/2020/09/01/c6c4761a2d57001c8a08954dca2c76c0_FORMATO.png",91260,37,276,"gol","Nulo",0,1.1,0,-2,0,"276",NA
"488","Dênis de Oliveira Aguiar Júnior","junior","Júnior","https://s.glbimg.com/es/sde/f/2019/04/01/f8a36e8e52088ffa0e8b4469629c46fe_FORMATO.png",103662,37,276,"gol","Nulo",0,1,0,0,0,"276",NA
"489","Miguel Silveira dos Santos","miguel","Miguel","https://s.glbimg.com/es/sde/f/2020/08/11/d3bc0d5856387f3aab09b5c23bc2f805_FORMATO.png",105612,37,266,"mei","Nulo",0,1.75,0,0.43,4,"266",NA
"490","Calebe Gonçalves Ferreira da Silva","calebe","Calebe","https://s.glbimg.com/es/sde/f/2020/08/25/d52bc0bfbe4b0ae783710e64423e37ed_FORMATO.png",109461,37,282,"mei","Nulo",0,1.56,0.78,0.86,7,"282",NA
"491","Bruno Conceição Praxedes","praxedes","Praxedes","https://s.glbimg.com/es/sde/f/2020/07/20/521eb9012cf96bba8e8c3b08e79b3138_FORMATO.png",107744,37,285,"mei","Provável",0,1.74,0.68,1.17,21,"285",NA
"492","Yuri Alberto Monteiro da Silva","yuri-alberto","Yuri Alberto","https://s.glbimg.com/es/sde/f/2020/08/11/60b97b20e537fed275de66e23aafd5d9_FORMATO.png",100652,37,285,"ata","Provável",0,4.92,-0.04,4.84,22,"285",NA
"493","Túlio Galindo Bandeira de Melo","tulio","Túlio","https://s.glbimg.com/es/sde/f/2020/08/03/7db9b8bf5d4227af9e3c54b92119537c_FORMATO.png",109566,37,292,"gol","Nulo",0,1,0,0,0,"292",NA
"494","Matheus Martinelli Lima","martinelli","Martinelli","https://s.glbimg.com/es/sde/f/2020/09/18/d91238c5e040d15b0c5835c7ca195014_FORMATO.png",109573,37,266,"mei","Nulo",0,2.07,-1.2,4.04,11,"266",NA
"495","Carlos Eduardo Soares Mota","carlos-eduardo","Carlos Eduardo","https://s.glbimg.com/es/sde/f/2020/02/27/3e68131e760ca1e4bc68e176dfd5b5ec_FORMATO.png",90416,37,292,"gol","Nulo",0,2,0,0,0,"292",NA
"496","Paulo Henrique Pereira da Silva","paulinho-boia","Paulinho Bóia","https://s.glbimg.com/es/sde/f/2020/07/21/b835e53eaf060e493f1fdd092c0174c6_FORMATO.png",100333,37,276,"ata","Nulo",0,4.15,0,2.52,12,"276",NA
"497","Leandro Henrique do Nascimento","leandrinho","Leandrinho","https://s.glbimg.com/es/sde/f/2020/08/21/0a104e26afc93ebbbf158e5bfc8a3400_FORMATO.png",91702,37,280,"ata","Nulo",0,2,-0.33,0.78,11,"280",NA
"498","Rafael Navarro Leal","rafael-navarro","Rafael Navarro","https://s.glbimg.com/es/sde/f/2020/07/20/893ac0fe6c55a42b91ef4744f6ca7d4b_FORMATO.png",105770,37,263,"ata","Provável",0,1.89,-0.81,4.53,4,"263",NA
"499","Maxwell Lima Santos Silva","maxwell","Maxwell","https://s.glbimg.com/es/sde/f/2020/02/27/6dd964a64713673b192cdf5819becdb7_FORMATO.png",107092,37,292,"ata","Nulo",0,2.1,0,0.95,4,"292",NA
"500","Nathanael Ananias da Silva","nathan-silva","Nathan Silva","https://s.glbimg.com/es/sde/f/2020/03/03/b83d40e4104fc0cb62636da75ac2daaa_FORMATO.png",95794,37,294,"mei","Nulo",0,1.82,-0.24,0.42,18,"Coritiba",NA
"501","Francisco Alves da Silva Melo","chico","Chico","https://s.glbimg.com/es/sde/f/2020/02/27/091e13c92c44ecc1214f5f2ecd1f2b5d_FORMATO.png",99253,37,292,"zag","Nulo",0,2.23,-0.55,2.43,12,"292",NA
"502","Sávio Moreira de Oliveira","savio","Sávio","https://s.glbimg.com/es/sde/f/2020/09/02/d3593dad92d54a666c9472d1db672cf0_FORMATO.png",109463,37,282,"ata","Nulo",0,0.78,0,0.74,7,"282",NA
"503","Luiz Henrique André Rosa da Silva","luiz-henrique","Luiz Henrique","https://s.glbimg.com/es/sde/f/2020/08/11/4a5576c976d8d907bed2a36ae3e556bb_FORMATO.png",109282,37,266,"ata","Provável",0,4.12,1.05,2.81,25,"266",NA
"504","Ángelo Giovanni Araos Llanos","araos","Araos","https://s.glbimg.com/es/sde/f/2020/07/21/e063b0d6307468bf5a905f24f53404ff_FORMATO.png",102352,37,264,"mei","Nulo",0,6.14,-1.1,3.14,12,"264",NA
"505","Gabriel Santos Cordeiro Lacerda","gabriel-lacerda","Gabriel Lacerda","https://s.glbimg.com/es/sde/f/2020/07/21/3dc2061d37b1f85d9dd8d9dd72cb35de_FORMATO.png",108176,37,354,"zag","Provável",0,3.37,0,3.01,8,"354",NA
"506","Yan Medeiros Sasse","yan-sasse","Yan Sasse","https://s.glbimg.com/es/sde/f/2020/08/18/02007417e97ff029ccbe7f0234bfffff_FORMATO.png",96055,37,294,"mei","Nulo",0,0.79,0,-0.05,18,"Coritiba",NA
"507","Francisco Rodrigo de Sousa Barbosa","diguinho","Diguinho","https://s.glbimg.com/es/sde/f/2019/03/26/4c13e130e2f3f94ed262901e2ed530c9_FORMATO.png",105282,37,356,"zag","Nulo",0,2,0,0,0,"356",NA
"508","Isaque Elias Brito","isaque","Isaque","https://s.glbimg.com/es/sde/f/2020/07/19/ab7cfc831a0762107f21b7bd866d6bf1_FORMATO.png",101483,37,284,"ata","Nulo",0,5.03,-1.46,2.62,22,"284",NA
"509","Kevin Peterson dos Santos Silva","kevin","Kevin ","https://s.glbimg.com/es/sde/f/2020/07/22/3146ee098c41caa4d1ed2022bd3dc17e_FORMATO.png",91888,37,263,"lat","Provável",0,3.74,0.75,1.47,27,"263",NA
"510","João Pedro Vilardi Pinto","pepe","Pepê","https://s.glbimg.com/es/sde/f/2020/07/21/b1d7d69831818e53e0bb8c53abe1a2d1_FORMATO.png",101573,37,262,"mei","Nulo",0,2.32,0,1.98,10,"Flamengo",NA
"511","Ruan Tressoldi Netto","ruan","Ruan","https://s.glbimg.com/es/sde/f/2019/12/06/d2a238e1b58db291139f1714859cad33_FORMATO.png",100842,37,284,"zag","Provável",0,0.83,0,0.43,3,"284",NA
"512","Rodrigo Muniz Carvalho","rodrigo-muniz","Rodrigo Muniz","https://s.glbimg.com/es/sde/f/2020/11/20/9b79dad8501053b0a57fe5ff580c9d84_FORMATO.png",107112,37,262,"ata","Nulo",0,1.62,0,0.69,10,"Flamengo",NA
"513","Luciano Batista da Silva Junior","luciano-juba","Luciano Juba","https://s.glbimg.com/es/sde/f/2020/02/27/31b914c6b9a40f145d57b7006f20116e_FORMATO.png",107093,37,292,"lat","Nulo",0,2.6,-0.9,2.29,18,"292",NA
"514","Lucas Araújo de Oliveira","lucas-araujo","Lucas Araújo","https://s.glbimg.com/es/sde/f/2021/02/23/1713e10e0f4539223a6505b2467f7b23_FORMATO.png",100844,37,284,"mei","Nulo",0,1,0,0,0,"284",NA
"515","Carlos Vinícius Santos de Jesus","carlinhos","Carlinhos","https://s.glbimg.com/es/sde/f/2020/08/17/5391bf0dc50dad3b0f7d2b294c2e38ad_FORMATO.png",87273,37,267,"mei","Dúvida",0,4.82,0.73,1.65,25,"267",NA
"516","Rildo Gonçalves de Amorim Filho","rildo","Rildo","https://s.glbimg.com/es/sde/f/2021/02/23/56d0bcbcbe56cdf28b48b08bd053e2f4_FORMATO.png",107798,37,284,"mei","Nulo",0,0.79,0,0.15,2,"284",NA
"517","Henrique Lordelo Souza de Oliveira","henrique-lordelo","Henrique Lordelo","https://s.glbimg.com/es/sde/f/2020/08/26/0ffd54648c0b345f87f9216be1906a0a_FORMATO.jpeg",107259,37,290,"mei","Provável",0,0.99,-0.79,1.49,9,"290",NA
"518","Sebastião Ênio Santos de Almeida","enio","Ênio","https://s.glbimg.com/es/sde/f/2020/08/07/85303901d1593584e115c63637418564_FORMATO.png",107516,37,263,"mei","Provável",0,1.38,0.32,1.87,3,"263",NA
"519","Matheus Planelles Donelli","matheus-donelli","Matheus Donelli","https://s.glbimg.com/es/sde/f/2020/03/02/ecd88454276b6cf5879dc8ffe8ec8273_FORMATO.png",107179,37,264,"gol","Nulo",0,1,0,0,0,"264",NA
"520","Mauricio Aníbal Isla Isla","isla","Isla","https://s.glbimg.com/es/sde/f/2020/08/28/bfa17ba766cfaa70d4c11c51304fc336_FORMATO.png",69345,37,262,"lat","Provável",0,8.78,-0.19,3.39,27,"Flamengo",NA
"521","David Sousa Albino","david-sousa","David Sousa","https://s.glbimg.com/es/sde/f/2020/07/20/89a6c2853815cf3c62e0743e90ba3ee3_FORMATO.png",107509,37,263,"zag","Provável",0,1.59,0.81,0.59,9,"263",NA
"522","Vitor João Batista Santos","vitao","Vitão","https://s.glbimg.com/es/sde/f/2020/08/19/8d89e0782d31ffe143e665f63aca12a9_FORMATO.png",109318,37,354,"zag","Nulo",0,1,0,0,0,"354",NA
"523","Ezequiel Cerutti","cerutti","Cerutti","https://s.glbimg.com/es/sde/f/2020/10/20/4e7dc54de447fc159cc6c6d46dd571fe_FORMATO.png",91502,37,294,"ata","Nulo",0,5.22,0,0.3,7,"Coritiba",NA
"524","Ramon Ramos Lima","ramon","Ramon","https://s.glbimg.com/es/sde/f/2020/08/07/2658781d40904058494d16404f6c6608_FORMATO.png",101597,37,262,"lat","Nulo",0,1.25,0,-0.1,3,"Flamengo",NA
"525","Douglas Baggio de Oliveira Costa","douglas-baggio","Douglas Baggio","https://s.glbimg.com/es/sde/f/2020/08/18/1b11ac648b9f3aacd312e40873a191f0_FORMATO.png",88072,37,290,"ata","Nulo",0,4.06,0.06,1.87,23,"290",NA
"526","Daniel Cabral de Oliveira","daniel-cabral","Daniel Cabral","https://s.glbimg.com/es/sde/f/2020/10/26/bdf760a76845c8c7297360206a79edc1_FORMATO.png",110465,37,262,"mei","Nulo",0,2,0,0,0,"Flamengo",NA
"527","Luiz Henrique Augustin ","luiz-henrique","Luiz Henrique","https://s.glbimg.com/es/sde/f/2020/03/03/1a216904bc60228576fbef1f7a6fece2_FORMATO.png",104526,37,294,"mei","Provável",0,1.51,-0.01,1.66,13,"Coritiba",NA
"528","Saulo Rodrigues da Silva","saulo-mineiro","Saulo Mineiro","https://s.glbimg.com/es/sde/f/2020/09/24/6ceba057ce17022449326aff9d66b9c0_FORMATO.png",98274,37,354,"ata","Nulo",0,4.18,1.18,1.74,16,"354",NA
"529","Jurani Francisco Ferreira","ratinho","Ratinho","https://s.glbimg.com/es/sde/f/2020/08/26/6e025e8dfe1cf4c483ce1c8f215ff1f3_FORMATO.jpeg",101841,37,290,"mei","Nulo",0,2,0,1.12,8,"290",NA
"530","Róbson Michael Signorini","robinho","Robinho","https://s.glbimg.com/es/sde/f/2020/08/11/a28703527589f89ea81cc09c82960ed6_FORMATO.png",62104,37,284,"mei","Nulo",0,4.19,0,0.93,11,"284",NA
"531","Brayan Diogo Ijorski Kruger","brayan","Brayan","https://s.glbimg.com/es/sde/f/2020/10/22/e9923abcd8ad10bf88a809bf02bbd405_FORMATO.png",110416,37,277,"ata","Nulo",0,1,0,0,0,"Santos",NA
"532","Ricardo Ribeiro de Lima","ricardinho","Ricardinho","https://s.glbimg.com/es/sde/f/2020/08/25/003e596752a82b34bc103220faa3125d_FORMATO.png",68832,37,292,"mei","Nulo",0,3.06,0,1.32,25,"292",NA
"533","Diego Santos Monteiro","diego-monteiro","Diego Monteiro","https://s.glbimg.com/es/sde/f/2020/03/03/59ea3fcf6b8099184e3d7afece30e0e5_FORMATO.png",107136,37,294,"gol","Nulo",0,1,0,0,0,"Coritiba",NA
"534","Ivonei Júnior da Silva Rabelo","ivonei","Ivonei","https://s.glbimg.com/es/sde/f/2020/08/31/96a83c971710c2fbb389676007ab7e0d_FORMATO.png",105899,37,277,"mei","Dúvida",0,1.02,0,1.15,10,"Santos",NA
"535","João Victor Gomes da Silva","gomes","Gomes","https://s.glbimg.com/es/sde/f/2020/09/15/53a509d5292e3761e7e9f345bf82bfa4_FORMATO.png",107109,37,262,"mei","Nulo",0,1.7,-0.67,1.9,9,"Flamengo",NA
"536","Rodrigo dos Santos de Freitas","rodrigo-freitas","Rodrigo Freitas","https://s.glbimg.com/es/sde/f/2020/09/04/018d68fa1c6441d3b39970cfad8ee083_FORMATO.png",103261,37,276,"zag","Nulo",0,1,0,0,0,"276",NA
"537","Caio Alan Tem Catem Gonçalves","caio","Caio","https://s.glbimg.com/es/sde/f/2018/03/01/87be2dd051653cd0a7a8ee5d52f910c8_FORMATO.png",99460,37,293,"gol","Nulo",0,1,0,0,0,"293",NA
"538","Lucas Evangelista Santana de Oliveira","lucas-evangelista","Lucas Evangelista","https://s.glbimg.com/es/sde/f/2020/08/28/cb89e54fa471354bad6c43cfca018a24_FORMATO.png",84674,37,280,"mei","Dúvida",0,4.79,-0.01,3.26,18,"280",NA
"539","Luan de Freitas Molarinho Chagas","luan","Luan","https://s.glbimg.com/es/sde/f/2020/08/12/413605a6cf625e33f90ce5b7af595cf0_FORMATO.png",105807,37,266,"zag","Nulo",0,1,0,0,0,"266",NA
"540","Vivaldo Borges dos Santos Neto","neto-borges","Neto Borges","https://s.glbimg.com/es/sde/f/2020/08/17/41d8394a0ac3ed1a3309fad199f7520d_FORMATO.png",106411,37,267,"lat","Nulo",0,4.03,0,2.54,18,"267",NA
"541","Eric dos Santos Rodrigues","ramires","Ramires","https://s.glbimg.com/es/sde/f/2020/11/18/df8a0d80a74054663ff19ac2bd6c6799_FORMATO.png",103295,37,280,"mei","Nulo",0,3.99,-0.17,0.75,14,"280",NA
"542","Luis Phelipe de Souza Figueiredo","luis-phelipe","Luis Phelipe","https://s.glbimg.com/es/sde/f/2020/08/28/603f9c40a4384779d4bf795d27336987_FORMATO.png",104500,37,280,"ata","Nulo",0,5.07,0,2.12,11,"280",NA
"543","Gabriel Bernard Conceição da Silva","gabriel-bernard","Gabriel Bernard","https://s.glbimg.com/es/sde/f/2021/01/29/5e7308881105b5ad75412f80f390a317_FORMATO.png",109618,37,373,"gol","Nulo",0,1,0,0,0,"373",NA
"544","Alex de Oliveira Nascimento","alex","Alex","https://s.glbimg.com/es/sde/f/2020/08/25/c7ba1be6aa6517cfd10dbc6c36264da4_FORMATO.png",101600,37,277,"zag","Provável",0,2.53,0,2.36,10,"Santos",NA
"545","Renan Victor da Silva","renan","Renan","https://s.glbimg.com/es/sde/f/2020/09/15/5345f1ee7a9264d591c66046094e68b7_FORMATO.png",109963,37,275,"lat","Provável",0,2.38,0,3.55,4,"275",NA
"546","Igor Marques Paciência Cardoso","igor-formiga","Igor Formiga","https://s.glbimg.com/es/sde/f/2020/09/15/7f27f40ad90d38e340989d3076982f60_FORMATO.png",106708,37,264,"lat","Nulo",0,1,0,0,0,"264",NA
"547","Thiago Couto Wenceslau","thiago-couto","Thiago Couto","https://s.glbimg.com/es/sde/f/2017/05/25/dfcf4266572f7296e853252f68813195_FORMATO.png",97645,37,276,"gol","Nulo",0,1,0,0,0,"276",NA
"548","Leonardo Alves Chú Franco","leo-chu","Léo Chú","https://s.glbimg.com/es/sde/f/2020/03/02/485559baefe71f75a76a1d43fe678c8e_FORMATO.png",106820,37,354,"ata","Provável",0,3.81,0.96,3.6,20,"354",NA
"549","Riquelme Carvalho Araújo Viana","riquelme","Riquelme","https://s.glbimg.com/es/sde/f/2020/08/17/26653830802f187c2488014a12698d4a_FORMATO.png",105566,37,267,"lat","Nulo",0,1,0,0,0,"267",NA
"550","Nathan Uilian Fogaça","nathan","Nathan ","https://s.glbimg.com/es/sde/f/2020/03/03/e6e59b655c3cc3a36d2dd52bda9b59d7_FORMATO.png",102667,37,294,"ata","Nulo",0,1,0,0.12,12,"Coritiba",NA
"551","Mateus Nascimento Soares","nascimento","Nascimento","https://s.glbimg.com/es/sde/f/2020/09/18/31881e6934bd7992520c805afcd53221_FORMATO.png",107372,37,266,"mei","Nulo",0,1.31,0,2.8,1,"266",NA
"552","Ronald Eugenio de Carvalho","ronald","Ronald","https://s.glbimg.com/es/sde/f/2020/09/12/1bacb8a07309ad193ebc313bce31a3eb_FORMATO.png",109860,37,264,"zag","Nulo",0,1,0,0,0,"264",NA
"553","Chrigor Flores Moraes","chrigor","Chrigor","https://s.glbimg.com/es/sde/f/2020/08/28/123262c1e7129d7e89de9867393d1cc5_FORMATO.png",101398,37,280,"ata","Nulo",0,1.43,0,0.02,5,"280",NA
"554","Ronald dos Santos Lopes","ronald","Ronald","https://s.glbimg.com/es/sde/f/2020/08/11/efc2759a4d0d9b526fb58356150c1655_FORMATO.png",100969,37,356,"mei","Provável",0,2.77,-0.68,1.62,25,"356",NA
"555","Diego Churín Puyo","churin","Churín","https://s.glbimg.com/es/sde/f/2020/10/26/a511db6b41f5552de55575d62a217d3c_FORMATO.png",98289,37,284,"ata","Provável",0,8.52,-1.36,3.47,12,"284",NA
"556","César Rafael Haydar Villarreal","haydar","Haydar","https://s.glbimg.com/es/sde/f/2020/08/28/ba3142fb0b8e45fc8ea4206aff5b19ea_FORMATO.png",108385,37,280,"zag","Nulo",0,2,0,0,0,"280",NA
"557","Cauê Vinicius dos Santos","caue","Cauê","https://s.glbimg.com/es/sde/f/2020/09/15/07d411e831c63fa81f7f5ce687416942_FORMATO.png",104664,37,264,"ata","Nulo",0,1,0,0,0,"264",NA
"558","Gabriel Pereira dos Santos","gabriel-pereira","Gabriel Pereira","https://s.glbimg.com/es/sde/f/2020/08/07/d0c9572f69b00f883407c3d28c757240_FORMATO.png",109588,37,264,"mei","Provável",0,0.79,0.01,-0.4,5,"264",NA
"559","Gustavo Henric da Silva","gustavo-mosquito","Gustavo Mosquito","https://s.glbimg.com/es/sde/f/2020/08/20/81a5c782b9fc85b4c16836aa362f34b8_FORMATO.png",97450,37,264,"ata","Nulo",0,3.82,-0.46,3.64,21,"264",NA
"560","Jan Carlos Hurtado Anchico","hurtado","Hurtado","https://s.glbimg.com/es/sde/f/2020/08/28/46b9f37333e23a02a705e65db3c9aeb3_FORMATO.png",105301,37,280,"ata","Nulo",0,2.13,-0.13,0.92,21,"280",NA
"561","Jonathan Francisco Lemos","jonathan","Jonathan","https://s.glbimg.com/es/sde/f/2020/08/18/63c72daeb92b49638ecf5505f27b7806_FORMATO.png",86713,37,294,"lat","Provável",0,4.6,-0.07,2.57,22,"Coritiba",NA
"562","Geilson Cerqueira Almeida","geilson","Geilson","https://s.glbimg.com/es/sde/f/2020/09/13/5207c4706aaf2d2b36e55db1e5a4a7ae_FORMATO.png",107882,37,356,"mei","Nulo",0,1,0,0,0,"356",NA
