"player_slug","player_id","player_nickname","player_team","player_position","price_cartoletas","score_mean","score_no_cleansheets_mean","diff_home_away_s","n_games","score_mean_home","score_mean_away","shots_x_mean","fouls_mean","RB_mean","PE_mean","A_mean","I_mean","FS_mean","FF_mean","G_mean","DD_mean","DP_mean","status","price_diff","last_points"
"lucas-mineiro",90634,"Lucas Mineiro","267","mei",5.12,1.36363636363636,1.36363636363636,-0.248405979215981,11,1.26,1.45,0.909090909090909,1.90909090909091,1.36363636363636,2,0,0.0909090909090909,1,0.727272727272727,0,0,0,"Nulo",-0.03,-2
"luiz-fernando",90715,"Luiz Fernando ","263","mei",3.34,1.05625,1.05625,-0.147592473923209,32,1.075,1.0375,0.6875,1.28125,0.6875,1.375,0,0.15625,1.34375,0.46875,0.03125,0,0,"Suspenso",-1.14,-2.3
"fabricio-bruno",90768,"Fabrício Bruno","283","zag",5.42,3.53684210526316,0.905263157894737,0.139584458736177,19,4.23,2.76666666666667,0.210526315789474,0.368421052631579,0.789473684210526,1.21052631578947,0,0,0.631578947368421,0.157894736842105,0,0,0,"Provável",-0.76,1.2
"klaus",90846,"Klaus","285","zag",3.11,1.24,-0.26,0.378631866890712,10,2.975,0.0833333333333334,0.1,1,0.5,2.1,0,0,0.3,0,0,0,0,"Dúvida",-0.08,0
"carlos-eduardo",90917,"Carlos Eduardo","275","ata",2.79,-0.15,-0.15,0.60020001039131,6,1,-0.725,0.333333333333333,1.16666666666667,0.166666666666667,0.5,0,0.333333333333333,1.33333333333333,0.166666666666667,0,0,0,"Nulo",-0.03,0
"jean",90933,"Jean","276","gol",3.32,-2,-2,0,1,0,-2,0,1,0,0,0,0,0,0,0,0,0,"Nulo",-1.68,-2
"ze-marcos",90943,"Zé Marcos","314","zag",1.64,1.66666666666667,0,-0.0977396416355745,3,2.55,-0.1,0.333333333333333,1,0.333333333333333,1.33333333333333,0,0,0,0,0,0,0,"Provável",0.86,5.6
"flavio",91102,"Flávio","265","mei",3.34,1.82857142857143,1.82857142857143,-0.662340721150688,28,1.30666666666667,2.43076923076923,0.428571428571429,2.21428571428571,1.82142857142857,1.42857142857143,0.0357142857142857,0.0357142857142857,0.785714285714286,0.285714285714286,0,0,0,"Suspenso",-0.8,0.5
"everaldo",91151,"Everaldo ","264","ata",3.91,2.62,2.62,0.17183493295682,10,3.075,2.31666666666667,1.1,1.7,0.8,0.7,0.1,0.3,1.5,0.8,0.1,0,0,"Nulo",-1.79,1.6
"pepe",91201,"Pepê","284","ata",6.13,3.71875,3.71875,0.563799529673354,32,4.64285714285714,3,1.125,0.625,0.5625,1.3125,0.09375,0.25,1.0625,0.625,0.25,0,0,"Provável",-2.37,0.5
"leandro-barcia",91242,"Leandro Barcia","290","ata",8.12,2.70882352941176,2.70882352941176,0.408174286024125,34,3.31666666666667,2.025,1.23529411764706,1.94117647058824,0.735294117647059,1.38235294117647,0.117647058823529,0.205882352941176,1.14705882352941,0.647058823529412,0.147058823529412,0,0,"Provável",-0.38,-0.2
"rodriguez",91251,"Rodriguez","284","zag",4.98,5.525,3.65,0.485723136249334,8,7.9,4.1,0.125,0.25,2.375,1.5,0.125,0.25,0.125,0.125,0,0,0,"Provável",0.53,5.7
"lucas-perri",91260,"Lucas Perri","276","gol",1.67,0.7,0.7,0,1,0,0.7,0,0,0,1,0,0,0,0,0,1,0,"Provável",-0.33,0.7
"matheus-savio",91264,"Matheus Savio","341","mei",9.44,4.2125,4.2125,1.13196355479275,8,5.675,2.75,1.625,0.5,1,2.125,0,0.25,1.25,0.375,0.125,0,0,"Nulo",0.64,4
"leonardo-valencia",91508,"Leonardo Valencia","263","mei",3.64,1.34285714285714,1.34285714285714,0.599595733636308,21,2.16363636363636,0.44,0.857142857142857,0.476190476190476,0.476190476190476,2.04761904761905,0.0476190476190476,0.0476190476190476,0.571428571428571,0.571428571428571,0.0476190476190476,0,0,"Nulo",-0.08,0.2
"arboleda",91573,"Arboleda","276","zag",7.42,2.99285714285714,1.38571428571429,0.282107693606733,28,4.18666666666667,1.61538461538462,0.464285714285714,1.42857142857143,1.07142857142857,1.64285714285714,0.0357142857142857,0.0714285714285714,0.821428571428571,0.25,0.0357142857142857,0,0,"Nulo",0.29,3.5
"rony",91607,"Rony","293","ata",13.94,5.35172413793103,5.35172413793103,0.983257243097152,29,6.5125,3.92307692307692,2.37931034482759,2.20689655172414,0.827586206896552,1.89655172413793,0.275862068965517,0.448275862068966,2.17241379310345,1.31034482758621,0.206896551724138,0,0,"Nulo",0.76,6.7
"paulinho",91626,"Paulinho","265","lat",4.86,4.35,1.85,-1.36067805958898,2,5.5,3.2,0,2,2.5,0.5,0,0,0,0,0,0,0,"Provável",0.09,3.2
"nino",91708,"Nino","266","zag",5.56,3.64705882352941,2.18235294117647,0.550021342598527,34,4.44705882352941,2.84705882352941,0.382352941176471,1.05882352941176,1.5,0.941176470588235,0.0294117647058824,0,0.794117647058823,0.264705882352941,0.0294117647058824,0,0,"Provável",-1.21,4.2
"felipe",91733,"Felipe","356","mei",6.58,2.55,2.55,-1.1236703259983,30,1.61176470588235,3.77692307692308,0.4,2.3,2.66666666666667,2.73333333333333,0.0333333333333333,0,1.13333333333333,0.233333333333333,0,0,0,"Provável",-0.76,2.7
"david-duarte",91772,"David Duarte","290","zag",8.03,2.91428571428571,1.48571428571429,-0.123589258377311,7,2.775,3.1,0.428571428571429,0.285714285714286,1,1.42857142857143,0,0,0.428571428571429,0.428571428571429,0,0,0,"Contundido",-0.6,0.5
"caique-franca",91808,"Caíque França","264","gol",2.32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nulo",-0.68,0
"kevin",91888,"Kevin ","290","lat",5.05,1.18,0.18,0.109057292298317,5,0.55,1.6,0.2,0.6,1,2.6,0,0,0.4,0.2,0,0,0,"Nulo",-0.99,-2
"giovanny",92085,"Giovanny ","290","ata",1.24,-1.6,-1.6,0,1,0,-1.6,0,2,0,2,0,0,0,0,0,0,0,"Nulo",-0.76,-1.6
"andre-luis",92146,"André Luís","356","ata",4.43,2.02083333333333,2.02083333333333,0.369102887292609,24,2.67272727272727,1.46923076923077,0.833333333333333,0.833333333333333,0.25,1.125,0,0.208333333333333,2.125,0.25,0.0833333333333333,0,0,"Nulo",-0.16,0.7
"ramon-martinez",92155,"Ramón Martínez","282","mei",3.68,1.38181818181818,1.38181818181818,0.196629463300934,11,1.9,1.08571428571429,0.0909090909090909,0.636363636363636,1.18181818181818,0.636363636363636,0,0.0909090909090909,0.454545454545455,0.0909090909090909,0,0,0,"Provável",-0.22,-0.5
"arthur-cabral",92171,"Arthur Cabral","275","ata",5.94,-0.6,-0.6,0,1,-0.6,0,1,4,0,1,0,1,2,0,0,0,0,"Nulo",-2.06,-0.6
"juninho",92182,"Juninho","265","zag",5.87,3.14814814814815,1.2962962962963,0.345396645365622,27,3.63571428571429,2.62307692307692,0.444444444444444,0.851851851851852,0.888888888888889,1.77777777777778,0,0.037037037037037,0.62962962962963,0.259259259259259,0.037037037037037,0,0,"Provável",-0.47,-0.6
"jonatan-alvez",92377,"Jonatan Álvez","285","ata",4.82,1.7,1.7,0,2,0,1.7,3,0.5,0,0.5,0,1,0,2.5,0,0,0,"Nulo",-1.35,-0.5
"raul",92496,"Raul","267","mei",7.94,4.01785714285714,4.01785714285714,-0.338055858816993,28,3.80769230769231,4.2,0.75,2.03571428571429,2.32142857142857,1.85714285714286,0.0714285714285714,0,2.28571428571429,0.392857142857143,0.0357142857142857,0,0,"Provável",-0.3,2.3
"douglas",92497,"Douglas","265","mei",5.2,2.4,2.4,0.722062489316639,6,3.4,1.4,0.833333333333333,2.83333333333333,2.16666666666667,1.83333333333333,0,0,1,0.333333333333333,0,0,0,"Provável",-0.82,-1.6
"renato-kayzer",92696,"Renato Kayzer","315","ata",3.24,1.9,1.9,-0.0544810993330768,13,2.03333333333333,1.78571428571429,0.461538461538462,0.923076923076923,0.307692307692308,0.692307692307692,0.153846153846154,0.153846153846154,0.923076923076923,0.307692307692308,0.0769230769230769,0,0,"Nulo",0.6,7.2
"deyverson",92708,"Deyverson","275","ata",9.93,3.62631578947368,3.62631578947368,-0.691542266217177,19,3,4.19,1.89473684210526,1.36842105263158,0.526315789473684,1.63157894736842,0.105263157894737,1.10526315789474,2.73684210526316,1.10526315789474,0.157894736842105,0,0,"Nulo",-0.59,2.3
"ronaldo",92981,"Ronaldo","265","mei",4.73,2.48235294117647,2.48235294117647,0.851310573025321,17,4.1,1.80833333333333,0.235294117647059,1.88235294117647,2.47058823529412,1.64705882352941,0.0588235294117647,0.0588235294117647,0.705882352941177,0.176470588235294,0,0,0,"Provável",0.81,3.9
"mateus-vital",93108,"Mateus Vital","264","mei",7.59,3.49655172413793,3.49655172413793,-0.338510357572891,29,3.30666666666667,3.7,1.24137931034483,0.620689655172414,0.724137931034483,0.931034482758621,0.0689655172413793,0.0344827586206897,2.13793103448276,0.758620689655172,0.0689655172413793,0,0,"Provável",0.15,3.2
"lucas-verissimo",93368,"Lucas Veríssimo","277","zag",10.76,4.08787878787879,1.96666666666667,-0.0584764632652478,33,4.14117647058824,4.03125,0.727272727272727,2.18181818181818,1.90909090909091,2.33333333333333,0.0303030303030303,0.0303030303030303,0.666666666666667,0.454545454545455,0.0606060606060606,0,0,"Provável",-1.02,9.2
"jobson",93377,"Jobson","277","mei",3.31,1.125,1.125,0.382324669282388,4,1.43333333333333,0.2,0.25,1.25,1.25,0.25,0,0,1,0.25,0,0,0,"Nulo",0.31,2.3
"joel-carli",93414,"Joel Carli","263","zag",5.29,0.924,-0.276,0.0266793927916844,25,1.46923076923077,0.333333333333333,0.24,1.36,0.64,2.04,0,0.04,0.76,0.16,0,0,0,"Nulo",0.12,-0.6
"alisson-safira",93782,"Alisson Safira","341","ata",2.63,0.257142857142857,0.257142857142857,-0.376915502446328,7,0.12,0.6,0,1.57142857142857,0.142857142857143,0.571428571428571,0.142857142857143,0.285714285714286,1.28571428571429,0,0,0,0,"Nulo",-0.09,0
"andrey",93787,"Andrey","267","mei",6,3.09375,3.09375,0.197684549698556,16,3.4,2.58333333333333,0.8125,1.125,1.4375,1.5625,0.0625,0,0.875,0.5,0.0625,0,0,"Provável",0.1,6
"daniel",93791,"Daniel","266","mei",4.23,1.57931034482759,1.65862068965517,0.0573580588148442,29,1.74666666666667,1.4,0.655172413793103,0.827586206896552,0.724137931034483,2.96551724137931,0.103448275862069,0.0344827586206897,1.24137931034483,0.275862068965517,0.0344827586206897,0,0,"Provável",0.15,-0.3
"marcinho",93797,"Marcinho","263","lat",6.2,2.948,1.948,-1.48339272368162,25,1.23333333333333,4.53076923076923,0.96,1.36,0.76,2.76,0.16,0.04,0.8,0.6,0.04,0,0,"Provável",-0.32,-1
"lucas-franca",93869,"Lucas França","354","gol",2.36,4,4,0,1,0,4,0,0,0,0,0,0,0,0,0,2,0,"Nulo",0.36,4
"cleiton",93882,"Cleiton","282","gol",5.54,3.175,1.925,0.478337531465981,24,4.31666666666667,2.03333333333333,0,0.0416666666666667,0.0416666666666667,0.875,0.0416666666666667,0,0.333333333333333,0,0,1.20833333333333,0.0416666666666667,"Nulo",2.2,14.3
"marcos-junior",93893,"Marcos Júnior","267","mei",3.4,1.18,1.18,-0.615978896758402,25,0.609090909090909,1.62857142857143,0.52,1.72,1,2.12,0,0,1.24,0.28,0.04,0,0,"Nulo",0.15,1.7
"junior-brandao",93909,"Júnior Brandão","290","ata",1.68,-0.24,-0.24,-0.895384958237728,5,-0.9,0.75,1,1.8,0.2,0,0,0.2,0.8,0.6,0,0,0,"Nulo",-0.13,0.7
"matheus-fernandes",94067,"Matheus Fernandes","275","mei",4.2,1.83,1.83,1.01453243873743,10,3.16,0.5,0.3,1.8,1.4,1.2,0,0,0.5,0,0.1,0,0,"Provável",0.75,4.4
"ribamar",94068,"Ribamar","267","ata",2.87,1.57894736842105,1.57894736842105,-0.782631391878535,19,0.844444444444444,2.24,1.26315789473684,1.68421052631579,0.210526315789474,0.736842105263158,0,0.578947368421053,1.21052631578947,0.789473684210526,0.105263157894737,0,0,"Dúvida",0.44,1.8
"felipe-vizeu",94138,"Felipe Vizeu","284","ata",2.04,0.554545454545455,0.554545454545455,0.578781756519585,11,1.31666666666667,-0.36,0.454545454545455,0.818181818181818,0,0.636363636363636,0,0,0.272727272727273,0.363636363636364,0.0909090909090909,0,0,"Nulo",-0.02,0
"diego-pituca",94156,"Diego Pituca","277","mei",3.61,1.63142857142857,1.63142857142857,0.349451487207463,35,2.19444444444444,1.03529411764706,0.914285714285714,2,1.05714285714286,2.2,0.0285714285714286,0.0285714285714286,1.02857142857143,0.457142857142857,0.0571428571428571,0,0,"Dúvida",-0.18,0.9
"leo-duarte",94214,"Léo Duarte","262","zag",4.28,2.78571428571429,1.35714285714286,-1.99214726856569,7,0.666666666666667,4.375,0.571428571428571,1.71428571428571,1.57142857142857,1.28571428571429,0,0,0.428571428571429,0.571428571428571,0,0,0,"Provável",0.5,4
"lourency",94249,"Lourency","315","ata",2.84,2.4,2.4,0,1,2.4,0,3,0,0,0,0,0,0,3,0,0,0,"Nulo",-0.16,2.4
"perotti",94286,"Perotti","315","ata",1.66,0.5,0.5,0,1,0,0.5,0,0,0,0,0,0,1,0,0,0,0,"Nulo",-0.34,0.5
"william-oliveira",94297,"William Oliveira","354","mei",1.83,0.978571428571429,0.978571428571429,0.36122294132995,14,1.57142857142857,0.385714285714286,0.5,1.92857142857143,1.21428571428571,0.642857142857143,0,0.0714285714285714,1.28571428571429,0.357142857142857,0,0,0,"Provável",-0.3,-2.5
"raphael-veiga",94509,"Raphael Veiga","275","mei",7.63,2.46428571428571,2.46428571428571,-0.0430861662387602,14,2.64,2.36666666666667,1.14285714285714,0.857142857142857,0.642857142857143,1.21428571428571,0.0714285714285714,0.142857142857143,0.928571428571429,0.785714285714286,0.0714285714285714,0,0,"Dúvida",1.34,8.6
"jarro-pedroso",94542,"Jarro Pedroso","341","ata",3.17,2,2,2.42075158948789,5,5.5,-0.333333333333333,0.4,1.4,0.2,0.2,0,0,2,0.2,0.2,0,0,"Nulo",1.96,11.5
"pedro",94583,"Pedro","266","ata",11.75,5.89,5.89,-1.71518708918994,10,4.14,7.64,2,0.6,0.4,0.9,0,0.3,0.7,0.8,0.5,0,0,"Contundido",-0.98,0.8
"montoya",94840,"Montoya","284","mei",6.11,2.7,2.7,0,3,0,2.7,0.666666666666667,1,0.666666666666667,2.66666666666667,0.333333333333333,0.333333333333333,1.66666666666667,0.333333333333333,0,0,0,"Dúvida",-0.48,1.2
"jonatan-gomez",94857,"Jonatan Gomez","341","mei",6.27,4.41538461538462,4.41538461538462,0.897734374520684,26,5.52142857142857,3.125,1.57692307692308,1.65384615384615,1,2.38461538461538,0.115384615384615,0.0769230769230769,2.92307692307692,0.730769230769231,0.192307692307692,0,0,"Nulo",0.18,3.5
"juninho-capixaba",94968,"Juninho Capixaba","284","lat",7.34,3.87058823529412,1.81176470588235,-0.887999353454374,17,2.13333333333333,4.24285714285714,0.235294117647059,2,1.64705882352941,2.29411764705882,0.0588235294117647,0.176470588235294,2.41176470588235,0.117647058823529,0,0,0,"Provável",-1.2,3.4
"marco-antonio",94975,"Marco Antônio","265","mei",4.45,3.8,3.8,2.40598037992118,6,6.7,0.9,0.833333333333333,0.5,0.5,1.5,0.166666666666667,0.166666666666667,2,0.333333333333333,0.166666666666667,0,0,"Nulo",1.99,10.5
"jefferson",95220,"Jefferson","290","lat",10.77,3.65,2.24375,0.112750094689994,32,4.11875,3.18125,0.375,0.96875,1.5,2.15625,0.0625,0.03125,1,0.25,0.03125,0,0,"Provável",-0.27,1.3
"thalles",95222,"Thalles","290","mei",1.73,2.06,2.06,1.15412036914281,10,3.25,0.275,1.2,1.7,0.3,1.1,0.1,0,1,0.9,0.1,0,0,"Nulo",-0.55,-1.3
"matheus-lucas",95246,"Matheus Lucas","314","ata",1.03,0.9,0.9,0.101671687514964,3,1.1,0.5,0.333333333333333,1,0.333333333333333,0.666666666666667,0,0,1.66666666666667,0.333333333333333,0,0,0,"Nulo",-0.07,0.5
"marcinho",95332,"Marcinho","290","mei",1.82,-0.466666666666667,-0.466666666666667,0,3,0,-0.466666666666667,0,0.666666666666667,0,1,0,0,0.333333333333333,0,0,0,0,"Nulo",-0.22,0
"matheus-jesus",95335,"Matheus Jesus","264","mei",4.5,2.4,2.4,-1.2166587663136,5,0.5,2.875,0,0.6,1.6,1,0,0.2,1.4,0,0,0,0,"Provável",-0.42,3.2
"orejuela",95352,"Orejuela","283","lat",5.64,3.31304347826087,2.00869565217391,0.106371617831643,23,4.14545454545455,2.55,0.521739130434783,2,1.60869565217391,2.08695652173913,0,0.0869565217391304,0.956521739130435,0.260869565217391,0.0869565217391304,0,0,"Provável",-0.9,0.5
"gregore",95464,"Gregore","265","mei",9.99,2.47352941176471,2.47352941176471,-0.0208424624206609,34,2.63529411764706,2.31176470588235,0.441176470588235,3.61764705882353,2.70588235294118,2.67647058823529,0.117647058823529,0,0.764705882352941,0.323529411764706,0,0,0,"Provável",0.29,3.8
"igor-vinicius",95466,"Igor Vinícius","276","lat",8.9,4.32222222222222,2.37777777777778,-0.00689670280032923,18,5.7,3.22,0.444444444444444,1.88888888888889,1.88888888888889,1.66666666666667,0.111111111111111,0,0.722222222222222,0.222222222222222,0.0555555555555556,0,0,"Provável",0.91,10.4
"kunde",95476,"Kunde","314","zag",1.43,1.08181818181818,0.236363636363636,-0.827437394230878,11,0.42,1.63333333333333,0.0909090909090909,1.36363636363636,1.18181818181818,2.18181818181818,0,0,0.818181818181818,0.0909090909090909,0,0,0,"Nulo",0.37,3.5
"aguilar",95494,"Aguilar","277","zag",5.5,3.31176470588235,1.25294117647059,0.370239134182355,17,2.86666666666667,3.55454545454545,0.117647058823529,1.41176470588235,1.41176470588235,0.941176470588235,0,0,0.588235294117647,0.117647058823529,0,0,0,"Nulo",-0.83,1.7
"orinho",95542,"Orinho","266","lat",2.7,3.88,1.88,0.710984082141608,5,3.525,5.3,0.6,1.2,1.2,0.6,0,0,0.6,0.4,0,0,0,"Contundido",-0.27,-0.3
"marcelo-benevenuto",95638,"Marcelo Benevenuto","263","zag",4.42,2.34705882352941,1.17058823529412,-1.21419689805248,17,0.611111111111111,4.3,0.470588235294118,0.647058823529412,0.529411764705882,1.94117647058824,0.0588235294117647,0,0.882352941176471,0.176470588235294,0.117647058823529,0,0,"Provável",-0.14,0.7
"araruna",95660,"Araruna","356","mei",3.06,1.54444444444444,1.54444444444444,-0.299366652221119,9,1.375,1.68,0,0.555555555555556,1.55555555555556,1.88888888888889,0,0,0.444444444444444,0,0,0,0,"Provável",-0.74,1.2
"trauco",95738,"Trauco","262","lat",6.25,4.975,3.725,2.62754852342178,4,6.96666666666667,-1,0.25,1.25,1.75,2,0.5,0,0,0.25,0,0,0,"Nulo",0.61,7.1
"gustavo-bochecha",95798,"Gustavo Bochecha","263","mei",5.33,1.50952380952381,1.59047619047619,-0.468362718036575,21,1.26363636363636,1.78,0.619047619047619,0.476190476190476,1.14285714285714,3.0952380952381,0.0476190476190476,0,0.714285714285714,0.380952380952381,0,0,0,"Nulo",-0.03,-0.4
"artur",95799,"Artur","265","ata",10.68,3.203125,3.203125,0.659812391856947,32,4.01666666666667,2.15714285714286,1.4375,0.90625,0.5625,3.03125,0.09375,0.15625,1.65625,0.78125,0.21875,0,0,"Provável",1.11,8.4
"piris-da-motta",95802,"Piris da Motta","262","mei",2.98,0.458333333333333,0.458333333333333,0.00418170437470061,24,0.68,0.3,0.208333333333333,1,0.583333333333333,0.75,0,0,0.75,0.166666666666667,0,0,0,"Nulo",0.22,1.2
"yan-sasse",96055,"Yan Sasse","267","mei",4.4,2.03333333333333,2.03333333333333,0.899317004117117,6,3.23333333333333,0.833333333333333,1.33333333333333,1.33333333333333,1.16666666666667,2,0,0,0.833333333333333,1.16666666666667,0,0,0,"Nulo",0.5,5
"lima",96340,"Lima","354","mei",5.67,3.81333333333333,3.81333333333333,-0.867688940300153,15,3.2125,4.8,1.66666666666667,1.2,1.4,1.6,0.0666666666666667,0.133333333333333,1.73333333333333,0.733333333333333,0.0666666666666667,0,0,"Suspenso",-0.21,2
"quintero",96382,"Quintero","356","zag",3.4,1.45135135135135,0.37027027027027,-0.218630330457831,37,1.88947368421053,0.988888888888889,0.108108108108108,0.621621621621622,0.594594594594595,1.54054054054054,0,0,0.324324324324324,0.0540540540540541,0.027027027027027,0,0,"Provável",-0.5,0.6
"renan-lodi",96591,"Renan Lodi","293","lat",7.57,2.06666666666667,0.4,-0.0312691985853951,3,3,0.2,1.33333333333333,3,0.666666666666667,2.33333333333333,0,0.666666666666667,1.66666666666667,0,0,0,0,"Provável",-0.33,3.1
"allan",96652,"Allan","266","mei",1.75,0.921428571428572,0.921428571428572,0.136753310235892,28,1.2125,0.533333333333333,1.03571428571429,2.5,1.21428571428571,2.92857142857143,0.0357142857142857,0,1.57142857142857,0.571428571428571,0,0,0,"Nulo",-0.12,-1.2
"arthur-gomes",96966,"Arthur Gomes","315","ata",4.8,2.33793103448276,2.33793103448276,0.477911438882326,29,2.9875,1.53846153846154,0.655172413793103,1.03448275862069,0.586206896551724,1.10344827586207,0,0.103448275862069,1.6551724137931,0.379310344827586,0.137931034482759,0,0,"Provável",-1.12,1.2
"yony-gonzalez",97080,"Yony González","266","ata",12.87,5.1,5.1,0.263662619096513,33,5.53888888888889,4.57333333333333,2.45454545454545,1.42424242424242,0.939393939393939,1.21212121212121,0.0606060606060606,0.212121212121212,1.78787878787879,1.33333333333333,0.181818181818182,0,0,"Suspenso",-0.18,1.9
"janderson",97245,"Janderson","264","ata",1.85,2.63157894736842,2.63157894736842,-1.0327572072081,19,1.6,3.56,0.842105263157895,1,0.684210526315789,1.57894736842105,0.0526315789473684,0.157894736842105,1.52631578947368,0.473684210526316,0.105263157894737,0,0,"Provável",-1.69,-1.4
"marcos-calazans",97452,"Marcos Calazans","276","ata",1.94,0.125,0.125,-0.851071329537608,4,-0.65,0.9,0.25,2,0.75,1,0,0,0.75,0,0,0,0,"Nulo",-0.44,0
"shaylon",97520,"Shaylon","265","mei",2.1,-0.1125,-0.1125,0.36459921780234,8,0.633333333333333,-0.56,0.25,0.75,0.25,1,0,0,0.25,0.125,0,0,0,"Nulo",-0.49,-2.5
"matheus-alessandro",97527,"Matheus Alessandro","356","ata",2.07,0.528571428571429,0.742857142857143,-0.407935042536412,7,0.35,0.6,0.142857142857143,0.285714285714286,0.285714285714286,0.285714285714286,0,0,0.857142857142857,0.142857142857143,0,0,0,"Nulo",-0.02,0.5
"frazan",97528,"Frazan","266","zag",1.78,1.89090909090909,-0.381818181818182,0.324716951972233,11,3.22,0.783333333333333,0.181818181818182,1.36363636363636,0.454545454545455,0.727272727272727,0,0,0.181818181818182,0,0.0909090909090909,0,0,"Dúvida",-1.87,-2.2
"hiago",97535,"Hiago","315","zag",1.76,0.78,-0.22,0,5,0,0.78,0.2,1,0.8,0.6,0,0,0,0.2,0,0,0,"Contundido",0.5,2.4
"bryan",97536,"Bryan","315","lat",2.6,1.4875,0.75,0.29665165379549,8,1.32,1.76666666666667,0.375,1.5,1.125,2.375,0,0,1,0.125,0,0,0,"Provável",1.14,4.3
"tomas-andrade",97619,"Tomás Andrade","293","mei",3.42,0.654545454545455,0.654545454545455,0.0241228372897545,11,0.925,0.5,0.818181818181818,0.909090909090909,0.181818181818182,2,0.0909090909090909,0,0.363636363636364,0.454545454545455,0,0,0,"Dúvida",-0.4,0.3
"murilo",97653,"Murilo","283","zag",2.22,-1.8,-1.8,0,1,0,-1.8,0,4,3,1,0,0,1,0,0,0,0,"Suspenso",-2.78,-1.8
"dawhan",97780,"Dawhan","341","mei",6.03,1.059375,1.059375,-0.516960636957341,32,0.711111111111111,1.50714285714286,0.4375,1.28125,1.1875,1.15625,0,0.03125,0.46875,0.375,0,0,0,"Provável",0.8,4.1
"iago",97868,"Iago","285","lat",9.28,3.32,1.32,-0.112510851202281,5,3.03333333333333,3.75,0.4,1.6,1.2,3.2,0.2,0.2,0.4,0,0,0,0,"Nulo",-0.52,3.6
"rafael",97902,"Rafael","262","zag",0.73,-1.2,-1.2,0,1,0,-1.2,1,2,0,0,0,0,1,1,0,0,0,"Nulo",-0.27,-1.2
"rafael-santos",97907,"Rafael Santos","283","lat",0.9,1.65,-0.85,0,2,0,1.65,0.5,0.5,0,1.5,0,0,0,0,0,0,0,"Provável",-0.91,-1.7
"dalberto",97995,"Dalberto","315","ata",2.55,0.61,0.61,-0.337771797094556,10,0.375,0.766666666666667,0.5,1.1,0.5,1.2,0.1,0,0.1,0.2,0,0,0,"Provável",0.5,4.1
"erick",98022,"Erick","293","mei",2.4,1.73571428571429,1.73571428571429,-1.41163873259412,14,-0.275,2.54,0.714285714285714,1.42857142857143,1,1.28571428571429,0,0,0.428571428571429,0.285714285714286,0.0714285714285714,0,0,"Provável",0.32,5
"jaderson",98224,"Jaderson","293","mei",0.76,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nulo",-0.24,0
"gabriel-batista",98333,"Gabriel Batista","262","gol",2.77,-2,-2,0,1,0,-2,0,0,0,0,0,0,0,0,0,0,0,"Dúvida",-1.23,-2
"bruno-guimaraes",98352,"Bruno Guimarães","293","mei",11.35,3.67826086956522,3.8695652173913,-0.514354893278366,23,3.49166666666667,3.88181818181818,1.17391304347826,1.78260869565217,1.60869565217391,3.52173913043478,0.0869565217391304,0,2.69565217391304,0.652173913043478,0.0869565217391304,0,0,"Nulo",-0.96,0
"gabriel-lima",98400,"Gabriel Lima","314","ata",2.4,1.13333333333333,1.13333333333333,-0.65166000038707,6,0.4,1.5,0.5,0.333333333333333,0.333333333333333,0.333333333333333,0,0.166666666666667,1.16666666666667,0.5,0,0,0,"Nulo",-0.52,0.8
"tiepo",98412,"Tiepo","315","gol",12.62,3.468,2.468,0.660705157270319,25,4.51538461538462,2.33333333333333,0,0.08,0,0.64,0,0,0.12,0,0,1.56,0.16,"Nulo",-2.01,0
"ronei",98419,"Ronei","315","mei",0.78,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nulo",-0.22,0
"kanu",98484,"Kanu","263","zag",0.89,0.333333333333333,0.333333333333333,0.58912160321628,3,0.9,-0.8,0,0.666666666666667,0.666666666666667,1.66666666666667,0,0,0.333333333333333,0,0,0,0,"Dúvida",-0.04,-0.8
"lucas-silva",98515,"Lucas Silva","262","ata",1.48,0.433333333333333,0.433333333333333,0.101671687514964,9,0.9,0.3,0.222222222222222,0.333333333333333,0.111111111111111,0.222222222222222,0,0,0.555555555555556,0.111111111111111,0,0,0,"Nulo",0.05,0.4
"jean-lucas",98517,"Jean Lucas","277","mei",11.5,4.2125,4.2125,-0.57411115016186,8,3.75,4.675,1.25,1.5,1.875,1.875,0.125,0,1.875,0.5,0,0,0,"Provável",0.95,7.4
"caio-henrique",98569,"Caio Henrique","266","mei",5.7,2.13939393939394,2.18181818181818,0.367553459715681,33,2.8,1.51764705882353,0.303030303030303,1.24242424242424,1.63636363636364,2.21212121212121,0.0606060606060606,0.212121212121212,0.727272727272727,0.181818181818182,0.0303030303030303,0,0,"Provável",0.16,0.6
"pedrinho",98706,"Pedrinho","264","mei",12.03,5.11538461538461,5.11538461538461,-0.0892177899624744,26,5.2,5.03076923076923,1.80769230769231,0.538461538461538,1,2.84615384615385,0.153846153846154,0.0769230769230769,1.76923076923077,0.884615384615385,0.192307692307692,0,0,"Dúvida",-0.15,3.4
"mariano-vazquez",98760,"Mariano Vázquez","356","mei",3.43,1.9,1.9,-1.25727959262204,6,0.666666666666667,3.13333333333333,0.333333333333333,2,1.33333333333333,0.833333333333333,0,0,2,0,0,0,0,"Nulo",-0.57,-0.5
