"","atletas.nome","atletas.slug","atletas.apelido","atletas.foto","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.clube.id.full.name","A","CA","FC","FD","FF","FS","FT","G","I","PE","RB","SG","CV","DD","GS","PP","GC","DP"
"81","Madson Ferreira dos Santos","madson","Madson","https://s.glbimg.com/es/sde/f/2018/05/21/59123042289044af192df7b66ec997d5_FORMATO.png",78077,38,"GRE","lat","Nulo",0,6.48,0,4.26,"Grêmio",2,NA,5,1,5,7,NA,NA,1,12,8,2,NA,NA,NA,NA,NA,NA
"82","Derlis Alberto González Galeano","derlis-gonzalez","Derlis González","https://s.glbimg.com/es/sde/f/2018/08/02/82821b03d402e292e2c9436d34a6f1b3_FORMATO.png",75372,38,"SAN","ata","Nulo",0,8.78,0,2.97,"Santos",5,5,27,4,4,16,NA,1,5,23,19,NA,NA,NA,NA,NA,NA,NA
"83","Eduardo Pereira Rodrigues","dudu","Dudu","https://s.glbimg.com/es/sde/f/2017/04/18/5268d6ef98c67a25b1dabf90d489a37f_FORMATO.png",68920,38,"PAL","ata","Provável",14,17.35,1.7,6.32,"Palmeiras",14,9,28,25,22,127,2,7,4,104,18,NA,1,NA,NA,1,NA,NA
"84","Vinicius Santos Silva","vinicius","Vinicius","https://s.glbimg.com/es/sde/f/2018/05/24/0cbf8c93ebf616fd456c58a062f7fb7b_FORMATO.png",68917,38,"CHA","ata","Nulo",0,2.6,0,0.42,"Chapecoense",NA,NA,8,2,5,9,NA,NA,1,16,2,NA,NA,NA,NA,NA,NA,NA
"85","Rodrigo Júnior Paula Silva","digao","Digão","https://s.glbimg.com/es/sde/f/2018/07/05/108a277374dbf9d6964a4440bd9ef43e_FORMATO.png",68886,38,"FLU","zag","Provável",3.2,6.52,0.36,3.63,"Fluminense",NA,3,35,4,5,12,NA,1,NA,34,32,10,NA,NA,NA,NA,NA,NA
"86","André Luiz Barretto Silva Lima","andre-lima","André Lima","https://s.glbimg.com/es/sde/f/2018/03/21/d5bd90b5cbee9c67c4fe5a21cfdfe5f3_FORMATO.png",68893,38,"VIT","ata","Nulo",0,4.07,0,0.76,"Vitória",NA,3,36,6,5,28,NA,2,5,21,5,NA,NA,NA,NA,NA,NA,NA
"87","Wellington Alves da Silva","wellington-silva","Wellington Silva","https://s.glbimg.com/es/sde/f/2018/04/08/37fba0582d79360263206da6e9868169_FORMATO.png",68895,38,"INT","ata","Provável",-0.8,2.61,0.25,0.97,"Internacional",1,NA,4,1,NA,8,NA,1,NA,15,2,NA,1,NA,NA,NA,NA,NA
"88","Leonardo Fabiano da Silva e Silva","leonardo-silva","Leonardo Silva","https://s.glbimg.com/es/sde/f/2018/05/07/76bcd627f9b56262f6ad6cce8983b430_FORMATO.png",68925,38,"ATL","zag","Provável",3.4,9.98,0.52,4.48,"Atlético-MG",NA,8,34,3,8,28,1,4,4,55,40,9,NA,NA,NA,NA,1,NA
"89","Victor Luis Chuab Zamblauskas","victor-luis","Victor Luis","https://s.glbimg.com/es/sde/f/2018/03/01/1bfd94d7a93e4d5f7f21981109f79c87_FORMATO.png",86410,38,"PAL","lat","Provável",2.7,8.51,-0.45,4.61,"Palmeiras",NA,4,20,5,9,23,NA,1,1,51,35,10,NA,NA,NA,NA,NA,NA
"90","César Bernardo Dutra","cesar","César","https://s.glbimg.com/es/sde/f/2018/05/04/f71b2fc3dc540b79567e4897bc155101_FORMATO.png",78086,38,"FLA","gol","Provável",-1.1,4.45,-2.29,5.59,"Flamengo",NA,1,NA,NA,NA,6,NA,NA,NA,12,NA,8,NA,20,13,NA,NA,1
"91","Gustavo Henrique Vernes","gustavo-henrique","Gustavo Henrique","https://s.glbimg.com/es/sde/f/2018/05/23/600ec8ed7ab3b2e4b459743279ec4d6a_FORMATO.png",78248,38,"SAN","zag","Provável",-0.3,5.37,-0.54,3.14,"Santos",NA,7,38,8,8,15,1,1,4,31,23,12,NA,NA,NA,NA,NA,NA
"92","Ramon de Morais Motta ","ramon","Ramon","https://s.glbimg.com/es/sde/f/2018/09/27/7b0ec92bd9cd8803ca0b44dec6637586_FORMATO.png",68896,38,"VAS","lat","Contundido",0,7.34,0,2.85,"Vasco",NA,2,17,3,5,19,NA,1,NA,56,29,3,NA,NA,NA,NA,NA,NA
"93","Hernán Barcos","barcos","Barcos","https://s.glbimg.com/es/sde/f/2018/10/18/731df10308e961dc0c7161cfb7ffe9a1_FORMATO.png",78379,38,"CRU","ata","Nulo",0,6.29,0,1.36,"Cruzeiro",1,1,15,5,9,8,NA,1,3,22,6,NA,NA,NA,NA,1,NA,NA
"94","William de Oliveira Pottker","william-pottker","William Pottker","https://s.glbimg.com/es/sde/f/2018/04/08/06ddb3ee2ae6d52b98811b532e854970_FORMATO.png",77809,38,"INT","ata","Nulo",0,5.04,0,3.01,"Internacional",NA,4,31,17,17,41,1,5,7,57,26,NA,1,NA,NA,NA,NA,NA
"95","Rodrigo Pimpão Viana","rodrigo-pimpao","Rodrigo Pimpão","https://s.glbimg.com/es/sde/f/2018/05/17/eb369a54700edd67173154dd1a72cf7b_FORMATO.png",68901,38,"BOT","ata","Provável",-1.5,3.49,-0.59,1.14,"Botafogo",NA,9,27,7,13,25,1,1,NA,48,26,NA,NA,NA,NA,NA,NA,NA
"96","Victor Vinícius Coelho dos Santos","vitinho","Vitinho","https://s.glbimg.com/es/sde/f/2018/07/27/9ec5f19c97f40e2971bc97aaad240504_FORMATO.png",78435,38,"FLA","ata","Dúvida",1.2,15.28,-0.21,6.08,"Flamengo",5,2,41,18,30,27,2,3,2,75,45,NA,NA,NA,NA,NA,NA,NA
"97","Douglas Ricardo Grolli","douglas-grolli","Douglas Grolli","https://s.glbimg.com/es/sde/f/2018/03/21/ea4ba4bd9ed18698a6dad571dfdddbf9_FORMATO.png",78407,38,"BAH","zag","Nulo",3.2,3.1,0.07,2.34,"Bahia",NA,5,13,3,2,7,NA,1,1,12,8,4,NA,NA,NA,NA,NA,NA
"98","Diego Souza de Andrade","diego-souza","Diego Souza","https://s.glbimg.com/es/sde/f/2018/08/21/2c1ebd16cc103b0bd5a7224c74e03f01_FORMATO.png",68911,38,"SAO","mei","Provável",-1.1,11.06,-0.11,3.99,"São Paulo",3,NA,44,11,18,43,2,12,15,61,7,NA,1,NA,NA,NA,NA,NA
"99","Fernando Uribe Hincapié","uribe","Uribe","https://s.glbimg.com/es/sde/f/2018/06/26/45c70625ffaffe103edf398479ba754f_FORMATO.png",78415,38,"FLA","ata","Provável",3.3,8.33,0.8,4.27,"Flamengo",2,1,12,5,16,11,2,6,6,23,10,NA,NA,NA,NA,NA,NA,NA
"100","Emanuel Leone Moura","emanuel","Emanuel","https://s.glbimg.com/es/sde/f/2017/12/01/e2a85d715ac397898197228bac470497_FORMATO.jpeg",100840,38,"GRE","zag","Nulo",0,2,0,0,"Grêmio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","Clayson Henrique da Silva Vieira","clayson","Clayson","https://s.glbimg.com/es/sde/f/2018/03/19/8d90e0a2771563f6cb02d576edbed6ed_FORMATO.png",83817,38,"COR","ata","Nulo",2,8.5,0.08,1.34,"Corinthians",1,3,17,6,5,21,NA,1,5,32,15,NA,NA,NA,NA,NA,NA,NA
"102","Renê Rodrigues Martins","rene","Renê","https://s.glbimg.com/es/sde/f/2018/05/04/d9cbd0281e5c54c7aeba457eb5b5c0b3_FORMATO.png",78445,38,"FLA","lat","Provável",5.9,14.95,0.17,6.87,"Flamengo",5,7,36,8,6,38,NA,2,1,131,94,18,NA,NA,NA,NA,NA,NA
"103","Ericson da Silva","ericson","Ericson",NA,100839,38,"GRE","zag","Nulo",0,2,0,0,"Grêmio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","Arnaldo Manoel de Almeida","arnaldo","Arnaldo","https://s.glbimg.com/es/sde/f/2018/10/19/8a44176e1762a76e629f97a6512af491_FORMATO.png",78497,38,"CEA","lat","Nulo",0,4.33,0,2.44,"Ceará",NA,2,6,NA,NA,13,NA,NA,NA,16,8,5,NA,NA,NA,NA,NA,NA
"105","Felipe Albuquerque Felippi","felipe","Felipe",NA,100843,38,"GRE","lat","Nulo",0,2,0,0,"Grêmio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","Ruan Tressoldi Netto","ruan","Ruan",NA,100842,38,"GRE","zag","Nulo",0,1,0,0,"Grêmio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","Francisco Rithely da Silva Sousa","rithely","Rithely","https://s.glbimg.com/es/sde/f/2018/09/04/b0fdf1d79ae70c573a8741d9b5226056_FORMATO.png",68834,38,"INT","mei","Nulo",0,8,0,0,"Internacional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","Willian Souza Arão da Silva","willian-arao","Willian Arão","https://s.glbimg.com/es/sde/f/2018/05/04/7eaa4c1c2e6b64b02a95ce12d0d027c4_FORMATO.png",78478,38,"FLA","mei","Provável",-1.3,4.3,-1.13,2.88,"Flamengo",2,4,35,2,9,16,NA,2,1,40,44,NA,1,NA,NA,NA,NA,NA
"109","Lucas Araújo de Oliveira","lucas-araujo","Lucas Araújo",NA,100844,38,"GRE","mei","Nulo",0,1,0,0,"Grêmio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","Alex Broch Amado","alex-amado","Alex Amado","https://s.glbimg.com/es/sde/f/2018/05/25/055b1d0fb6c075db8e35833a078cc79a_FORMATO.png",78475,38,"CEA","ata","Contundido",0,4,0,0,"Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","Aníbal Gabriel Vega da Silva","anibal","Aníbal","https://s.glbimg.com/es/sde/f/2017/12/02/fefa8b7d5270b00509e86279efdf2c9f_FORMATO.png",100847,38,"PAL","ata","Nulo",0,1,0,0,"Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","Ricardo Dias Acosta","ricardinho","Ricardinho","https://s.glbimg.com/es/sde/f/2018/05/25/d1aa684a9cd6db81f6b731e89f9ae993_FORMATO.png",78577,38,"CEA","mei","Provável",-4.2,3.69,-1.46,1.88,"Ceará",2,3,21,7,13,10,NA,1,6,45,23,NA,NA,NA,NA,NA,NA,NA
"113","Jean Mota Oliveira de Sousa","jean-mota","Jean Mota","https://s.glbimg.com/es/sde/f/2018/05/23/e95e3279b90476741de13a56e388d9e2_FORMATO.png",78548,38,"SAN","mei","Provável",3.4,8.89,0.62,2.93,"Santos",NA,4,27,18,16,21,1,1,NA,49,24,NA,NA,NA,NA,NA,NA,NA
"114","Alan de Souza Guimarães","alanzinho","Alanzinho","https://s.glbimg.com/es/sde/f/2017/12/02/2f1ae5575738c09ceb9e0a585385faa1_FORMATO.png",100845,38,"PAL","mei","Nulo",0,3,0,0,"Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","Douglas Alan Schuck Friedrich","douglas-friedrich","Douglas Friedrich","https://s.glbimg.com/es/sde/f/2018/05/16/a263b1371bc6737cc4e274a26a816460_FORMATO.png",78584,38,"BAH","gol","Suspenso",0,3.28,0,2.26,"Bahia",NA,2,2,NA,NA,4,NA,NA,NA,17,1,8,1,26,26,NA,1,1
"116","Moisés Ribeiro Santos","moises-ribeiro","Moisés Ribeiro","https://s.glbimg.com/es/sde/f/2017/04/25/c7b046cc3c9a420d4047bb8d6d4b6570_FORMATO.png",78991,38,"CHA","mei","Suspenso",0,4,0,0,"Chapecoense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","Gabriel Girotto Franco","gabriel","Gabriel","https://s.glbimg.com/es/sde/f/2018/03/20/f7f3ef2aa7e013b4bf918f93353c9027_FORMATO.png",78605,38,"COR","mei","Provável",1.4,10.96,-0.41,3.94,"Corinthians",NA,6,48,2,6,30,NA,1,NA,47,79,NA,NA,NA,NA,NA,NA,NA
"118","Giovanni Augusto Oliveira Cardoso","giovanni-augusto","Giovanni Augusto","https://s.glbimg.com/es/sde/f/2018/09/27/5624d936fa15082ca3007edf65acc718_FORMATO.png",68938,38,"VAS","mei","Nulo",0,6.16,0,1.75,"Vasco",2,3,17,9,11,19,NA,NA,1,52,18,NA,NA,NA,NA,1,NA,NA
"119","Bryan Silva Garcia","bryan","Bryan","https://s.glbimg.com/es/sde/f/2018/03/21/a8f3ed5f7b584d647a494bae8c83e9f0_FORMATO.png",78632,38,"VIT","lat","Nulo",0,4.9,0,0.91,"Vitória",1,1,10,NA,3,11,NA,NA,NA,25,2,2,1,NA,NA,NA,NA,NA
"120","Lucas Esteves de Souza","esteves","Esteves","https://s.glbimg.com/es/sde/f/2017/12/02/1506a1501f5670d8841c320d2456e45d_FORMATO.png",100846,38,"PAL","lat","Nulo",0,1,0,0,"Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","Guilherme Vieira Moraes da Silva","guilherme-vieira","Guilherme Vieira","https://s.glbimg.com/es/sde/f/2017/12/02/4f51d2cd317db553d2b03d1df58350a2_FORMATO.png",100849,38,"PAL","ata","Nulo",0,1,0,0,"Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","Eduardo Schroeder Brock","eduardo-brock","Eduardo Brock","https://s.glbimg.com/es/sde/f/2018/07/09/c423c8ca4d7c6cdc1082532652fa4d73_FORMATO.png",78654,38,"CEA","zag","Nulo",0,5.56,0,4.36,"Ceará",NA,1,7,1,1,3,NA,NA,NA,7,6,6,NA,NA,NA,NA,NA,NA
"123","Victor Alexander Da Silva ","vitinho","Vitinho",NA,100898,38,"CRU","lat","Nulo",0,0.95,0,0.5,"Cruzeiro",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","Mário Sérgio Santos Costa","marinho","Marinho","https://s.glbimg.com/es/sde/f/2018/09/12/106c488eaa868da0a0f225ef6776a226_FORMATO.png",68952,38,"GRE","ata","Nulo",0,10,0,2.94,"Grêmio",1,4,17,6,12,22,NA,1,1,17,13,NA,NA,NA,NA,NA,NA,NA
"125","Ronaldo Luiz Alves","ronaldo-alves","Ronaldo Alves","https://s.glbimg.com/es/sde/f/2018/05/24/596fc62c2e66a9ab2b5119f565e42576_FORMATO.png",68950,38,"SPO","zag","Nulo",0,6.16,0,2.47,"Sport",NA,9,30,1,9,32,NA,NA,4,34,38,7,NA,NA,NA,NA,NA,NA
"126","Leandro Damião da Silva dos Santos","leandro-damiao","Leandro Damião","https://s.glbimg.com/es/sde/f/2018/04/08/c1c8646acc0c6d9b787e0bcd4ce2303c_FORMATO.png",68953,38,"INT","ata","Contundido",0,8.94,0,4.65,"Internacional",2,3,34,19,25,32,NA,10,8,41,7,NA,NA,NA,NA,1,NA,NA
"127","Wanderson Felippe Cardoso dos Santos","felippe-cardoso","Felippe Cardoso","https://s.glbimg.com/es/sde/f/2018/09/14/448879bc85937305a08a7038f527e40a_FORMATO.png",100963,38,"SAN","ata","Provável",-1.6,2.54,-1.6,2.52,"Santos",NA,NA,14,NA,1,10,1,1,NA,4,1,NA,NA,NA,NA,NA,NA,NA
"128","Luan Cândido de Almeida","luan-candido","Luan Cândido","https://s.glbimg.com/es/sde/f/2017/12/02/e7ddf5812ba39b07d5ce1a4b9475ebd0_FORMATO.png",100848,38,"PAL","lat","Nulo",0,1,0,0,"Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","Charles Luis Reiter","charles","Charles","https://s.glbimg.com/es/sde/f/2018/03/21/c6be1b00e5922e5a5cb8a8f78031dc24_FORMATO.png",84187,38,"PAR","zag","Provável",2.7,4.66,0.33,2.6,"Paraná",NA,1,8,1,NA,9,NA,NA,NA,7,12,NA,NA,NA,NA,NA,NA,NA
"130","Ramiro Moschen Benetti","ramiro","Ramiro","https://s.glbimg.com/es/sde/f/2018/05/21/b542f6b29859cc988c01d38d2b6e75b2_FORMATO.png",78715,38,"GRE","mei","Provável",3.1,4.27,0.39,0.97,"Grêmio",NA,10,32,7,11,26,NA,NA,3,63,31,NA,NA,NA,NA,NA,NA,NA
"131","Alex de Oliveira Nascimento","alex","Alex",NA,101600,38,"FLU","zag","Nulo",0,0.78,0,-0.5,"Fluminense",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","Reinaldo Manoel da Silva","reinaldo","Reinaldo","https://s.glbimg.com/es/sde/f/2018/08/22/8ff8975422f0d4acefd5a6051912fad9_FORMATO.png",78850,38,"SAO","lat","Suspenso",0,11.54,0,4.82,"São Paulo",2,6,52,13,30,33,NA,2,2,106,52,11,NA,NA,NA,NA,NA,NA
"133","Matheus Ferreira de Sousa","ferreira","Ferreira","https://s.glbimg.com/es/sde/f/2018/04/12/1a8922ffc1c19237faf02beed71c102d_FORMATO.png",100985,38,"SPO","mei","Nulo",0,2.81,0,1.01,"Sport",NA,1,5,NA,1,NA,NA,NA,NA,4,8,NA,NA,NA,NA,NA,NA,NA
"134","Aderbar Melo dos Santos Neto","santos","Santos","https://s.glbimg.com/es/sde/f/2018/05/08/cb128a5e04beb3653bf1847b06c72545_FORMATO.png",69012,38,"ATL","gol","Nulo",0,11.46,0,5.06,"Atlético-PR",NA,3,1,NA,NA,6,NA,NA,NA,22,NA,14,NA,48,26,NA,NA,NA
"135","Hélio Hermito Zampier Neto","neto","Neto","https://s.glbimg.com/es/sde/f/2018/08/01/51a34fdddb000e59403320c7aa8b8db4_FORMATO.png",69008,38,"CHA","zag","Contundido",0,2,0,0,"Chapecoense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","Richard de Oliveira da Costa","richard","Richard","https://s.glbimg.com/es/sde/f/2018/03/21/dafe5b45d701a96a952c6fb9a210aff9_FORMATO.png",78851,38,"PAR","gol","Provável",-2.3,3.38,-0.34,1.52,"Paraná",NA,3,1,NA,NA,8,NA,NA,NA,6,NA,1,NA,36,37,NA,NA,NA
"137","Deivid Willian da Silva","deivid","Deivid","https://s.glbimg.com/es/sde/f/2018/05/18/9314a887ee8d5d3501ea45d244b7f947_FORMATO.png",69018,38,"SPO","mei","Nulo",0,2.28,0,1.02,"Sport",NA,6,26,1,2,27,NA,NA,NA,23,22,NA,NA,NA,NA,NA,NA,NA
"138","Helerson Mateus do Nascimento","helerson","Helerson","https://s.glbimg.com/es/sde/f/2018/05/17/d77174c23bf61556c34f3ce05ac4c396_FORMATO.png",101073,38,"BOT","zag","Nulo",0,1,0,0,"Botafogo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","Gustavo Nonato Santana","nonato","Nonato","https://s.glbimg.com/es/sde/f/2018/07/23/765c032bd553fcba8b0ef9139f425012_FORMATO.png",100987,38,"INT","mei","Nulo",0,2,0,0,"Internacional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","Manoel Messias Silva Carvalho","manoel","Manoel","https://s.glbimg.com/es/sde/f/2018/05/07/6cf5cf190985e20f0a42a7408e164e10_FORMATO.png",69014,38,"CRU","zag","Provável",4.2,4.95,0.59,2.43,"Cruzeiro",NA,3,17,NA,1,13,NA,1,1,25,9,6,NA,NA,NA,NA,NA,NA
"141","Thiago dos Santos","thiago-santos","Thiago Santos","https://s.glbimg.com/es/sde/f/2017/04/18/2d51cc56ccd1291d116060e00ca663b6_FORMATO.png",78855,38,"PAL","mei","Nulo",0,8.67,0,4.3,"Palmeiras",1,5,61,2,5,26,1,1,1,32,76,NA,NA,NA,NA,NA,NA,NA
"142","Murillo Barbosa Lopes","murillo-lopes","Murillo Lopes","https://s.glbimg.com/es/sde/f/2018/03/21/e2ec7f5249ed4e20ba954475be6bdd08_FORMATO.png",101199,38,"PAR","gol","Nulo",0,2,0,0,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","Marcelo Cirino da Silva","marcelo-cirino","Marcelo Cirino","https://s.glbimg.com/es/sde/f/2018/07/04/f7efbd8bc7d99caaa2afc7125162b6c9_FORMATO.png",69022,38,"ATL","ata","Nulo",-0.8,5.59,-0.12,2.55,"Atlético-PR",NA,1,13,3,8,11,NA,4,1,28,7,NA,NA,NA,NA,NA,NA,NA
"144","Paulo Roberto da Silva","paulo-roberto","Paulo Roberto","https://s.glbimg.com/es/sde/f/2018/03/20/24dcab97bac1e830cd13938c4beb81ea_FORMATO.png",69047,38,"COR","mei","Nulo",0,3.06,0,2.17,"Corinthians",NA,2,5,1,1,2,NA,NA,NA,10,13,NA,NA,NA,NA,NA,NA,NA
"145","Vladimir Orlando Cardoso de Araújo Filho","vladimir","Vladimir","https://s.glbimg.com/es/sde/f/2018/05/23/afd45cb890c4f9430cd273e7bdb9cb72_FORMATO.png",69040,38,"SAN","gol","Contundido",0,4.77,0,0.7,"Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,1,NA,NA,NA
"146","Rodrigo Dourado Cunha","rodrigo-dourado","Rodrigo Dourado","https://s.glbimg.com/es/sde/f/2018/04/08/d62e4f24b1b01196c8a645026d8091b2_FORMATO.png",78865,38,"INT","mei","Nulo",0,10.16,0,3.11,"Internacional",1,11,75,4,2,32,NA,1,3,53,96,NA,NA,NA,NA,NA,NA,NA
"147","Pablo Felipe Teixeira","pablo","Pablo","https://s.glbimg.com/es/sde/f/2018/05/08/cf32acce95d925ec92b7e084202c7e06_FORMATO.png",69138,38,"ATL","ata","Nulo",-2.4,10.22,-1.06,4.91,"Atlético-PR",2,5,70,19,27,25,3,11,24,35,37,NA,NA,NA,NA,NA,NA,NA
"148","Diego Barbosa Tavares","diego-tavares","Diego Tavares","https://s.glbimg.com/es/sde/f/2018/08/31/b99149d02e70403afe5bf3e8306aefc1_FORMATO.jpeg",83869,38,"PAR","lat","Nulo",0,3.92,0,4.5,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA
"149","Marcos Antônio Almeida Silva","marcao-silva","Marcão Silva","https://s.glbimg.com/es/sde/f/2018/09/03/366221777b27d47b3dd23d5c81443e9c_FORMATO.png",78856,38,"SPO","mei","Provável",4.2,4.63,0.92,1.99,"Sport",NA,2,30,NA,2,17,NA,NA,NA,31,32,NA,NA,NA,NA,NA,NA,NA
"150","Danilo Fernandes Batista","danilo-fernandes","Danilo Fernandes","https://s.glbimg.com/es/sde/f/2018/04/08/c714e94cf7e83d9faed670b675e6ec25_FORMATO.png",69051,38,"INT","gol","Contundido",0,10,0,4.01,"Internacional",NA,NA,NA,NA,NA,2,NA,NA,NA,3,NA,6,NA,14,10,NA,NA,NA
"151","Ricardo Bueno da Silva","ricardo-bueno","Ricardo Bueno","https://s.glbimg.com/es/sde/f/2018/08/27/324fdaf114a76011c149428db4428725_FORMATO.png",69141,38,"CEA","ata","Nulo",0,3.37,0,0.68,"Ceará",NA,NA,3,2,2,4,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA
"152","Welker Marçal de Almeida","kieza","Kieza","https://s.glbimg.com/es/sde/f/2018/03/20/f5b2dcceef9857c0dab3479a2ec2d946_FORMATO.png",68930,38,"BOT","ata","Provável",0,7.09,-0.08,3.83,"Botafogo",2,NA,29,15,13,56,NA,7,9,39,8,NA,NA,NA,NA,NA,NA,NA
"153","Leandro Marcos Pereira","leandro-pereira","Leandro Pereira","https://s.glbimg.com/es/sde/f/2018/04/20/66bf3e845077a9349722635410bed305_FORMATO.png",78968,38,"CHA","ata","Provável",10.3,9.17,0.85,4.23,"Chapecoense",NA,4,55,26,32,44,4,10,22,22,18,NA,1,NA,NA,NA,NA,NA
"154","Tiago Pagnussat","tiago","Tiago ","https://s.glbimg.com/es/sde/f/2018/03/21/d0b3cd897f4a410323886fb6d92bd822_FORMATO.png",79042,38,"BAH","zag","Suspenso",0,7.53,0,3.9,"Bahia",NA,4,30,5,10,18,NA,2,2,43,34,6,1,NA,NA,NA,NA,NA
"155","Rafael Pires Monteiro","rafael","Rafael","https://s.glbimg.com/es/sde/f/2018/05/07/950b9601003125498cffc38c229783f4_FORMATO.png",68928,38,"CRU","gol","Provável",4.7,6.89,-0.47,5.34,"Cruzeiro",NA,NA,1,NA,NA,3,NA,NA,NA,1,NA,4,NA,12,7,NA,NA,NA
"156","Leonardo Moreira Morais","leo","Léo","https://s.glbimg.com/es/sde/f/2018/03/20/32e84c4039d121a904d169b4a6a4ad1d_FORMATO.png",69177,38,"FLU","lat","Nulo",0,3.22,0,2.9,"Fluminense",1,6,25,2,3,28,1,NA,3,36,29,3,1,NA,NA,NA,NA,NA
"157","Martín Andrés Silva Leites","martin-silva","Martín Silva","https://s.glbimg.com/es/sde/f/2018/09/27/3b8e3d14bb948eee3eb474f0badfc2e7_FORMATO.png",69249,38,"VAS","gol","Nulo",0,5.89,0,1.83,"Vasco",NA,3,NA,NA,NA,1,NA,NA,NA,5,NA,3,NA,30,29,NA,NA,NA
"158","João Gabriel da Silva Teles","joao-gabriel","João Gabriel","https://s.glbimg.com/es/sde/f/2018/07/18/cdb3198a3be8439cedd0ff7411245c64_FORMATO.png",78894,38,"VIT","gol","Provável",-6,1.45,-4.05,5.88,"Vitória",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,12,8,NA,NA,NA
"159","Maycon Vinícius Ferreira da Cruz","nikao","Nikão","https://s.glbimg.com/es/sde/f/2018/05/08/2b72d6975f3708b1c3eaa34ea5acf723_FORMATO.png",69705,38,"ATL","mei","Nulo",0,10.96,0,3.51,"Atlético-PR",6,5,33,25,27,45,5,2,8,73,23,NA,1,NA,NA,NA,NA,NA
"160","Guilherme Bitencourt da Silva","guilherme-biteco","Guilherme Biteco","https://s.glbimg.com/es/sde/f/2018/03/21/99b739570272c9b1d4c9ce878c22407c_FORMATO.png",79064,38,"PAR","mei","Nulo",0,3.99,0,1.12,"Paraná",NA,3,3,1,2,1,NA,1,NA,4,2,NA,NA,NA,NA,NA,NA,NA
"161","Víctor Leandro Cuesta","victor-cuesta","Víctor Cuesta","https://s.glbimg.com/es/sde/f/2018/04/08/b6cd86f9590fd3e82cb545ac74dc8c41_FORMATO.png",79113,38,"INT","zag","Provável",1,16.85,-0.78,5.97,"Internacional",2,11,49,3,4,40,NA,2,3,71,96,15,1,NA,NA,NA,NA,NA
"162","Nery Rubén Bareiro Zorrilla","nery-bareiro","Nery Bareiro","https://s.glbimg.com/es/sde/f/2018/05/24/0c06a4174eedc3d6995146e7fc6bd3b2_FORMATO.png",79276,38,"CHA","zag","Nulo",0,4.32,0,1.1,"Chapecoense",NA,NA,6,NA,NA,4,NA,NA,NA,1,6,NA,NA,NA,NA,NA,NA,NA
"163","Fabiano Leissmann","fabiano","Fabiano","https://s.glbimg.com/es/sde/f/2018/03/21/80a060ad2737a4abce46a048d853c93e_FORMATO.png",79887,38,"INT","lat","Nulo",0,9.13,0,2.76,"Internacional",1,7,26,1,4,5,NA,NA,NA,57,34,11,NA,NA,NA,NA,1,NA
