"","atletas.nome","atletas.slug","atletas.apelido","atletas.foto","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.clube.id.full.name","CA","FC","FF","FS","PE","RB","SG","A","CV","FD","G","I","FT","DD","DP","GS","GC","PP"
"81","Éverton Augusto de Barros Ribeiro","everton-ribeiro","Éverton Ribeiro","https://s.glbimg.com/es/sde/f/2018/05/04/295690667a6a82986c742697c508ce3d_FORMATO.png",51772,30,"FLA","mei","Provável",-1.2,6.9,-1.52,4.4,"Flamengo",5,39,19,51,106,49,NA,5,1,12,4,1,NA,NA,NA,NA,NA,NA
"82","Antonio Eduardo Pereira dos Santos","kanu","Kanu","https://s.glbimg.com/es/sde/f/2018/03/21/a2e4671774fb12a3492ed292aad6f617_FORMATO.png",51792,30,"VIT","zag","Nulo",0,2.18,0,0.99,"Vitória",8,25,4,5,10,15,3,NA,NA,3,NA,3,NA,NA,NA,NA,NA,NA
"83","Ralf de Souza Telles","ralf","Ralf","https://s.glbimg.com/es/sde/f/2018/03/20/8642b2d09ae09e94e978e70d01b2cb69_FORMATO.png",52190,30,"COR","mei","Provável",1.8,7.02,-0.49,1.59,"Corinthians",3,12,2,8,10,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","Levir Culpi","levir-culpi","Levir Culpi","https://s.glbimg.com/es/sde/f/2018/10/19/ae6ff45c9b9c188b0c6fb42f4573451d_FORMATO.png",40025,30,"ATL","tec","Provável",0.95,9.57,-2.19,0.95,"Atlético-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","Wellington Pereira do Nascimento","wellington-paulista","Wellington Paulista","https://s.glbimg.com/es/sde/f/2018/05/24/9044ae83ee33699eea7c94bb59f6da14_FORMATO.png",38279,30,"CHA","ata","Dúvida",0,9.16,0,2.59,"Chapecoense",7,40,21,27,34,10,NA,2,NA,2,4,8,NA,NA,NA,NA,NA,NA
"86","Jael Ferreira Vieira","jael","Jael","https://s.glbimg.com/es/sde/f/2018/05/18/528786142cfbdf2221caa974ac75720e_FORMATO.png",60859,30,"GRE","ata","Nulo",0,3.35,0,2.93,"Grêmio",1,15,4,18,32,4,NA,1,NA,3,4,1,1,NA,NA,NA,NA,1
"87","Alessandro Beti Rosa","magrao","Magrão","https://s.glbimg.com/es/sde/f/2018/05/24/f496adc6b632b974ae09ae7205c71914_FORMATO.png",41218,30,"SPO","gol","Contundido",0,8.22,0,2.2,"Sport",4,1,NA,3,14,NA,4,NA,NA,NA,NA,NA,NA,38,2,42,NA,NA
"88","Fábio Santos Romeu","fabio-santos","Fábio Santos","https://s.glbimg.com/es/sde/f/2018/05/07/98bee57585b8dde8e58e642b147a3a11_FORMATO.png",38229,30,"ATL","lat","Suspenso",-6.2,5.04,-1.97,2.69,"Atlético-MG",6,30,5,38,68,24,8,NA,NA,1,3,5,NA,NA,NA,NA,NA,1
"89","Dorival Silvestre Júnior","dorival-junior","Dorival Júnior","https://s.glbimg.com/es/sde/f/2018/09/28/ea756f3d9543d5c0e474b8f6dfe1973d_FORMATO.png",40990,30,"FLA","tec","Provável",7.86,15.8,0.61,7.4,"Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","Renato Portaluppi","renato-gaucho","Renato Gaúcho","https://s.glbimg.com/es/sde/f/2018/05/21/735c0f10e782fe88dc4dde7e95494223_FORMATO.png",41929,30,"GRE","tec","Provável",3.91,15.24,0.68,4.82,"Grêmio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","Uendel Pereira Gonçalves","uendel","Uendel","https://s.glbimg.com/es/sde/f/2018/04/08/54329b1f2e19497e40a10f2e289a5406_FORMATO.png",60852,30,"INT","lat","Nulo",0,5.09,0,3.55,"Internacional",NA,1,NA,NA,8,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","Thiago Neves Augusto","thiago-neves","Thiago Neves","https://s.glbimg.com/es/sde/f/2018/05/07/d1d468f88a9bce01adaf6cdad34d20ae_FORMATO.png",38277,30,"CRU","mei","Suspenso",8.9,9.92,1.08,2.38,"Cruzeiro",2,13,14,20,54,13,NA,NA,NA,16,2,8,NA,NA,NA,NA,NA,NA
"93","Vilson Xavier de Meneses Junior","vilson","Vilson","https://s.glbimg.com/es/sde/f/2017/04/20/8318615325e46161f7739d05c53abb81_FORMATO.png",50439,30,"COR","zag","Nulo",0,4,0,0,"Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","Adilson Dias Batista","adilson-batista","Adilson Batista","https://s.glbimg.com/es/sde/f/2018/07/27/075f906ab86a37b68db6211debd2aef4_FORMATO.png",41258,30,"AME","tec","Provável",3.15,9.37,-0.23,3.35,"América-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","Márcio Rodrigues Araújo","marcio-araujo","Márcio Araújo","https://s.glbimg.com/es/sde/f/2018/05/24/ad0bb7dfe5663137f7dcd53d1cddc61e_FORMATO.png",38311,30,"CHA","mei","Nulo",0,4.32,0,2.23,"Chapecoense",2,22,3,24,43,43,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"96","Willian Gomes de Siqueira","willian","Willian","https://s.glbimg.com/es/sde/f/2017/04/18/8ce197bf5176cc970a5782466268bd80_FORMATO.png",42116,30,"PAL","ata","Provável",6.8,12.49,0.43,5.44,"Palmeiras",2,40,14,29,21,26,NA,2,NA,16,9,6,3,NA,NA,NA,NA,NA
"97","William José de Souza","amaral","Amaral","https://s.glbimg.com/es/sde/f/2018/05/24/1c24cfcea8b33cf62a5b111551e4c34f_FORMATO.png",42232,30,"CHA","mei","Provável",2.5,4.27,0.27,1.75,"Chapecoense",2,28,3,6,15,29,NA,NA,NA,3,NA,1,NA,NA,NA,NA,NA,NA
"98","Cássio Ramos","cassio","Cássio","https://s.glbimg.com/es/sde/f/2018/05/18/6662c91f614ec4441d31795cdaf98573_FORMATO.png",42234,30,"COR","gol","Provável",-1,9.4,-0.16,3.34,"Corinthians",3,1,NA,1,10,1,7,NA,NA,NA,NA,NA,NA,24,NA,18,NA,NA
"99","Egídio de Araújo Pereira Júnior","egidio","Egídio","https://s.glbimg.com/es/sde/f/2018/05/18/4e9c58c4c55851aececb2f797dca0723_FORMATO.png",42145,30,"CRU","lat","Provável",7.4,10.99,1.33,5.4,"Cruzeiro",3,23,6,19,63,50,8,1,NA,2,NA,6,NA,NA,NA,NA,NA,NA
"100","Jadson Rodrigues da Silva","jadson","Jadson","https://s.glbimg.com/es/sde/f/2018/03/20/6abc8106b7c4341690dfaa6a5f4fbfdb_FORMATO.png",38315,30,"COR","mei","Dúvida",7.3,8.34,1.27,3.17,"Corinthians",NA,10,8,10,59,4,NA,5,NA,5,4,1,1,NA,NA,NA,NA,NA
"101","Fernando Leal Fonseca","fernando-leal","Fernando Leal","https://s.glbimg.com/es/sde/f/2018/03/20/6020709514f63ef3c8e066601ee521fd_FORMATO.png",38350,30,"AME","gol","Nulo",0,3.09,0,4.4,"América-MG",NA,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","Madson Ferreira dos Santos","madson","Madson","https://s.glbimg.com/es/sde/f/2018/05/21/59123042289044af192df7b66ec997d5_FORMATO.png",78077,30,"GRE","lat","Provável",0.7,5.59,-0.68,3.37,"Grêmio",NA,4,3,5,8,6,2,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA
"103","Rafael da Silva Francisco","rafinha","Rafinha","https://s.glbimg.com/es/sde/f/2018/05/07/0503b8716705d21bf6b86bfe04b6e00e_FORMATO.png",38421,30,"CRU","mei","Provável",2,7.1,-0.43,2.42,"Cruzeiro",NA,13,3,40,27,17,NA,1,NA,4,NA,4,NA,NA,NA,NA,NA,NA
"104","Alexi Stival","cuca","Cuca","https://s.glbimg.com/es/sde/f/2018/07/31/462a0dba3c1810e338b61e28a25d8495_FORMATO.png",42411,30,"SAN","tec","Provável",2.24,10.94,-0.33,4.68,"Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","Thiago Heleno Henrique Ferreira","thiago-heleno","Thiago Heleno","https://s.glbimg.com/es/sde/f/2018/03/01/db4db4f56d8eb08a1b14d7d283c884e6_FORMATO.png",38394,30,"ATL","zag","Dúvida",0,10.39,0,3.92,"Atlético-PR",1,18,5,9,14,11,6,NA,NA,1,2,NA,1,NA,NA,NA,1,NA
"106","Maurício Plenckauskas Cordeiro","mauricio-cordeiro","Maurício Cordeiro","https://s.glbimg.com/es/sde/f/2018/08/30/ee11039794974b96f58faf2d395dea71_FORMATO.png",73883,30,"VIT","ata","Nulo",0,1.55,0,-0.15,"Vitória",1,3,NA,1,1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"107","Edimar Curitiba Fraga","edimar","Edimar","https://s.glbimg.com/es/sde/f/2018/08/21/8168274098fd8c821729681da346e325_FORMATO.png",62024,30,"SAO","lat","Provável",1.2,4.16,0.03,3.56,"São Paulo",2,12,3,9,14,11,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","Rodrigo Caio Roquette Russo","rodrigo-caio","Rodrigo Caio","https://s.glbimg.com/es/sde/f/2018/08/22/0f361078a3aa1c8a16c67a19bf698e52_FORMATO.png",73800,30,"SAO","zag","Nulo",0,9.96,0,3.18,"São Paulo",1,5,3,1,5,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","Willian Lanes de Lima","lima","Lima","https://s.glbimg.com/es/sde/f/2018/05/07/dec8edfba101fd4ea107b0749fd0e6cf_FORMATO.png",38506,30,"AME","zag","Contundido",0,5,0,0,"América-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","Diego Alves Carreira","diego-alves","Diego Alves","https://s.glbimg.com/es/sde/f/2018/05/04/6c420bdf0f2609d2a1e1a2a3a3b453b4_FORMATO.png",38509,30,"FLA","gol","Nulo",0,12.02,0,4.71,"Flamengo",2,NA,NA,7,28,NA,11,NA,NA,NA,NA,NA,NA,29,1,16,NA,NA
"111","Joeliton Lima Santos","mansur","Mansur","https://s.glbimg.com/es/sde/f/2018/03/21/58740180fa39ea528e64aa42ba67215c_FORMATO.png",79553,30,"PAR","lat","Provável",0.1,3.44,0.47,0.56,"Paraná",3,25,3,9,45,11,3,NA,1,3,NA,NA,1,NA,NA,NA,NA,NA
"112","José Rogério de Oliveira","rogerio","Rogério","https://s.glbimg.com/es/sde/f/2018/05/24/949f9e1967150f934c921bedf13a0bba_FORMATO.png",73540,30,"SPO","ata","Nulo",1.7,8.42,0,3.09,"Sport",NA,26,22,44,28,13,NA,2,1,14,2,9,NA,NA,NA,NA,NA,NA
"113","Leandro Castan da Silva","leandro-castan","Leandro Castan","https://s.glbimg.com/es/sde/f/2018/09/27/fb8938214d4d9f30a8ecf66092c2f6dc_FORMATO.png",38505,30,"VAS","zag","Provável",2.2,6.02,0.1,0.38,"Vasco",2,7,NA,6,6,6,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","Rildo de Andrade Felicissimo","rildo","Rildo","https://s.glbimg.com/es/sde/f/2018/09/27/1efc38e38866055fe84ec680c96da256_FORMATO.png",73635,30,"VAS","ata","Contundido",0,2.99,0,0.1,"Vasco",1,1,2,8,8,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
"115","Bruno Fabiano Alves","bruno-alves","Bruno Alves","https://s.glbimg.com/es/sde/f/2018/08/21/5ff03d7f1c17970fd5a348a979f50951_FORMATO.png",73620,30,"SAO","zag","Provável",8.9,11.24,2.15,3.92,"São Paulo",7,36,4,17,21,30,10,NA,NA,5,1,6,1,NA,NA,NA,NA,NA
"116","Jorge Daniel González Marquet","torito-gonzalez","Torito González","https://s.glbimg.com/es/sde/f/2018/03/21/4a53af8bd51b42f968f3b584e1581274_FORMATO.png",73703,30,"PAR","mei","Contundido",0,5.09,0,2.98,"Paraná",5,25,9,33,14,29,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"117","Gilberto Oliveira Souza Júnior","gilberto","Gilberto","https://s.glbimg.com/es/sde/f/2018/07/01/5fac5fd0f63dc1ff4b6c80d6765e6c04_FORMATO.png",61188,30,"BAH","ata","Contundido",-0.3,12.75,-0.67,5.99,"Bahia",1,17,19,27,29,14,NA,NA,NA,9,7,3,NA,NA,NA,NA,NA,NA
"118","Diego Vicente Aguirre Camblor","diego-aguirre","Diego Aguirre","https://s.glbimg.com/es/sde/f/2018/05/26/dcbc37c3f6682ed7f7fe61f97e02ff48_FORMATO.png",73766,30,"SAO","tec","Provável",5.46,12.72,0.95,4.5,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","Eder Luis de Oliveira","eder-luis","Eder Luis","https://s.glbimg.com/es/sde/f/2018/05/02/632e0449b03de2d0c40106ac608a3b24_FORMATO.png",38508,30,"CEA","ata","Nulo",0,3.11,0,0.79,"Ceará",NA,6,2,10,8,4,NA,NA,NA,2,NA,5,NA,NA,NA,NA,NA,NA
"120","Fernando Camilo Farias","camilo","Camilo","https://s.glbimg.com/es/sde/f/2018/04/08/8ed64ccf988eab46873b7e4c9d99ebef_FORMATO.png",62009,30,"INT","mei","Nulo",0,3.72,0,2.35,"Internacional",NA,6,7,6,16,3,NA,2,NA,1,1,2,NA,NA,NA,NA,NA,NA
"121","Airton Ribeiro Santos","airton","Airton","https://s.glbimg.com/es/sde/f/2018/07/13/19610200497a0a011b67ab0cb2f99d0b_FORMATO.png",61985,30,"FLU","mei","Provável",0,2.49,0,0.9,"Fluminense",3,5,NA,5,5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","Jean Raphael Vanderlei Moreira","jean","Jean","https://s.glbimg.com/es/sde/f/2017/04/18/84289863d6f3328bec523c3cfeadb268_FORMATO.png",62047,30,"PAL","lat","Dúvida",-0.3,5.77,-0.76,3.02,"Palmeiras",1,10,3,5,11,5,8,NA,NA,1,NA,NA,1,NA,NA,NA,NA,1
"123","Edílson Mendes Guimarães","edilson","Edílson","https://s.glbimg.com/es/sde/f/2018/05/18/44e434adf82fc311f1b839c8a9d7d38d_FORMATO.png",38523,30,"CRU","lat","Provável",2.9,7.25,-0.54,2.71,"Cruzeiro",8,16,5,8,39,15,5,1,NA,2,1,NA,NA,NA,NA,NA,NA,NA
"124","Guilherme de Aguiar Camacho","camacho","Camacho","https://s.glbimg.com/es/sde/f/2018/03/01/113fa00f0f462e50c76f0f74fab0f3aa_FORMATO.png",68770,30,"ATL","mei","Nulo",0,4.1,0,1.58,"Atlético-PR",1,19,3,8,31,25,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA
"125","Andrés Nicolas D'Alessandro","d-alessandro","D'Alessandro","https://s.glbimg.com/es/sde/f/2018/03/21/3a5a3365b94f222144190fe55a5d56f7_FORMATO.png",62023,30,"INT","mei","Provável",-2,4.74,-0.66,0.98,"Internacional",1,3,6,19,44,2,NA,1,1,3,1,1,2,NA,NA,NA,NA,NA
"126","Héctor Canteros","canteros","Canteros","https://s.glbimg.com/es/sde/f/2018/05/24/fa9bf16f27c3383ff060fdf3c9113559_FORMATO.png",73918,30,"CHA","mei","Provável",1.4,7.06,0.08,1.84,"Chapecoense",4,37,7,20,108,38,NA,2,NA,3,2,NA,1,NA,NA,NA,NA,NA
"127","Marcos Rogério Ricci Lopes","para","Pará","https://s.glbimg.com/es/sde/f/2018/05/04/4531c11cdf54bdb520247afb817f4dd1_FORMATO.png",62086,30,"FLA","lat","Provável",6.1,4.46,0.56,2.8,"Flamengo",2,11,NA,15,27,8,7,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
"128","Geuvânio Santos Silva","geuvanio","Geuvânio","https://s.glbimg.com/es/sde/f/2018/05/04/9268b435089ca4758bd26ab119d49db1_FORMATO.png",73896,30,"FLA","ata","Nulo",-1.4,3.6,-0.07,0.9,"Flamengo",2,10,1,2,11,7,NA,1,NA,3,NA,1,NA,NA,NA,NA,NA,NA
"129","Rayan Poltronieri Pereira","rayan","Rayan","https://s.glbimg.com/es/sde/f/2018/03/21/eafcee785dc021fd8811059271578111_FORMATO.png",73923,30,"PAR","zag","Provável",2,2.88,0.37,1.11,"Paraná",6,23,6,15,18,21,1,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA
"130","Vanderlei Farias da Silva","vanderlei","Vanderlei","https://s.glbimg.com/es/sde/f/2018/05/23/d1e78d7c4a4d2e68068e24cca6750439_FORMATO.png",62121,30,"SAN","gol","Provável",5,15.49,-0.29,4.31,"Santos",NA,NA,NA,5,7,NA,13,NA,NA,NA,NA,NA,NA,36,NA,26,NA,NA
"131","Marcos Vinícius de Jesus Araújo","marcos-vinicius","Marcos Vinícius","https://s.glbimg.com/es/sde/f/2018/05/17/d29916588c79c99dd0a20debd0ea12bd_FORMATO.png",73721,30,"BOT","mei","Nulo",-0.1,3.16,-0.64,1.32,"Botafogo",1,2,3,6,11,3,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"132","Luis Leandro Desábato","desabato","Desábato","https://s.glbimg.com/es/sde/f/2018/09/27/711f775d92f04e0e3e7030700985dae7_FORMATO.png",73936,30,"VAS","mei","Provável",1.3,7.14,0.45,2.43,"Vasco",3,35,3,17,52,52,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"133","Róbson Michael Signorini","robinho","Robinho","https://s.glbimg.com/es/sde/f/2018/05/07/9ec32acd97931db6852cd1b099fca085_FORMATO.png",62104,30,"CRU","mei","Provável",3.7,5.77,0.01,1.92,"Cruzeiro",6,28,9,22,61,28,NA,3,NA,2,1,2,NA,NA,NA,NA,NA,NA
"134","Marcelo de Oliveira Santos","marcelo-oliveira","Marcelo Oliveira","https://s.glbimg.com/es/sde/f/2018/07/05/01edbc76fc669fabaedd576160699382_FORMATO.png",62136,30,"FLU","tec","Provável",7.11,11.68,1.2,4.18,"Fluminense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","Wellington Aparecido Martins","wellington","Wellington","https://s.glbimg.com/es/sde/f/2018/07/27/66258debb61166bf3d552593e8934529_FORMATO.png",62129,30,"ATL","mei","Provável",2.1,2.98,0.46,1.4,"Atlético-PR",4,27,6,2,18,22,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA
"136","Bruno da Silva Peres","bruno-peres","Bruno Peres","https://s.glbimg.com/es/sde/f/2018/08/21/069947a89a5c7a8dcdc37798d30597f0_FORMATO.png",73962,30,"SAO","lat","Provável",0,9.06,0,3.75,"São Paulo",3,17,3,10,23,19,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"137","Alison Lopes Ferreira","alison","Alison","https://s.glbimg.com/es/sde/f/2018/05/23/3ee08dfe1559a120f4dcd89514b80775_FORMATO.png",73974,30,"SAN","mei","Provável",-0.8,7.18,-0.37,2.44,"Santos",9,30,3,20,31,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","Wallyson Ricardo Maciel Monteiro","wallyson","Wallyson","https://s.glbimg.com/es/sde/f/2018/07/16/901eb351baf6774200546a4cb812d2a7_FORMATO.png",62127,30,"VIT","ata","Nulo",0,8.7,0,3.35,"Vitória",2,7,12,16,34,10,NA,4,NA,6,2,2,1,NA,NA,NA,NA,NA
"139","Enderson Alves Moreira","enderson-moreira","Enderson Moreira","https://s.glbimg.com/es/sde/f/2018/09/03/03264bf38dfae9a050a9be1e98d381e5_FORMATO.png",62137,30,"BAH","tec","Provável",4.95,11.07,-0.25,3.74,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","René Ferreira dos Santos","rene","René","https://s.glbimg.com/es/sde/f/2018/07/23/d6322968c7c6cca6de55d8c4fbb4c086_FORMATO.png",73978,30,"PAR","zag","Nulo",0.1,4.54,-0.95,2.39,"Paraná",3,12,3,11,29,32,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA
"141","Rodinei Marcelo de Almeida","rodinei","Rodinei","https://s.glbimg.com/es/sde/f/2018/05/04/5049d8a52c5a5f82e57248ab2ff94218_FORMATO.png",73992,30,"FLA","lat","Nulo",0,12.98,0,4.87,"Flamengo",2,16,6,27,29,24,13,2,NA,7,NA,1,NA,NA,NA,NA,NA,NA
"142","Luis Eduardo Barros Cavalcanti","dado-cavalcanti","Dado Cavalcanti","https://s.glbimg.com/es/sde/f/2018/10/19/67657a12a492438b83870a193414419d_FORMATO.png",73975,30,"PAR","tec","Provável",-0.24,6.65,-2.05,-0.24,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","Willian Roberto Farias","willian-farias","Willian Farias","https://s.glbimg.com/es/sde/f/2018/03/21/4447e0929a366fd4391a8f2df378f705_FORMATO.png",63058,30,"VIT","mei","Provável",2.8,4.68,0.43,2.48,"Vitória",1,11,5,8,16,22,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"144","Werley Ananias da Silva","werley","Werley","https://s.glbimg.com/es/sde/f/2018/04/09/d76608c4a8a334165ef8611858ab2432_FORMATO.png",62974,30,"VAS","zag","Provável",5,5.53,0.21,2.46,"Vasco",1,11,5,7,16,13,2,NA,NA,2,NA,NA,NA,NA,NA,NA,1,NA
"145","Marcos Luis Rocha Aquino","marcos-rocha","Marcos Rocha","https://s.glbimg.com/es/sde/f/2018/01/30/edb0d67e60d39d102b52517058ff4227_FORMATO.jpeg",63013,30,"PAL","lat","Dúvida",0,12.82,0,6.06,"Palmeiras",5,43,3,20,86,65,8,3,NA,2,1,NA,1,NA,NA,NA,NA,NA
"146","Walisson Moreira Farias Maia","walisson-maia","Walisson Maia","https://s.glbimg.com/es/sde/f/2018/03/21/24015c9080aa3347098cfb88e90348e8_FORMATO.png",73991,30,"VIT","zag","Nulo",0,5.06,0,3.25,"Vitória",1,2,NA,1,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","Roberto Junior Fernández Torres","gatito-fernandez","Gatito Fernández","https://s.glbimg.com/es/sde/f/2018/05/17/841f78d103e083bd0e8af280fcb5ffe8_FORMATO.png",74061,30,"BOT","gol","Contundido",0,14.65,0,8.05,"Botafogo",NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,2,NA,NA
"148","Rodolfo Alves de Melo","rodolfo","Rodolfo","https://s.glbimg.com/es/sde/f/2018/05/18/5f872890e2cb0764d6ab01fa87c80a2b_FORMATO.png",63082,30,"FLU","gol","Provável",0,4.46,0,12,"Fluminense",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"149","Claudio Winck Neto","claudio-winck","Claudio Winck","https://s.glbimg.com/es/sde/f/2018/04/12/c30228fd68db0c7f81326317ddc62ba6_FORMATO.png",74074,30,"SPO","lat","Provável",17.9,6.66,3.11,3.22,"Sport",4,29,13,17,43,13,2,1,NA,6,3,2,NA,NA,NA,NA,NA,NA
"150","Alan Luciano Ruschel","alan-ruschel","Alan Ruschel","https://s.glbimg.com/es/sde/f/2018/05/24/ddefa1a922260aeb7a1835dd4a8117f5_FORMATO.png",63110,30,"CHA","mei","Nulo",0,3.35,0,1.28,"Chapecoense",1,6,NA,8,8,6,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
"151","Evanildo Borges Barbosa Júnior","juninho","Juninho","https://s.glbimg.com/es/sde/f/2018/03/21/a365ec393385db562f884705537218a4_FORMATO.png",63119,30,"VIT","lat","Contundido",0,3.44,0,0,"Vitória",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","Lenon Fernandes Ribeiro","lenon","Lenon","https://s.glbimg.com/es/sde/f/2018/09/27/7a70c852c7670d547f9bc61f6b519e6c_FORMATO.png",63122,30,"VAS","lat","Nulo",0,2.4,0,0.94,"Vasco",1,3,1,3,15,5,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA
"153","José Élber Pimentel da Silva","elber","Élber","https://s.glbimg.com/es/sde/f/2018/03/21/1b00098477bad4e60d3bc520dc464ab7_FORMATO.png",74140,30,"BAH","mei","Provável",0,8.08,0,4.03,"Bahia",7,14,3,38,44,28,NA,4,NA,14,3,3,NA,NA,NA,NA,NA,NA
"154","Douglas Silva Bacelar","douglas","Douglas","https://s.glbimg.com/es/sde/f/2018/05/24/4db663cbb6a8ecaa23942948844e63ac_FORMATO.png",63128,30,"CHA","zag","Provável",4.2,7.93,0.36,3.03,"Chapecoense",2,27,5,15,15,34,6,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA
"155","Alejandro Abraham Guerra Morales","guerra","Guerra","https://s.glbimg.com/es/sde/f/2017/02/19/fa873321a36da270244cf230ac534a50_FORMATO.png",74213,30,"PAL","mei","Nulo",0,7.86,0,3.22,"Palmeiras",NA,5,2,6,8,4,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA
"156","Paulo Marcos de Jesus Ribeiro","paulao","Paulão","https://s.glbimg.com/es/sde/f/2018/08/01/32bbffbc4731c16e4700b820b4ccdb68_FORMATO.png",63172,30,"AME","zag","Nulo",0,4.79,0,1.13,"América-MG",2,12,3,5,12,12,1,NA,NA,1,NA,3,NA,NA,NA,NA,1,NA
"157","José Paolo Guerrero Gonzales","paolo-guerrero","Paolo Guerrero","https://s.glbimg.com/es/sde/f/2018/08/14/11a728603cfca7e8c71e3fadccee1148_FORMATO.png",75295,30,"INT","ata","Suspenso",0,11.23,0,3.9,"Internacional",NA,9,5,10,4,3,NA,1,NA,3,1,2,NA,NA,NA,NA,NA,NA
"158","Yago Fernando da Silva","yago","Yago","https://s.glbimg.com/es/sde/f/2018/03/20/13d6ab565918a4bad475a1569e05162d_FORMATO.png",77500,30,"BOT","zag","Nulo",0,4.23,0,3.12,"Botafogo",NA,3,NA,1,3,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","Carlos Emiliano Pereira","carlinhos","Carlinhos","https://s.glbimg.com/es/sde/f/2018/05/07/3497662bc32f7504a1fa070ddc56cce4_FORMATO.png",63194,30,"AME","lat","Provável",5.9,12.48,-0.07,5.32,"América-MG",6,35,7,20,52,42,6,2,NA,9,2,4,1,NA,NA,NA,NA,NA
"160","Luan Madson Gedeão De Paiva","luan","Luan","https://s.glbimg.com/es/sde/f/2018/05/07/c8cafabc87bc7ef4d50c8f18eafa05ce_FORMATO.png",63219,30,"ATL","ata","Provável",0.2,14.4,-0.47,4.89,"Atlético-MG",5,48,20,33,91,76,NA,5,NA,5,3,3,1,NA,NA,NA,NA,NA
"161","William de Oliveira Pottker","william-pottker","William Pottker","https://s.glbimg.com/es/sde/f/2018/04/08/06ddb3ee2ae6d52b98811b532e854970_FORMATO.png",77809,30,"INT","ata","Contundido",0,5,0,3.28,"Internacional",4,31,15,40,52,26,NA,NA,1,16,5,7,1,NA,NA,NA,NA,NA
