ID,PartidaID,ClubeID,AtletaID,Periodo,Momento,Tipo
141192297,180175,276,69308,2tr,13,PE
141192291,180175,276,50324,2tr,8,FC
141192348,180175,276,37919,2tr,46,FR
141192349,180175,276,37919,2tr,46,IM
141192261,180175,276,63008,1tr,43,ZF
141192260,180175,276,62977,1tr,42,FR
141192263,180175,276,69308,1tr,44,PE
141192267,180175,276,69308,1tr,45,FR
141192268,180175,276,37919,1tr,45,PE
141192178,180175,276,63008,1tr,0,PE
141192272,180175,276,50347,2tr,1,ZF
141192271,180175,276,62977,2tr,0,FR
141192276,180175,276,50347,2tr,2,PE
141192274,180175,276,88540,2tr,2,PE
141192278,180175,276,50347,2tr,3,PE
141192318,180175,276,62977,2tr,27,FC
141192245,180175,276,37919,1tr,36,FC
141192243,180175,276,38919,1tr,35,FC
141192242,180175,276,62977,1tr,35,PE
141192240,180175,276,62977,1tr,34,FR
141192311,180175,276,38919,2tr,24,PE
141192313,180175,276,71507,2tr,24,X1
141192314,180175,276,42222,2tr,24,UP
141192249,180175,276,38064,1tr,37,FR
141192258,180175,276,38064,1tr,42,PE
141192250,180175,276,62977,1tr,38,FR
141192252,180175,276,38919,1tr,39,PE
141192255,180175,276,62977,1tr,41,PE
141192256,180175,276,88540,1tr,41,PE
141192309,180175,276,38064,2tr,22,PE
141192317,180175,276,42222,2tr,26,FC
141192300,180175,276,62977,2tr,16,PE
141192307,180175,276,62977,2tr,20,FC
141192304,180175,276,50324,2tr,18,FR
141192305,180175,276,38919,2tr,19,ZF
141192229,180175,276,50347,1tr,26,ZF
141192228,180175,276,38919,1tr,26,FR
141192221,180175,276,50324,1tr,24,PE
141192220,180175,276,50347,1tr,23,FR
141192222,180175,276,37919,1tr,25,FR
141192338,180175,276,88540,2tr,40,FR
141192337,180175,276,38055,2tr,39,GS
141192334,180175,276,37919,2tr,34,FC
141192333,180175,276,38064,2tr,34,RB
141192331,180175,276,63008,2tr,32,ZF
141192330,180175,276,38919,2tr,31,FR
141217498,180175,276,69308,2tr,8,CA
141217499,180175,276,62977,2tr,27,CA
141192238,180175,276,63008,1tr,32,ZD
141192239,180175,276,38919,1tr,32,PE
141192236,180175,276,38919,1tr,31,FR
141192234,180175,276,62977,1tr,30,RB
141192232,180175,276,88540,1tr,28,PE
141217495,180175,276,71507,2tr,24,ZG
141192230,180175,276,50324,1tr,27,PE
141192231,180175,276,88540,1tr,27,RB
141192321,180175,276,63008,2tr,28,FR
141192322,180175,276,78850,2tr,28,PE
141192323,180175,276,78850,2tr,28,RB
141192324,180175,276,42222,2tr,29,PE
141192325,180175,276,62977,2tr,30,PE
141192327,180175,276,63008,2tr,30,FC
141192328,180175,276,50324,2tr,30,RB
141192199,180175,316,83811,1tr,9,PE
141192198,180175,316,83811,1tr,9,RB
141192197,180175,316,84887,1tr,9,RB
141192191,180175,316,69138,1tr,5,ZF
141192190,180175,316,38394,1tr,4,RB
141192203,180175,316,83811,1tr,13,RB
141192201,180175,316,69138,1tr,11,FC
141192200,180175,316,72018,1tr,10,PE
141192207,180175,316,83811,1tr,17,FC
141192206,180175,316,69138,1tr,17,FC
141192204,180175,316,72084,1tr,15,IM
141192289,180175,316,84887,2tr,8,RB
141192351,180175,316,80552,2tr,48,FC
141192282,180175,316,72084,2tr,5,FR
141192285,180175,316,71113,2tr,7,FC
141192284,180175,316,80552,2tr,6,RB
141192181,180175,316,71113,1tr,1,PE
141192182,180175,316,84887,1tr,1,FC
141192184,180175,316,68974,1tr,1,RB
141192186,180175,316,83811,1tr,2,PE
141192188,180175,316,80552,1tr,3,RB
141192214,180175,316,69138,1tr,20,FC
141192215,180175,316,72084,1tr,20,RB
141192216,180175,316,72084,1tr,21,PE
141192218,180175,316,80552,1tr,22,FR
141192219,180175,316,38394,1tr,23,FC
141192346,180175,316,69048,2tr,45,FC
141192347,180175,316,38394,2tr,45,FC
141192344,180175,316,69048,2tr,44,ZT
141192298,180175,316,68974,2tr,15,PE
141192343,180175,316,62971,2tr,43,FC
141192340,180175,316,72018,2tr,41,FR
141192296,180175,316,62971,2tr,11,RB
141192290,180175,316,72084,2tr,8,FR
141192292,180175,316,83811,2tr,9,ZF
141192293,180175,316,72018,2tr,10,DD
141192262,180175,316,72018,1tr,44,PE
141192265,180175,316,68974,1tr,44,RB
141192264,180175,316,37816,1tr,44,PE
141192266,180175,316,68974,1tr,45,FC
141192269,180175,316,62971,2tr,0,PE
141192299,180175,316,69138,2tr,16,ZF
141217502,180175,316,80552,2tr,47,CA
141217500,180175,316,83811,2tr,31,CV
141217501,180175,316,69048,2tr,39,CA
141192301,180175,316,80552,2tr,16,RB
141192179,180175,316,72084,1tr,0,PE
141192273,180175,316,38394,2tr,2,PE
141192270,180175,316,80552,2tr,0,FC
141192277,180175,316,69138,2tr,3,ZT
141192275,180175,316,62971,2tr,2,PE
141192279,180175,316,84887,2tr,4,FC
141192247,180175,316,38394,1tr,36,PE
141192319,180175,316,84887,2tr,27,FR
141192246,180175,316,62971,1tr,36,FR
141192244,180175,316,83811,1tr,35,FR
141192241,180175,316,80552,1tr,34,FC
141192310,180175,316,69048,2tr,22,ZF
141192312,180175,316,72018,2tr,24,GS
141192315,180175,316,37816,2tr,26,PE
141192248,180175,316,69138,1tr,37,FC
141192259,180175,316,71113,1tr,42,FC
141192251,180175,316,68974,1tr,38,RB
141192253,180175,316,72084,1tr,39,RB
141192254,180175,316,84887,1tr,39,FC
141192257,180175,316,83811,1tr,42,PE
141192308,180175,316,62971,2tr,21,ZF
141192302,180175,316,37816,2tr,17,ZF
141192303,180175,316,68974,2tr,18,FC
141192316,180175,316,69048,2tr,26,FR
141192306,180175,316,80552,2tr,20,FR
141192225,180175,316,37816,1tr,26,RB
141192224,180175,316,84887,1tr,26,PE
141192227,180175,316,68974,1tr,26,FC
141192226,180175,316,37816,1tr,26,PE
141192223,180175,316,69138,1tr,25,FC
141192339,180175,316,80552,2tr,40,FC
141192336,180175,316,69048,2tr,38,X4
141192335,180175,316,87747,2tr,38,RB
141192332,180175,316,71113,2tr,33,RB
141192237,180175,316,72018,1tr,32,DD
141192235,180175,316,83811,1tr,31,FC
141192233,180175,316,38394,1tr,28,PE
141217496,180175,316,69048,2tr,39,ZG
141217497,180175,316,84887,2tr,4,CA
141192320,180175,316,38394,2tr,28,FC
141192326,180175,316,68974,2tr,30,FR
141192329,180175,316,83811,2tr,31,FC
103463776,179889,284,86759,2tr,2,FC
103463774,179889,284,61033,2tr,2,FR
103463772,179889,284,37770,2tr,1,FR
103463770,179889,284,78715,2tr,1,FC
103463778,179889,284,61033,2tr,3,RB
103463808,179889,284,82632,2tr,16,PE
103463803,179889,284,86759,2tr,14,PE
103463805,179889,284,86759,2tr,14,FC
103463749,179889,284,72491,1tr,34,FR
103463743,179889,284,86759,1tr,31,FC
103463741,179889,284,61033,1tr,31,FR
103463747,179889,284,86436,1tr,34,FC
103430092,179889,284,72491,2tr,41,CV
103430090,179889,284,61033,1tr,45,CA
103463874,179889,284,86436,2tr,47,FC
103463876,179889,284,37770,2tr,48,DD
103463871,179889,284,82703,2tr,46,FC
103463758,179889,284,82632,1tr,40,FR
103463759,179889,284,68945,1tr,42,FR
103463755,179889,284,61033,1tr,39,FC
103463750,179889,284,86759,1tr,36,FC
103430088,179889,284,86436,1tr,33,CA
103463868,179889,284,86436,2tr,45,FR
103463865,179889,284,83048,2tr,45,FR
103463863,179889,284,37770,2tr,44,DD
103463860,179889,284,68945,2tr,43,FR
103463861,179889,284,86436,2tr,44,FC
103463729,179889,284,68945,1tr,25,FC
103463722,179889,284,82632,1tr,21,X3
103463725,179889,284,82632,1tr,24,PE
103463727,179889,284,86759,1tr,25,FC
103429876,179889,284,82632,1tr,21,ZG
103429875,179889,284,86436,1tr,10,ZG
103463851,179889,284,86436,2tr,36,ZF
103463699,179889,284,86436,1tr,10,X5
103463856,179889,284,86757,2tr,39,ZD
103463854,179889,284,37770,2tr,38,GS
103463695,179889,284,86436,1tr,8,FR
103463694,179889,284,72495,1tr,7,ZF
103463697,179889,284,86436,1tr,9,FR
103463858,179889,284,86748,2tr,40,FR
103463690,179889,284,78715,1tr,6,FR
103463693,179889,284,82703,1tr,7,RB
103463830,179889,284,78715,2tr,26,PE
103463832,179889,284,68945,2tr,28,FC
103463835,179889,284,68945,2tr,29,FC
103463836,179889,284,86436,2tr,30,IM
103463839,179889,284,86436,2tr,31,FR
103463838,179889,284,86748,2tr,30,FC
103463738,179889,284,72495,1tr,29,RB
103463739,179889,284,86748,1tr,30,ZD
103463732,179889,284,37770,1tr,26,DD
103463733,179889,284,78715,1tr,28,FC
103463736,179889,284,86436,1tr,28,FR
103463842,179889,284,86436,2tr,32,ZF
103463844,179889,284,61033,2tr,33,FC
103463845,179889,284,86757,2tr,34,ZD
103463846,179889,284,61033,2tr,34,FC
103463841,179889,284,86436,2tr,31,FR
103463688,179889,284,72495,1tr,5,FR
103463686,179889,284,86748,1tr,3,FC
103463684,179889,284,86436,1tr,3,ZD
103463848,179889,284,72495,2tr,36,FR
103463681,179889,284,86759,1tr,1,ZD
103463823,179889,284,86748,2tr,22,PE
103463821,179889,284,82632,2tr,21,FC
103463827,179889,284,86748,2tr,26,PE
103463781,179889,284,82632,2tr,5,ZF
103463825,179889,284,86436,2tr,23,FC
103463788,179889,284,72491,2tr,7,FC
103463708,179889,284,82703,1tr,15,RB
103463707,179889,284,78715,1tr,15,PE
103463705,179889,284,86748,1tr,14,FR
103463703,179889,284,68945,1tr,12,PE
103463702,179889,284,86759,1tr,11,FC
103463682,179889,284,82703,1tr,2,PE
103463713,179889,284,82632,1tr,17,PE
103463816,179889,284,72495,2tr,18,RB
103463815,179889,284,61033,2tr,17,PE
103463813,179889,284,82632,2tr,16,FC
103463811,179889,284,61033,2tr,16,ZD
103463786,179889,284,72491,2tr,7,FC
103463818,179889,284,78715,2tr,19,ZF
103463710,179889,284,86436,1tr,16,FC
103463784,179889,284,82703,2tr,5,FR
103463715,179889,284,61033,1tr,19,FR
103463717,179889,284,86436,1tr,20,FR
103463719,179889,284,61033,1tr,20,ZD
103463782,179889,284,82703,2tr,5,PE
103463780,179889,284,86436,2tr,4,FR
103463767,179889,284,72495,2tr,0,PE
103463763,179889,284,61033,1tr,44,FC
103463799,179889,284,86759,2tr,12,FC
103463791,179889,284,82632,2tr,9,FR
103463795,179889,284,86759,2tr,10,FC
103463777,179889,282,38440,2tr,3,PE
103463775,179889,282,84861,2tr,2,FR
103463773,179889,282,68758,2tr,2,FC
103463679,179889,282,51318,1tr,0,PE
103463771,179889,282,38231,2tr,1,FC
103463779,179889,282,68758,2tr,4,FC
103463809,179889,282,36802,2tr,16,PE
103463800,179889,282,38231,2tr,12,IM
103463801,179889,282,69219,2tr,13,RB
103463802,179889,282,69219,2tr,13,PE
103463804,179889,282,84861,2tr,14,FR
103463806,179889,282,68758,2tr,14,ZF
103463807,179889,282,51318,2tr,16,RB
103463748,179889,282,68925,1tr,34,FC
103463742,179889,282,38138,1tr,31,FC
103463740,179889,282,51318,1tr,31,PE
103463746,179889,282,68758,1tr,33,FR
103463745,179889,282,38440,1tr,33,RB
103463744,179889,282,38440,1tr,31,FR
103430093,179889,282,68690,2tr,44,CA
103430091,179889,282,68925,2tr,5,CA
103463875,179889,282,38440,2tr,47,ZD
103463870,179889,282,77895,2tr,46,FR
103463873,179889,282,68925,2tr,47,FR
103463872,179889,282,38138,2tr,46,ZF
103463754,179889,282,84861,1tr,39,FR
103463756,179889,282,51318,1tr,39,PE
103463757,179889,282,69219,1tr,39,FC
103463751,179889,282,68925,1tr,36,FR
103463752,179889,282,38231,1tr,37,PE
103463753,179889,282,68758,1tr,38,ZF
103430089,179889,282,69219,1tr,39,CA
103463869,179889,282,77895,2tr,46,PE
103463866,179889,282,84861,2tr,45,FC
103463867,179889,282,68925,2tr,45,FC
103463864,179889,282,84861,2tr,44,ZD
103463862,179889,282,68690,2tr,44,FR
103463728,179889,282,68758,1tr,25,RB
103463721,179889,282,52950,1tr,21,GS
103463720,179889,282,36802,1tr,21,PE
103463723,179889,282,84861,1tr,22,PE
103463724,179889,282,84861,1tr,24,PE
103463726,179889,282,51318,1tr,25,FR
103429877,179889,282,68758,2tr,39,ZG
103463853,179889,282,68758,2tr,38,X3
103463852,179889,282,38440,2tr,37,ZF
103463850,179889,282,79947,2tr,36,FC
103463857,179889,282,68758,2tr,40,FC
103463698,179889,282,68925,1tr,9,FC
103463855,179889,282,38138,2tr,38,UP
103463859,179889,282,38138,2tr,43,FC
103463696,179889,282,51318,1tr,8,FC
103463691,179889,282,51318,1tr,6,FC
103463692,179889,282,51318,1tr,7,RB
103463831,179889,282,77895,2tr,27,PE
103463833,179889,282,69219,2tr,28,FR
103463834,179889,282,77895,2tr,29,FR
103463837,179889,282,68758,2tr,30,FR
103463730,179889,282,68758,1tr,25,FR
103463731,179889,282,36802,1tr,26,ZD
103463737,179889,282,68925,1tr,28,FC
103463734,179889,282,38231,1tr,28,FC
103463735,179889,282,38138,1tr,28,PE
103463847,179889,282,50294,2tr,34,ZF
103463840,179889,282,38440,2tr,31,FC
103463843,179889,282,84861,2tr,33,FR
103463687,179889,282,68758,1tr,4,IM
103463685,179889,282,68758,1tr,3,FR
103463849,179889,282,68690,2tr,36,FC
103463680,179889,282,52950,1tr,1,DD
103463822,179889,282,50294,2tr,22,PE
103463785,179889,282,38138,2tr,7,FR
103463783,179889,282,68925,2tr,5,FC
103463824,179889,282,77895,2tr,23,FR
103463828,179889,282,51318,2tr,26,ZD
103463829,179889,282,69219,2tr,26,PE
103463789,179889,282,69219,2tr,9,ZF
103463709,179889,282,38231,1tr,16,FR
103463706,179889,282,38440,1tr,14,FC
103463704,179889,282,52950,1tr,14,PE
103463701,179889,282,68758,1tr,11,FR
103463700,179889,282,52950,1tr,10,GS
103463683,179889,282,68758,1tr,2,PE
103463817,179889,282,84861,2tr,18,PE
103463787,179889,282,68758,2tr,7,FR
103463814,179889,282,68758,2tr,16,PE
103463812,179889,282,51318,2tr,16,FR
103463810,179889,282,52950,2tr,16,DD
103463820,179889,282,68925,2tr,21,FR
103463819,179889,282,50294,2tr,21,PE
103463711,179889,282,68758,1tr,16,PE
103463712,179889,282,38138,1tr,17,ZB
103463714,179889,282,38440,1tr,19,FC
103463716,179889,282,84861,1tr,20,PE
103463718,179889,282,68758,1tr,20,FC
103463826,179889,282,68758,2tr,25,PE
103463689,179889,282,77895,1tr,5,FC
103463765,179889,282,36802,1tr,45,PE
103463764,179889,282,38440,1tr,44,FR
103463766,179889,282,38231,2tr,0,PE
103463761,179889,282,52950,1tr,42,PE
103463760,179889,282,38138,1tr,42,FC
103463762,179889,282,36802,1tr,44,PE
103463769,179889,282,38440,2tr,1,FR
103463768,179889,282,84861,2tr,1,PE
103463798,179889,282,84861,2tr,11,FR
103463790,179889,282,68925,2tr,9,FC
103463792,179889,282,68758,2tr,10,RB
103463793,179889,282,68758,2tr,10,PE
103463794,179889,282,38440,2tr,10,FR
103463796,179889,282,84861,2tr,11,PE
103463797,179889,282,84861,2tr,11,RB
111550965,180002,293,86264,2tr,35,PE
111550963,180002,293,56102,2tr,35,FR
111550885,180002,293,69018,1tr,40,PE
111550880,180002,293,69018,1tr,33,PE
111550969,180002,293,69018,2tr,39,FR
111550883,180002,293,72023,1tr,36,PE
111550984,180002,293,86264,2tr,45,PD
111550986,180002,293,71631,2tr,46,GS
111550981,180002,293,72023,2tr,43,FC
111550982,180002,293,38525,2tr,44,X3
111551488,180002,293,71778,1tr,30,ZG
111550971,180002,293,83528,2tr,40,PE
111550976,180002,293,86264,2tr,41,FR
111550870,180002,293,83528,1tr,27,PE
111550873,180002,293,71778,1tr,29,X3
111550872,180002,293,83266,1tr,29,FR
111550877,180002,293,71778,1tr,31,PE
111550876,180002,293,78648,1tr,30,PE
111550990,180002,293,87009,2tr,47,IM
111550831,180002,293,86264,1tr,5,FC
111551490,180002,293,38525,2tr,44,ZG
111551492,180002,293,83528,1tr,23,CA
111551493,180002,293,69018,2tr,19,CA
111550908,180002,293,82469,2tr,5,ZF
111550905,180002,293,69018,2tr,4,FR
111551499,180002,293,73446,2tr,22,ZB
111550906,180002,293,69018,2tr,4,RB
111550900,180002,293,86264,2tr,1,ZD
111550903,180002,293,78648,2tr,3,ZF
111550862,180002,293,69018,1tr,21,FC
111550863,180002,293,73446,1tr,22,PE
111550860,180002,293,72023,1tr,21,ZB
111550867,180002,293,83528,1tr,23,FC
111550864,180002,293,73446,1tr,22,PE
111550868,180002,293,86264,1tr,25,PE
111550869,180002,293,72023,1tr,27,ZF
111550848,180002,293,71778,1tr,14,FC
111550919,180002,293,83266,2tr,11,PE
111550916,180002,293,82463,2tr,9,FC
111550914,180002,293,82469,2tr,8,FC
111550910,180002,293,78648,2tr,5,FC
111550857,180002,293,83266,1tr,19,PE
111550856,180002,293,82469,1tr,19,ZF
111550854,180002,293,83528,1tr,18,RB
111550853,180002,293,83528,1tr,17,PE
111550851,180002,293,86264,1tr,15,PE
111550850,180002,293,83528,1tr,15,PE
111550929,180002,293,78648,2tr,15,FC
111550859,180002,293,83266,1tr,20,PE
111550858,180002,293,71778,1tr,20,RB
111550923,180002,293,72023,2tr,11,RB
111550921,180002,293,72023,2tr,11,FR
111550840,180002,293,73446,1tr,9,PE
111550841,180002,293,72023,1tr,10,PE
111550842,180002,293,72023,1tr,11,ZF
111550928,180002,293,83528,2tr,15,PE
111550845,180002,293,82469,1tr,12,FR
111550888,180002,293,73446,1tr,41,PE
111550934,180002,293,83528,2tr,18,PE
111550935,180002,293,82463,2tr,19,FC
111550838,180002,293,73446,1tr,8,FR
111550932,180002,293,56102,2tr,18,FR
111550834,180002,293,83528,1tr,6,PE
111550836,180002,293,83528,1tr,8,ZF
111550938,180002,293,69018,2tr,19,FC
111781868,180002,293,73446,1tr,22,ZF
111550829,180002,293,83266,1tr,5,PE
111550827,180002,293,72023,1tr,4,PE
111550824,180002,293,82469,1tr,2,ZF
111550825,180002,293,86264,1tr,3,RB
111550822,180002,293,86264,1tr,2,FC
111550823,180002,293,86264,1tr,2,PE
111550941,180002,293,73446,2tr,21,ZF
111550940,180002,293,83528,2tr,21,PE
111550943,180002,293,82463,2tr,24,PE
111550898,180002,293,72023,2tr,1,FC
111550944,180002,293,86264,2tr,25,PE
111550948,180002,293,69018,2tr,29,FC
111550952,180002,293,78648,2tr,31,PE
111550953,180002,293,82469,2tr,31,IM
111550899,180002,293,72023,2tr,1,RB
111550951,180002,293,71631,2tr,29,GS
111550956,180002,293,56102,2tr,32,PE
111550955,180002,293,82463,2tr,32,FR
111550959,180002,293,72023,2tr,34,FR
111550895,180002,293,83266,1tr,46,PE
111550894,180002,293,72023,1tr,46,PE
111550967,180002,276,62977,2tr,38,PE
111550966,180002,276,50324,2tr,37,PE
111550964,180002,276,60803,2tr,35,FC
111550889,180002,276,60803,1tr,41,PE
111550961,180002,276,37919,2tr,34,ZF
111550960,180002,276,42222,2tr,34,PE
111550884,180002,276,42222,1tr,37,ZB
111550886,180002,276,38055,1tr,40,PE
111550887,180002,276,68728,1tr,41,PE
111550881,180002,276,68728,1tr,33,PE
111550882,180002,276,38194,1tr,35,ZF
111550968,180002,276,62977,2tr,39,FC
111550985,180002,276,42222,2tr,45,PE
111550987,180002,276,37919,2tr,46,X3
111550980,180002,276,42222,2tr,42,FR
111550983,180002,276,38055,2tr,44,GS
111550989,180002,276,84554,2tr,47,PE
111550988,180002,276,42222,2tr,47,UP
111550839,180002,276,60803,1tr,9,PE
111550978,180002,276,86841,2tr,42,ZD
111550979,180002,276,86841,2tr,42,PE
111551489,180002,276,38055,2tr,30,ZG
111550970,180002,276,84554,2tr,39,RB
111550972,180002,276,84554,2tr,40,PE
111550973,180002,276,42222,2tr,41,ZB
111550974,180002,276,50324,2tr,41,PE
111550975,180002,276,68728,2tr,41,FC
111550977,180002,276,62977,2tr,42,RB
111550871,180002,276,37919,1tr,29,FC
111550875,180002,276,68728,1tr,30,PE
111550874,180002,276,38055,1tr,29,GS
111550879,180002,276,38194,1tr,32,RB
111550878,180002,276,42222,1tr,31,ZF
111550939,180002,276,62977,2tr,21,PE
111551491,180002,276,37919,2tr,46,ZG
111550909,180002,276,37919,2tr,5,FR
111550904,180002,276,86841,2tr,4,FC
111550907,180002,276,68728,2tr,5,PE
111550901,180002,276,68728,2tr,2,PE
111550902,180002,276,84554,2tr,2,PE
111550861,180002,276,37919,1tr,21,FR
111550866,180002,276,37919,1tr,23,FR
111550865,180002,276,37919,1tr,23,RB
111550922,180002,276,62977,2tr,11,FC
111550918,180002,276,50324,2tr,10,PE
111550917,180002,276,42222,2tr,9,FR
111550915,180002,276,42222,2tr,8,FR
111550912,180002,276,37919,2tr,6,ZF
111550913,180002,276,38064,2tr,7,RB
111550911,180002,276,62977,2tr,5,RB
111550855,180002,276,49675,1tr,18,PE
111550852,180002,276,68728,1tr,17,ZF
111550849,180002,276,38055,1tr,14,PE
111550920,180002,276,62977,2tr,11,PE
111550927,180002,276,60803,2tr,15,PE
111550926,180002,276,50324,2tr,14,RB
111550925,180002,276,86841,2tr,14,PE
111550924,180002,276,42222,2tr,13,PE
111550843,180002,276,60803,1tr,12,PE
111550844,180002,276,38064,1tr,12,PE
111550846,180002,276,38194,1tr,12,FC
111550847,180002,276,62977,1tr,14,FR
111550962,180002,276,37919,2tr,35,IM
111550936,180002,276,68728,2tr,19,FR
111550937,180002,276,86841,2tr,19,FR
111550930,180002,276,37919,2tr,15,FR
111550931,180002,276,37919,2tr,17,IM
111550933,180002,276,86841,2tr,18,FC
111550835,180002,276,38064,1tr,7,ZD
111550837,180002,276,78850,1tr,8,FC
111550830,180002,276,37919,1tr,5,RB
111550833,180002,276,62977,1tr,6,PE
111550832,180002,276,49675,1tr,5,PE
111550828,180002,276,84554,1tr,4,PE
111550826,180002,276,37919,1tr,4,IM
111550820,180002,276,42222,1tr,1,PE
111550821,180002,276,68728,1tr,2,FR
111550942,180002,276,86841,2tr,23,PE
111550945,180002,276,84554,2tr,27,PE
111550947,180002,276,37919,2tr,28,FR
111550946,180002,276,86841,2tr,28,RB
111550949,180002,276,38055,2tr,29,TC
111551500,180002,276,50324,2tr,37,ZB
111551494,180002,276,42222,2tr,33,CA
111550958,180002,276,37919,2tr,33,FC
111550819,180002,276,38064,1tr,0,RB
111550950,180002,276,38055,2tr,29,X6
111550957,180002,276,42222,2tr,33,FC
111550954,180002,276,37919,2tr,31,FC
111550893,180002,276,42222,1tr,45,RB
111550892,180002,276,60803,1tr,44,PE
111550891,180002,276,62977,1tr,43,PE
111550890,180002,276,37919,1tr,42,ZF
111550897,180002,276,38194,2tr,1,FR
111550896,180002,276,49675,1tr,46,PE
138773149,180228,292,78445,1tr,39,PE
138773148,180228,292,38100,1tr,38,PE
138773143,180228,292,68911,1tr,36,FC
138773141,180228,292,71593,1tr,33,PE
138773147,180228,292,60969,1tr,37,ZF
138773145,180228,292,68911,1tr,37,FR
138773129,180228,292,38579,1tr,26,FR
138773121,180228,292,38369,1tr,22,ZB
138773123,180228,292,68911,1tr,24,IM
138773124,180228,292,38100,1tr,25,RB
138773126,180228,292,38369,1tr,26,PE
138773098,180228,292,60825,1tr,16,PE
138773097,180228,292,78445,1tr,15,PE
138773096,180228,292,85149,1tr,14,FC
138773091,180228,292,68911,1tr,12,FR
138773092,180228,292,68911,1tr,13,ZB
138773159,180228,292,60825,1tr,43,FC
138773155,180228,292,85149,1tr,40,FC
138773157,180228,292,38369,1tr,41,PE
138773150,180228,292,38579,1tr,39,PE
138773153,180228,292,68911,1tr,39,FC
138773138,180228,292,38100,1tr,30,PE
138773139,180228,292,60825,1tr,32,PE
138773132,180228,292,68911,1tr,28,ZT
