Atleta,Rodada,Clube,Participou,Posicao,Jogos,Pontos,PontosMedia,Preco,PrecoVariacao,Partida,Mando,Titular,Substituido,TempoJogado,Nota,FS,PE,A,FT,FD,FF,G,I,PP,RB,FC,GC,CA,CV,SG,DD,DP,GS
36790,11,282,1,4,5,3.9,2.96,10.44,-0.61,180048,1,1,0,1,5.5,3,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
36790,12,282,0,4,5,0,2.96,10.44,0,180054,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36790,13,282,0,4,5,0,2.96,10.44,0,180072,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36790,14,282,1,4,6,6.5,3.55,10.93,0.49,180089,1,1,0,1,5.5,1,4,0,0,0,0,0,0,0,6,2,0,1,0,0,0,0,0
36790,15,282,1,4,7,2.8,3.44,10.44,-0.49,180108,0,1,0,1,6.5,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
36790,16,282,1,4,8,4.9,3.62,10.71,0.27,180114,0,1,0,1,5.5,1,3,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0
36790,17,282,1,4,9,4.1,3.67,10.85,0.14,180130,1,1,0,1,6,2,5,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0
36790,18,282,1,4,10,2.4,3.54,10.53,-0.32,180142,0,1,1,0.5,6,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
36790,19,,0,,11,0,3.54,10.53,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36790,20,,0,,11,0,3.54,10.53,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36790,21,,0,,11,0,3.54,10.53,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36790,22,,0,,11,0,3.54,10.53,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36790,23,282,1,4,11,1.7,3.37,10.02,-0.51,179968,0,0,1,0.377777777777778,6.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
36790,24,282,1,4,12,1.7,3.23,10.07,0.05,179982,1,1,0,1,5,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0
36790,25,282,1,4,13,3.3,3.24,10.34,0.27,180003,1,1,0,1,7,0,3,1,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0
36790,26,282,1,4,14,-2.1,2.86,9.36,-0.98,180032,0,1,1,0.866666666666667,4.5,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
36790,27,282,0,4,14,0,2.86,9.36,0,180068,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36790,28,282,1,4,15,-0.8,2.62,9.31,-0.05,180106,1,0,1,0.0222222222222221,,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
36790,29,282,1,4,16,8.4,2.98,11.04,1.73,180250,1,1,0,1,7,0,1,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0
36790,30,282,1,4,17,-1.1,2.74,9.4,-1.64,180235,0,1,0,1,6.5,2,1,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0
36790,31,282,1,4,18,6.2,2.93,10.56,1.16,180156,1,1,0,1,6.5,0,1,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0
36790,32,282,1,4,19,-3.8,2.58,8.89,-1.67,180201,0,1,1,0.777777777777778,5.5,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0
36790,33,,0,,20,0,2.58,8.89,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36792,0,,0,,0,0,0,16,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36792,1,290,1,5,1,1.1,1.1,12.95,-3.05,179872,0,1,1,0.933333333333333,6.5,4,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
36792,2,290,1,5,2,-0.8,0.15,9.89,-3.06,179891,1,1,1,0.655555555555556,5,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
36792,3,290,1,5,3,3.9,1.4,10.36,0.47,179901,0,1,1,0.7,4.5,4,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
36792,4,290,1,5,4,4.1,2.08,10.74,0.38,179915,0,1,1,0.5,4.5,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
36792,5,,0,,4,0,2.08,10.74,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36792,6,,0,,4,0,2.08,10.74,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36792,7,,0,,4,0,2.08,10.74,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36792,8,,0,,4,0,2.08,10.74,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36792,9,,0,,4,0,2.08,10.74,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36802,0,,0,,0,0,0,25,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36802,1,282,1,4,1,-0.1,-0.1,18.86,-6.14,179877,1,1,0,1,4.5,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
36802,2,282,1,4,2,-0.2,-0.15,14.33,-4.53,179889,0,1,1,0.722222222222222,5.5,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36802,3,,0,,2,0,-0.15,14.33,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36802,4,,0,,2,0,-0.15,14.33,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36802,5,,0,,2,0,-0.15,14.33,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36802,6,,0,,2,0,-0.15,14.33,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36802,7,,0,,2,0,-0.15,14.33,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36802,8,,0,,2,0,-0.15,14.33,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36802,9,,0,,2,0,-0.15,14.33,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36802,10,,0,,2,0,-0.15,14.33,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36802,11,,0,,2,0,-0.15,14.33,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36802,12,,0,,2,0,-0.15,14.33,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36856,0,,0,,0,0,0,3,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36856,1,294,1,6,1,4.5,4.5,5.68,2.68,179881,0,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36856,2,294,1,6,2,5.38,4.94,8.21,2.53,179886,1,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36856,3,294,1,6,3,2.79,4.22,8.46,0.25,179896,0,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36856,4,294,1,6,4,2.46,3.78,8.7,0.24,179917,1,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36856,5,294,1,6,5,3.34,3.69,9.11,0.41,179937,0,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36856,6,294,1,6,6,2,3.41,8.98,-0.13,179952,1,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36856,7,294,1,6,7,0.23,2.96,8.47,-0.51,179981,0,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36856,8,294,1,6,8,1.73,2.81,8.44,-0.03,180010,0,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36856,9,294,1,6,9,6.52,3.22,9.61,1.17,180022,1,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36856,10,294,1,6,10,0.49,2.95,8.79,-0.82,180037,1,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36856,11,294,1,6,11,1.71,2.84,8.97,0.18,180040,0,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36856,12,294,1,6,12,5.22,3.04,9.67,0.7,180061,0,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36856,13,294,1,6,13,2.85,3.03,9.43,-0.24,180071,1,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36856,14,294,1,6,14,2.61,3,9.44,0.01,180083,0,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36856,15,294,1,6,15,1.41,2.89,9.27,-0.17,180102,1,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36856,16,294,1,6,16,4.78,3.01,9.76,0.49,180118,1,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36856,17,294,1,6,17,1.05,2.89,9.3,-0.46,180128,0,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36934,0,,0,,0,0,0,16,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36934,1,276,1,6,1,8.92,8.92,18.87,2.87,179874,1,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36934,2,276,1,6,2,2.13,5.52,18.17,-0.7,179887,0,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36934,3,276,1,6,3,3.65,4.9,18.02,-0.15,179896,1,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36934,4,276,1,6,4,2.36,4.27,17.63,-0.39,179913,1,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36934,5,276,1,6,5,6.34,4.68,18.56,0.93,179927,0,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36934,6,276,1,6,6,0.35,3.96,17.29,-1.27,179948,0,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36934,7,276,1,6,7,3.85,3.94,17.6,0.31,179976,1,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36934,8,276,1,6,8,2.55,3.77,16.81,-0.79,180002,0,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36934,9,276,1,6,9,2.99,3.68,16.96,0.15,180017,1,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36934,10,276,1,6,10,6.93,4,18.1,1.14,180039,0,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36934,11,276,1,6,11,0.55,3.69,16.93,-1.17,180043,1,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36934,12,276,1,6,12,1.52,3.51,16.84,-0.09,180063,0,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36934,13,276,1,6,13,4.43,3.58,17.43,0.59,180067,1,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36934,14,276,1,6,14,4.78,3.67,17.56,0.13,180085,1,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36934,15,276,1,6,15,3.1,3.63,17.36,-0.2,180100,0,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36934,16,276,1,6,16,6.1,3.78,17.62,0.26,180121,0,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36934,17,276,1,6,17,3.54,3.77,17.51,-0.11,180127,1,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36934,18,276,1,6,18,1.9,3.67,17.08,-0.43,180155,0,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36934,19,276,1,6,19,6.36,3.81,17.69,0.61,180167,1,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36934,20,276,1,6,20,5.51,3.89,17.74,0.05,179892,0,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36934,21,276,1,6,21,8.41,4.11,18.29,0.55,179921,1,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36934,22,276,1,6,22,1.61,4,17.17,-1.12,179947,0,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36934,23,276,1,6,23,1.45,3.89,16.96,-0.21,179964,0,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36934,24,276,1,6,24,2.78,3.84,17.25,0.29,179977,1,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36934,25,276,1,6,25,0.06,3.69,16.68,-0.57,179995,1,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36934,26,276,1,6,26,5.12,3.74,17.51,0.83,180029,0,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36934,27,276,1,6,27,4.35,3.76,17.21,-0.3,180069,1,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36934,28,276,1,6,28,1.45,3.68,16.72,-0.49,180106,0,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36934,29,276,1,6,29,3.42,3.67,17.2,0.48,180247,1,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36934,30,276,1,6,30,3.44,3.66,17.11,-0.09,180239,0,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36934,31,276,1,6,31,7.7,3.79,17.72,0.61,180145,1,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36934,32,276,1,6,32,3.76,3.79,17.18,-0.54,180214,0,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36934,33,276,1,6,33,3.94,3.79,16.93,-0.25,180221,0,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36940,0,,0,,0,0,0,13,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36940,1,277,1,6,1,3.94,3.94,12.83,-0.17,179875,1,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36940,2,277,1,6,2,1.75,2.84,11.84,-0.99,179886,0,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36940,3,277,1,6,3,3.28,2.99,11.97,0.13,179897,1,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36940,4,277,1,6,4,5.44,3.6,12.83,0.86,179923,0,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36940,5,277,1,6,5,2.57,3.39,12.49,-0.34,179934,1,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36940,6,277,1,6,6,3.45,3.38,12.7,0.21,179963,0,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36940,7,277,1,6,7,3.83,3.44,12.76,0.06,179979,1,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36940,8,277,1,6,8,5.84,3.74,12.99,0.23,180006,0,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36940,9,277,1,6,9,5.2,3.9,13.24,0.25,180020,1,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36940,10,277,1,6,10,7.09,4.22,14.1,0.86,180035,1,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36940,11,277,1,6,11,1.68,3.99,13.23,-0.87,180041,0,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36940,12,277,1,6,12,8.55,4.37,14.57,1.34,180056,1,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36940,13,277,1,6,13,0.47,4.07,13.29,-1.28,180075,0,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36940,14,277,1,6,14,0.84,3.84,13.24,-0.05,180086,1,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36940,15,277,1,6,15,0.94,3.65,13.22,-0.02,180104,0,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36940,16,277,1,6,16,5.81,3.78,13.87,0.65,180117,1,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36940,17,277,1,6,17,3.89,3.79,13.86,-0.01,180127,0,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36940,18,277,1,6,18,1.25,3.65,13.3,-0.56,180136,0,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36943,0,,0,,0,0,0,11,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36943,1,282,1,6,1,3.51,3.51,10.99,-0.01,179877,1,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37245,2,,0,,0,0,0,2.03,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37245,3,316,1,6,1,0.4,0.4,1.77,-0.26,179906,0,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37245,4,316,1,6,2,-0.85,-0.22,1.28,-0.49,179923,1,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37245,5,316,1,6,3,2.76,0.71,2.14,0.86,179930,0,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37245,6,316,1,6,4,0.71,0.71,1.93,-0.21,179950,0,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37245,7,316,1,6,5,3.11,1.19,2.59,0.66,179988,1,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37245,8,316,1,6,6,3.3,1.54,2.87,0.28,179996,0,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37245,9,316,1,6,7,3.98,1.89,3.33,0.46,180028,1,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37245,10,316,1,6,8,6.61,2.48,4.31,0.98,180037,0,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37245,11,316,1,6,9,0.98,2.31,3.52,-0.79,180051,1,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37246,0,,0,,0,0,0,4,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37246,1,287,1,6,1,1.78,1.78,4.38,0.38,179879,0,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37246,2,287,1,6,2,6.57,4.18,6.92,2.54,179888,1,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37246,3,287,1,6,3,2.62,3.66,7.08,0.16,179894,0,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37246,4,287,1,6,4,2.94,3.48,7.53,0.45,179920,0,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37246,5,262,1,6,5,2.57,3.3,7.71,0.18,179927,1,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37246,6,262,1,6,6,2.04,3.09,7.72,0.01,179946,1,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37246,7,262,1,6,7,4.84,3.34,8.42,0.7,179979,0,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37246,8,262,1,6,8,4.39,3.47,8.4,-0.02,179996,1,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37246,9,262,1,6,9,1.67,3.27,8.1,-0.3,180023,0,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37246,10,262,1,6,10,1.67,3.11,8.24,0.14,180031,1,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37246,11,262,1,6,11,0.48,2.87,7.99,-0.25,180050,0,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37246,17,,0,,11,0,2.87,7.99,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37246,18,287,1,6,12,1.31,2.74,7.67,-0.32,180144,1,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37246,19,287,1,6,13,3.51,2.8,8,0.33,180168,0,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37246,20,287,1,6,14,5.42,2.99,8.5,0.5,179907,1,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37246,21,287,1,6,15,-0.15,2.78,7.53,-0.97,179926,0,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37246,22,287,1,6,16,5.46,2.95,8.55,1.02,180057,1,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37246,23,287,1,6,17,2.97,2.95,8.15,-0.4,179969,1,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37246,24,287,1,6,18,0.49,2.81,7.78,-0.37,179978,0,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37246,25,287,1,6,19,1.99,2.77,8.01,0.23,180003,0,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37246,26,287,1,6,20,3.34,2.8,8.27,0.26,180027,1,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37246,27,287,1,6,21,2.85,2.8,8.13,-0.14,180080,1,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37246,28,287,1,6,22,0.19,2.68,7.69,-0.44,180095,0,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37246,29,287,1,6,23,2.15,2.66,8.09,0.4,180251,1,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37246,30,287,1,6,24,1.9,2.63,8.01,-0.08,180229,0,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37246,31,287,1,6,25,6.3,2.78,8.75,0.74,180159,1,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37246,32,287,1,6,26,0.6,2.7,7.86,-0.89,180210,0,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37246,33,287,1,6,27,2.82,2.7,8.1,0.24,180221,1,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37281,0,,0,,0,0,0,12,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37281,1,264,1,6,1,5.06,5.06,12.92,0.92,179877,0,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37281,2,264,1,6,2,7.03,6.04,14.68,1.76,179884,1,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37281,3,264,1,6,3,4.67,5.58,14.94,0.26,179908,0,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37281,4,264,1,6,4,2.37,4.78,14.65,-0.29,179913,0,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37281,5,264,1,6,5,0.48,3.92,14.04,-0.61,179930,1,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37281,6,264,1,6,6,2.03,3.6,14.11,0.07,179949,1,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37281,7,264,1,6,7,5.57,3.88,14.75,0.64,179971,0,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37281,8,264,1,6,8,8.2,4.42,15.2,0.45,179999,1,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37281,9,264,1,6,9,4.22,4.4,14.87,-0.33,180097,1,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37281,10,264,1,6,10,3.53,4.31,15.07,0.2,180034,1,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37281,11,264,1,6,11,2.52,4.15,14.89,-0.18,180049,0,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37281,12,264,1,6,12,6.59,4.35,15.65,0.76,180055,1,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37281,13,264,1,6,13,3.65,4.3,15.33,-0.32,180071,0,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37281,14,264,1,6,14,3.79,4.26,15.4,0.07,180086,0,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37281,15,264,1,6,15,3.04,4.18,15.35,-0.05,180099,1,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37281,16,264,1,6,16,8.57,4.45,16.18,0.83,180116,1,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37281,17,264,1,6,17,2.74,4.35,15.52,-0.66,180132,0,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37281,18,264,1,6,18,1.86,4.21,15.24,-0.28,180138,1,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37281,19,264,1,6,19,4.01,4.2,15.43,0.19,180176,0,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37281,20,264,1,6,20,5.64,4.27,15.87,0.44,179899,1,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37281,21,264,1,6,21,2.75,4.2,15.34,-0.53,179916,0,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37281,22,264,1,6,22,2.37,4.12,15.27,-0.07,179941,1,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37281,23,264,1,6,23,2.75,4.06,15.21,-0.06,179964,1,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
